"","x","y","tdiff"
"3092",581000,1054000,202227027.522321
"3093",589000,1054000,271443330.384144
"3094",597000,1054000,647153360.791898
"3095",605000,1054000,419732476.931378
"3096",613000,1054000,83155256.4430891
"3097",621000,1054000,-257796390.696412
"3098",629000,1054000,-292248504.032576
"3099",637000,1054000,-327076752.802025
"3100",645000,1054000,-43632432.9926459
"3101",661000,1054000,-250835119.002444
"3102",669000,1054000,-299012477.53656
"3103",677000,1054000,162339595.454699
"3104",685000,1054000,-226493050.094772
"3105",693000,1054000,-224090279.371362
"3106",709000,1054000,-167318133.684204
"3107",717000,1054000,747525122.190355
"3108",725000,1054000,295890466.788985
"3109",733000,1054000,2202811578.52196
"3110",741000,1054000,23712235.8228817
"3111",749000,1054000,-136165143.804112
"3112",757000,1054000,-193848986.878644
"3113",773000,1054000,-14926118.5058438
"3114",797000,1054000,-85379609.2003325
"3115",805000,1054000,-397496487.976729
"3116",813000,1054000,1242206602.31007
"3117",821000,1054000,-89450481.732608
"3118",853000,1054000,160796301.031882
"3119",861000,1054000,-907838376.997487
"3120",869000,1054000,-572573445.530572
"3121",877000,1054000,7918981.93429667
"3122",885000,1054000,199186048.76285
"3123",893000,1054000,-267892364.244305
"3124",901000,1054000,-278426958.089404
"3125",909000,1054000,-822944994.712945
"3126",917000,1054000,-564562138.199172
"3127",925000,1054000,16756457.8197302
"3128",933000,1054000,-557450955.074587
"3129",965000,1054000,-20443203.9472082
"3130",973000,1054000,-106303946.455529
"3166",37000,1046000,853602973.511499
"3167",77000,1046000,191065844.852263
"3168",125000,1046000,22761859.509786
"3169",157000,1046000,108350389.110195
"3170",173000,1046000,67243117.7937105
"3171",181000,1046000,436363874.500192
"3172",189000,1046000,87704018.3704331
"3173",197000,1046000,678817393.528798
"3174",213000,1046000,226306564.861208
"3175",221000,1046000,-2302746.96384217
"3176",229000,1046000,-27794771.3741263
"3177",237000,1046000,283282079.136928
"3178",245000,1046000,90686551.7973448
"3179",253000,1046000,132075572.164458
"3180",261000,1046000,372303687.120989
"3181",269000,1046000,236479787.777221
"3182",277000,1046000,-513133168.200433
"3183",285000,1046000,4278065.85335577
"3184",293000,1046000,69754846.3340257
"3185",301000,1046000,418495946.900921
"3186",309000,1046000,-242273592.542942
"3187",317000,1046000,78220443.9835769
"3188",325000,1046000,115005741.90562
"3189",333000,1046000,130078387.437947
"3190",341000,1046000,372707508.091862
"3191",349000,1046000,-18226588.3038473
"3192",357000,1046000,-345708164.004552
"3193",365000,1046000,-137521044.287327
"3194",373000,1046000,145105591.865929
"3195",381000,1046000,191834498.555653
"3196",389000,1046000,-217874207.983845
"3197",397000,1046000,233296740.719251
"3198",405000,1046000,413840058.135076
"3199",413000,1046000,500537310.444785
"3200",421000,1046000,-107058124.003814
"3201",429000,1046000,-34399088.3313347
"3202",437000,1046000,492988913.02854
"3203",445000,1046000,-258237799.904886
"3204",453000,1046000,-217858087.807436
"3205",461000,1046000,360743135.642013
"3206",469000,1046000,113977816.589369
"3207",477000,1046000,683390805.846905
"3208",485000,1046000,594236280.043689
"3209",493000,1046000,-88875378.0630206
"3210",501000,1046000,233531882.138555
"3211",509000,1046000,76133036.0547884
"3212",517000,1046000,21608090.2567629
"3213",525000,1046000,-319052437.93848
"3214",533000,1046000,-31625210.9987571
"3215",541000,1046000,122707141.439132
"3216",549000,1046000,9658683.28588808
"3217",557000,1046000,899268050.847626
"3218",565000,1046000,143525189.059828
"3219",573000,1046000,330423410.33282
"3220",581000,1046000,479581915.456334
"3221",589000,1046000,249498431.745217
"3222",597000,1046000,-78461024.6293131
"3223",605000,1046000,-166425564.69082
"3224",613000,1046000,127228594.677919
"3225",621000,1046000,424556008.020225
"3226",629000,1046000,23387691.7345172
"3227",637000,1046000,344313128.16159
"3228",645000,1046000,129358692.368398
"3229",653000,1046000,-93655628.4275953
"3230",661000,1046000,330208735.067224
"3231",669000,1046000,-183141313.823289
"3232",677000,1046000,-50763406.9191091
"3233",685000,1046000,-205835161.484386
"3234",693000,1046000,-377845880.819428
"3235",701000,1046000,68980555.1075136
"3236",709000,1046000,-209556311.684308
"3237",717000,1046000,23854544.1483249
"3238",725000,1046000,617416907.075265
"3239",733000,1046000,126832222.948745
"3240",741000,1046000,203947821.143372
"3241",749000,1046000,-437541186.772603
"3242",757000,1046000,33984459.3072701
"3243",765000,1046000,-120655579.595393
"3244",773000,1046000,-60958945.0661825
"3245",781000,1046000,-371294968.777765
"3246",789000,1046000,562206491.501575
"3247",797000,1046000,-312092355.894374
"3248",805000,1046000,-101260331.986868
"3249",869000,1046000,-211833291.57173
"3250",877000,1046000,2226894474.5868
"3251",885000,1046000,-16183898.1194077
"3252",901000,1046000,-714916445.445996
"3253",909000,1046000,-609145382.744145
"3254",917000,1046000,-343868148.350443
"3255",925000,1046000,-173644990.629358
"3256",933000,1046000,6216075.09666479
"3257",941000,1046000,-292960387.537328
"3258",957000,1046000,-442368965.167616
"3259",965000,1046000,-725381844.504313
"3260",973000,1046000,-642621729.31855
"3261",981000,1046000,-178684454.768161
"3300",-19000,1038000,81906815.4527124
"3301",13000,1038000,136854326.777787
"3302",21000,1038000,182987217.512454
"3303",29000,1038000,633496688.55582
"3304",85000,1038000,162667772.722751
"3305",93000,1038000,189981515.597958
"3306",109000,1038000,-274638742.971416
"3307",141000,1038000,-7765854.71405697
"3308",149000,1038000,120787742.296656
"3309",173000,1038000,39435557.6765612
"3310",181000,1038000,654510733.33602
"3311",189000,1038000,298208756.559322
"3312",197000,1038000,186826218.718908
"3313",205000,1038000,260628483.578773
"3314",213000,1038000,190170769.673933
"3315",221000,1038000,349573925.607497
"3316",229000,1038000,2291439.35003258
"3317",253000,1038000,47001936.9326487
"3318",261000,1038000,63562708.0222576
"3319",277000,1038000,-235000235.359191
"3320",285000,1038000,217073052.001299
"3321",293000,1038000,73884068.5831633
"3322",301000,1038000,-131046854.320905
"3323",309000,1038000,452090526.674019
"3324",317000,1038000,124784380.275438
"3325",325000,1038000,-201811976.950963
"3326",333000,1038000,65654466.9595001
"3327",349000,1038000,-500949540.242659
"3328",357000,1038000,125098838.069353
"3329",365000,1038000,-45665416.3171563
"3330",373000,1038000,204452262.289778
"3331",389000,1038000,-155663494.993497
"3332",397000,1038000,235069357.241704
"3333",405000,1038000,340937158.368229
"3334",413000,1038000,194598635.040986
"3335",421000,1038000,700947156.355575
"3336",429000,1038000,123153611.193874
"3337",437000,1038000,-80346304.4062072
"3338",445000,1038000,-149842381.266689
"3339",453000,1038000,-237926016.766553
"3340",461000,1038000,-217416145.111689
"3341",477000,1038000,-176918149.458063
"3342",485000,1038000,-192277699.579836
"3343",493000,1038000,-259336361.782259
"3344",501000,1038000,8840841.64045274
"3345",509000,1038000,444790356.51838
"3346",517000,1038000,-288404561.010594
"3347",525000,1038000,-302780337.674311
"3348",533000,1038000,30581535.4029477
"3349",541000,1038000,-162481140.997645
"3350",549000,1038000,175079369.695121
"3351",557000,1038000,294730691.89723
"3352",565000,1038000,247596650.047303
"3353",573000,1038000,-151800957.919312
"3354",581000,1038000,306920605.558145
"3355",589000,1038000,-275434283.473664
"3356",597000,1038000,-95404801.2880338
"3357",605000,1038000,184941291.985433
"3358",613000,1038000,266504251.478169
"3359",621000,1038000,211879477.46281
"3360",629000,1038000,-229268935.614873
"3361",637000,1038000,-30924404.5163676
"3362",645000,1038000,-507228822.004577
"3363",653000,1038000,-251556199.514047
"3364",661000,1038000,-244726641.035082
"3365",669000,1038000,-366828236.910298
"3366",677000,1038000,-591687353.316125
"3367",685000,1038000,-287136086.202313
"3368",693000,1038000,-254945530.079102
"3369",701000,1038000,-446138628.676198
"3370",717000,1038000,-129806876.903858
"3371",725000,1038000,-217173002.295289
"3372",733000,1038000,-373004916.618109
"3373",757000,1038000,-702256798.434034
"3374",869000,1038000,443712652.572349
"3375",877000,1038000,105031365.464913
"3376",885000,1038000,-426852404.997232
"3377",981000,1038000,-229677818.718177
"3419",125000,1030000,-312863455.841644
"3420",133000,1030000,-269005505.704579
"3421",141000,1030000,49273570.5104506
"3422",157000,1030000,-33169960.3102155
"3423",165000,1030000,35986137.4332131
"3424",181000,1030000,422436630.174069
"3425",189000,1030000,164957413.411216
"3426",205000,1030000,449436847.333698
"3427",213000,1030000,75164170.4660318
"3428",221000,1030000,887150121.231024
"3429",229000,1030000,1841157.18549962
"3430",245000,1030000,448391083.499078
"3431",253000,1030000,113572954.717833
"3432",269000,1030000,-28263372.8263084
"3433",285000,1030000,262072107.622082
"3434",293000,1030000,2261944.62019977
"3435",301000,1030000,84988819.0159575
"3436",309000,1030000,-42636860.9742926
"3437",317000,1030000,-130276646.545558
"3438",325000,1030000,241398805.798346
"3439",333000,1030000,-251771445.222345
"3440",357000,1030000,47411250.2630937
"3441",365000,1030000,125912771.962505
"3442",373000,1030000,-248486549.8506
"3443",381000,1030000,-117385355.663904
"3444",389000,1030000,868432002.352782
"3445",397000,1030000,50420324.321019
"3446",405000,1030000,152733323.233298
"3447",413000,1030000,-152532964.003647
"3448",421000,1030000,36004740.4973252
"3449",429000,1030000,-9151358.47379082
"3450",437000,1030000,256207028.952491
"3451",445000,1030000,-389778381.434045
"3452",453000,1030000,-62246380.6894255
"3453",461000,1030000,368950866.997747
"3454",469000,1030000,-160559551.859594
"3455",477000,1030000,-112487446.002293
"3456",485000,1030000,-112854722.580173
"3457",493000,1030000,243918713.097025
"3458",501000,1030000,-604408.67021066
"3459",509000,1030000,269571322.362716
"3460",517000,1030000,-418503200.924416
"3461",525000,1030000,-307510984.570868
"3462",533000,1030000,-166275837.974461
"3463",541000,1030000,-357728618.133661
"3464",549000,1030000,-204221032.058516
"3465",557000,1030000,477492396.996111
"3466",565000,1030000,-15622723.6745082
"3467",573000,1030000,1414059518.80128
"3468",581000,1030000,-382139055.241506
"3469",589000,1030000,262430595.611495
"3470",597000,1030000,536544850.204581
"3471",605000,1030000,118884511.511542
"3472",613000,1030000,227622465.558995
"3473",621000,1030000,-131985852.597698
"3474",629000,1030000,-65732796.9946589
"3475",637000,1030000,-636313825.138635
"3476",645000,1030000,-376252799.864531
"3477",653000,1030000,36689197.6455024
"3478",661000,1030000,-233210705.335896
"3479",677000,1030000,-95755781.2235501
"3480",693000,1030000,-282418334.301672
"3481",701000,1030000,-499580577.353295
"3482",717000,1030000,1330263628.7347
"3483",725000,1030000,230075986.661245
"3484",749000,1030000,-152478975.780056
"3525",133000,1022000,-199042086.38143
"3526",141000,1022000,1841502.45394486
"3527",149000,1022000,-196209582.82103
"3528",197000,1022000,38292585.5287214
"3529",205000,1022000,217306323.934695
"3530",221000,1022000,552560888.88702
"3531",237000,1022000,55770312.1717654
"3532",253000,1022000,-145572457.01536
"3533",261000,1022000,-72766981.9746442
"3534",269000,1022000,185169928.470132
"3535",277000,1022000,-419002419.308036
"3536",285000,1022000,168548553.142046
"3537",293000,1022000,179854083.613088
"3538",301000,1022000,-30361991.0421497
"3539",317000,1022000,-155766686.825137
"3540",333000,1022000,-152267538.56587
"3541",341000,1022000,51160067.9323749
"3542",349000,1022000,140448300.878391
"3543",357000,1022000,-156200982.518096
"3544",365000,1022000,130891620.936433
"3545",373000,1022000,37284699.7252211
"3546",381000,1022000,91877.6758887768
"3547",389000,1022000,-242698152.750047
"3548",397000,1022000,474452370.685983
"3549",405000,1022000,-207741083.934271
"3550",413000,1022000,410805885.998715
"3551",421000,1022000,-210839635.626511
"3552",429000,1022000,137481844.632239
"3553",437000,1022000,143445201.707186
"3554",445000,1022000,-306813467.441004
"3555",453000,1022000,406937643.888334
"3556",461000,1022000,126573242.518927
"3557",469000,1022000,-71586600.3243113
"3558",477000,1022000,233280002.045709
"3559",485000,1022000,1050841825.44141
"3560",493000,1022000,-61438368.9997464
"3561",501000,1022000,511353052.354433
"3562",509000,1022000,337897175.352812
"3563",517000,1022000,76237187.5730203
"3564",525000,1022000,536510337.049467
"3565",541000,1022000,-226639681.561964
"3566",549000,1022000,-107781434.007391
"3567",557000,1022000,-223077203.559485
"3568",565000,1022000,316764764.025563
"3569",573000,1022000,248723006.018069
"3570",581000,1022000,286292452.221266
"3571",589000,1022000,-296426687.481042
"3572",597000,1022000,151541608.318093
"3573",605000,1022000,119094812.41509
"3574",613000,1022000,571335580.971187
"3575",621000,1022000,-405289830.441182
"3576",629000,1022000,-252744699.714892
"3577",637000,1022000,469881234.623078
"3578",645000,1022000,-309873926.578156
"3579",653000,1022000,-183203112.409831
"3580",661000,1022000,-425837072.925484
"3581",669000,1022000,-501143773.588789
"3582",685000,1022000,-396446618.83808
"3583",693000,1022000,50619955.3434003
"3584",717000,1022000,-247794411.864308
"3585",733000,1022000,-999152586.401341
"3586",741000,1022000,-267393255.370715
"3587",877000,1022000,-160469839.710581
"3588",885000,1022000,-417303113.778497
"3589",893000,1022000,-348079795.550252
"3630",5000,1014000,294441567.229668
"3631",13000,1014000,396869533.824836
"3632",77000,1014000,75942118.0783002
"3633",109000,1014000,-34348332.7264519
"3634",125000,1014000,-144183605.449991
"3635",133000,1014000,151907588.483913
"3636",149000,1014000,406350565.197435
"3637",165000,1014000,-276868665.080305
"3638",173000,1014000,130718898.369982
"3639",197000,1014000,-276053883.061512
"3640",205000,1014000,401115385.991757
"3641",213000,1014000,362795330.921816
"3642",229000,1014000,107420538.544538
"3643",237000,1014000,36938175.1471368
"3644",245000,1014000,402021001.473905
"3645",261000,1014000,-112752429.445311
"3646",269000,1014000,-625816066.190645
"3647",277000,1014000,237449434.6266
"3648",293000,1014000,-20042048.4136001
"3649",301000,1014000,185310056.755707
"3650",317000,1014000,170300770.948167
"3651",341000,1014000,709459028.455508
"3652",349000,1014000,-19007828.7884986
"3653",357000,1014000,-165182191.865359
"3654",365000,1014000,186766640.834976
"3655",373000,1014000,-153065381.207416
"3656",381000,1014000,-308793209.522604
"3657",389000,1014000,385308975.725783
"3658",397000,1014000,674636407.730567
"3659",413000,1014000,105426558.422284
"3660",421000,1014000,-191037193.648141
"3661",429000,1014000,51882826.1328593
"3662",437000,1014000,-133789850.601789
"3663",445000,1014000,182791716.961067
"3664",453000,1014000,263452026.869999
"3665",461000,1014000,471387911.989689
"3666",469000,1014000,-142051579.753734
"3667",477000,1014000,-290107434.904726
"3668",485000,1014000,71530957.5335997
"3669",493000,1014000,70482025.2922188
"3670",501000,1014000,97655341.6651697
"3671",509000,1014000,24250457.0614362
"3672",517000,1014000,-110294008.135885
"3673",525000,1014000,-469608628.992808
"3674",533000,1014000,-124815566.099759
"3675",541000,1014000,-557125200.154626
"3676",549000,1014000,9646778.189821
"3677",557000,1014000,-237785432.001547
"3678",565000,1014000,153124293.22662
"3679",581000,1014000,69732221.0945077
"3680",589000,1014000,-416671274.492209
"3681",597000,1014000,360551586.895433
"3682",605000,1014000,387284931.618703
"3683",613000,1014000,22283279.1632168
"3684",621000,1014000,256905205.088671
"3685",629000,1014000,-145243715.248819
"3686",637000,1014000,450059882.072843
"3687",645000,1014000,-440642897.491338
"3688",653000,1014000,-381650874.750498
"3689",661000,1014000,-359755610.611589
"3690",669000,1014000,37670946.7174259
"3691",677000,1014000,-204590543.983989
"3692",685000,1014000,-368610462.984439
"3693",693000,1014000,82334403.8065435
"3694",733000,1014000,-348963698.68875
"3695",741000,1014000,205828933.181117
"3697",869000,1014000,-872556777.972738
"3698",877000,1014000,-759038556.518227
"3699",885000,1014000,-743440097.907382
"3700",893000,1014000,43972317.6611762
"3739",-3000,1006000,406311994.834815
"3740",117000,1006000,251592940.563103
"3741",125000,1006000,-102260320.890661
"3742",149000,1006000,99380405.3144833
"3743",165000,1006000,-271052993.054998
"3744",181000,1006000,-69726945.7676432
"3745",189000,1006000,-91337761.6957472
"3746",205000,1006000,-33245504.5905571
"3747",221000,1006000,71782485.8551424
"3748",229000,1006000,194202913.135702
"3749",245000,1006000,-27987755.1028526
"3750",253000,1006000,105926364.054445
"3751",261000,1006000,-221690331.299546
"3752",269000,1006000,-667537349.068844
"3753",277000,1006000,-126837941.382774
"3754",285000,1006000,278697057.178835
"3755",293000,1006000,190182339.224166
"3756",301000,1006000,73086912.0023654
"3757",309000,1006000,-153730267.525174
"3758",317000,1006000,283644003.47258
"3759",325000,1006000,-69496426.5230293
"3760",333000,1006000,202610426.525916
"3761",341000,1006000,473413729.92902
"3762",357000,1006000,96419673.4312057
"3763",365000,1006000,-83811013.6839681
"3764",373000,1006000,159463276.42951
"3765",381000,1006000,-1382896.41929054
"3766",389000,1006000,22055052.8980444
"3767",397000,1006000,-347059235.53804
"3768",405000,1006000,-107262247.785317
"3769",413000,1006000,-306049968.667928
"3770",421000,1006000,143738116.82628
"3771",429000,1006000,464062189.687331
"3772",437000,1006000,269315421.054002
"3773",445000,1006000,457373770.087473
"3774",453000,1006000,50751349.566929
"3775",461000,1006000,73344407.4233206
"3776",469000,1006000,-196237435.592943
"3777",477000,1006000,162767413.818055
"3778",485000,1006000,-202173384.759828
"3779",493000,1006000,98166105.4286692
"3780",501000,1006000,133619619.391949
"3781",509000,1006000,-173458954.831813
"3782",517000,1006000,-57504525.5115961
"3783",525000,1006000,-684640330.291657
"3784",533000,1006000,-237731263.324467
"3785",541000,1006000,-117273079.739587
"3786",549000,1006000,39702076.6532551
"3787",557000,1006000,-155094363.1145
"3788",565000,1006000,84082289.815836
"3789",573000,1006000,1067694238.7958
"3790",581000,1006000,829474505.943209
"3791",589000,1006000,847119603.015559
"3792",597000,1006000,68183107.9038432
"3793",605000,1006000,513598808.703666
"3794",613000,1006000,354109027.773178
"3795",621000,1006000,61239907.4731389
"3796",629000,1006000,-330069123.768477
"3797",637000,1006000,247142652.486364
"3798",645000,1006000,-157781884.361671
"3799",653000,1006000,-201367489.716927
"3800",669000,1006000,32113258.3990936
"3801",677000,1006000,-508509552.982408
"3802",685000,1006000,-259452707.204625
"3804",877000,1006000,25454253.4127711
"3805",885000,1006000,435747661.06177
"3806",901000,1006000,-278968543.658852
"3807",909000,1006000,-415294697.701103
"3808",917000,1006000,-174809019.144108
"3844",29000,998000,220892492.778061
"3845",45000,998000,49097296.7393763
"3846",157000,998000,-300941995.909476
"3847",173000,998000,673989837.100337
"3848",181000,998000,47808444.3281593
"3849",197000,998000,82108628.5214014
"3850",237000,998000,149332712.683523
"3851",245000,998000,328567774.485374
"3852",261000,998000,448494252.44586
"3853",269000,998000,144611344.418985
"3854",285000,998000,204510498.057592
"3855",293000,998000,431004339.954917
"3856",301000,998000,79319807.3955506
"3857",309000,998000,318815583.554309
"3858",317000,998000,154512918.107296
"3859",325000,998000,53249067.024944
"3860",341000,998000,225122508.924748
"3861",349000,998000,616804147.911037
"3862",357000,998000,-132155226.552406
"3863",365000,998000,65640615.8244811
"3864",373000,998000,319285427.113232
"3865",381000,998000,-160372257.526961
"3866",389000,998000,160803644.723372
"3867",397000,998000,-6631563.80187821
"3868",405000,998000,-117652778.094637
"3869",413000,998000,-216576419.655263
"3870",421000,998000,66580315.8675072
"3871",429000,998000,-103735815.368702
"3872",437000,998000,1357458486.06782
"3873",445000,998000,329509300.727064
"3874",453000,998000,-108555364.989276
"3875",461000,998000,-388254322.318895
"3876",469000,998000,-202087400.398207
"3877",477000,998000,330017949.271936
"3878",485000,998000,295852843.152807
"3879",493000,998000,51890429.883112
"3880",501000,998000,-232621506.628945
"3881",509000,998000,25280609.5688789
"3882",517000,998000,-255576637.174638
"3883",525000,998000,-514204015.242095
"3884",533000,998000,-269770521.417597
"3885",541000,998000,176270889.892665
"3886",549000,998000,-265086607.517295
"3887",557000,998000,69576225.5852014
"3888",565000,998000,129529556.042142
"3889",573000,998000,734396748.618763
"3890",581000,998000,30882993.5446403
"3891",589000,998000,328064916.223446
"3892",597000,998000,451924254.214558
"3893",605000,998000,883969929.811642
"3894",613000,998000,45133472.6216374
"3895",621000,998000,-36086137.6647676
"3896",629000,998000,-96269866.9325528
"3897",637000,998000,245817603.251892
"3898",645000,998000,-474846229.697187
"3899",661000,998000,13343875.2069867
"3900",677000,998000,399698495.480747
"3901",685000,998000,-409964243.001017
"3903",861000,998000,-469287983.443567
"3904",869000,998000,-893433417.637264
"3905",877000,998000,-1141988698.86298
"3906",885000,998000,-285163465.248966
"3907",893000,998000,-98678475.6024499
"3908",917000,998000,-485175298.461381
"3909",925000,998000,69356078.8939935
"3951",157000,990000,-244463319.93053
"3952",189000,990000,79248345.1389019
"3953",197000,990000,507369961.237874
"3954",229000,990000,66907354.8904794
"3955",245000,990000,188533917.84612
"3956",253000,990000,113949366.763303
"3957",261000,990000,148623505.228241
"3958",269000,990000,394754873.962065
"3959",277000,990000,239972112.185116
"3960",285000,990000,-154407736.33661
"3961",293000,990000,240491232.528323
"3962",309000,990000,331884884.762734
"3963",317000,990000,260020202.077819
"3964",325000,990000,427921066.156088
"3965",333000,990000,115701448.187057
"3966",341000,990000,504072297.85183
"3967",349000,990000,-186279114.98584
"3968",357000,990000,-3260467.01227635
"3969",365000,990000,67046146.5777767
"3970",373000,990000,139689474.155484
"3971",381000,990000,374618251.517942
"3972",397000,990000,-143416036.831794
"3973",405000,990000,-363442541.778615
"3974",413000,990000,17086295.8429336
"3975",421000,990000,252866042.148001
"3976",429000,990000,158961911.755448
"3977",437000,990000,-37161186.1030025
"3978",445000,990000,302137602.65954
"3979",453000,990000,795403.532942653
"3980",461000,990000,-375021238.271758
"3981",469000,990000,52455058.8055247
"3982",477000,990000,50165890.6027527
"3983",485000,990000,536237490.105949
"3984",493000,990000,441644817.140476
"3985",501000,990000,138544196.589597
"3986",509000,990000,455011797.391577
"3987",517000,990000,-62332579.1397778
"3988",525000,990000,-130909516.887291
"3989",533000,990000,304152896.60647
"3990",541000,990000,-65210218.3526706
"3991",549000,990000,53553286.818109
"3992",557000,990000,-81280896.8747894
"3993",565000,990000,29387623.087357
"3994",573000,990000,169115312.515208
"3995",581000,990000,-6863318.44127238
"3996",589000,990000,156980180.212819
"3997",597000,990000,171672206.297378
"3998",605000,990000,588134151.673068
"3999",613000,990000,495845273.905694
"4000",621000,990000,-62481424.5692374
"4001",629000,990000,-395668463.801152
"4002",637000,990000,-214660589.744965
"4003",645000,990000,-324544829.165107
"4004",653000,990000,-282837563.854479
"4005",661000,990000,-89671680.5495195
"4006",669000,990000,-164322256.095355
"4007",677000,990000,-234196533.796558
"4008",717000,990000,-244123753.958905
"4009",861000,990000,548698355.257725
"4010",877000,990000,-1171375819.668
"4011",885000,990000,376710397.366791
"4012",901000,990000,-724770364.128124
"4013",909000,990000,-773100465.60644
"4014",917000,990000,-102938992.872686
"4015",925000,990000,-121630495.865125
"4016",933000,990000,-596551915.373778
"4017",941000,990000,49576804.6299407
"4018",949000,990000,90350180.8485602
"4068",13000,982000,91795889.0470722
"4069",37000,982000,-32610482.3223272
"4070",165000,982000,-134076430.98249
"4071",173000,982000,36838965.1589339
"4072",189000,982000,22123126.1829255
"4073",245000,982000,387597442.997364
"4074",253000,982000,625024775.093485
"4075",261000,982000,482710864.18821
"4076",269000,982000,31081427.0377284
"4077",277000,982000,515952366.471454
"4078",293000,982000,-76328457.4263542
"4079",301000,982000,5050766.62386954
"4080",309000,982000,13668556.3771772
"4081",317000,982000,-39795887.6604968
"4082",325000,982000,532489646.678722
"4083",333000,982000,237991732.756848
"4084",349000,982000,135664224.093328
"4085",357000,982000,-133167269.619618
"4086",365000,982000,556170748.651291
"4087",373000,982000,-295772100.772596
"4088",381000,982000,316626896.688954
"4089",389000,982000,-95836888.3725102
"4090",397000,982000,128828538.33892
"4091",405000,982000,220503713.729427
"4092",413000,982000,156909382.677595
"4093",421000,982000,-30700360.4204695
"4094",429000,982000,242104154.650279
"4095",437000,982000,-8846497.83074105
"4096",445000,982000,-315121825.419896
"4097",453000,982000,734285518.195242
"4098",461000,982000,28349590.76838
"4099",469000,982000,-79371456.0915819
"4100",477000,982000,234379580.769122
"4101",485000,982000,8723518.0943045
"4102",493000,982000,11025498.0200052
"4103",501000,982000,-167030799.139596
"4104",509000,982000,-461076227.027818
"4105",517000,982000,-218090611.405217
"4106",525000,982000,-248180269.195955
"4107",533000,982000,-499470141.620216
"4108",549000,982000,-246826561.006659
"4109",557000,982000,-76151583.2068785
"4110",565000,982000,1389411905.97698
"4111",573000,982000,-27649997.8504534
"4112",581000,982000,-225166543.532051
"4113",589000,982000,18725508.0247815
"4114",597000,982000,480038780.268872
"4115",605000,982000,71908178.6630412
"4116",613000,982000,11425912.6628567
"4117",621000,982000,115656386.218895
"4118",629000,982000,76041747.4808152
"4119",637000,982000,169954654.598401
"4120",645000,982000,-230829580.933972
"4121",653000,982000,-352990140.59201
"4122",677000,982000,-271017175.354037
"4123",717000,982000,-1176858417.67471
"4124",877000,982000,-547919502.821733
"4125",885000,982000,-875555079.262913
"4126",893000,982000,-70657687.8023149
"4127",901000,982000,-146749141.372488
"4128",909000,982000,-69090357.7554982
"4129",917000,982000,-359549701.070106
"4130",925000,982000,-714485775.777117
"4131",933000,982000,-549878868.644854
"4132",941000,982000,-305945658.370374
"4133",949000,982000,-277076621.834469
"4182",45000,974000,259898363.69205
"4183",141000,974000,-88164843.6667146
"4184",165000,974000,-164054818.905116
"4185",221000,974000,3276808784.02235
"4186",245000,974000,145828606.924505
"4187",253000,974000,328240457.553793
"4188",301000,974000,54050367.742962
"4189",309000,974000,187467049.924538
"4190",317000,974000,134524418.78841
"4191",325000,974000,196820451.638377
"4192",333000,974000,429049737.181992
"4193",341000,974000,759083165.009888
"4194",349000,974000,193018643.335501
"4195",365000,974000,-402659447.192214
"4196",389000,974000,-71299143.6301035
"4197",397000,974000,-130285633.362516
"4198",405000,974000,-338211559.977978
"4199",413000,974000,375488082.92763
"4200",421000,974000,-306815438.749333
"4201",429000,974000,-349698422.237396
"4202",437000,974000,104493476.59038
"4203",445000,974000,124543440.708663
"4204",453000,974000,-7529952.02903748
"4205",461000,974000,377205072.344658
"4206",469000,974000,316675158.379154
"4207",477000,974000,177651105.282043
"4208",485000,974000,649350985.814041
"4209",493000,974000,-339126759.670321
"4210",501000,974000,-159527325.104329
"4211",509000,974000,-258662851.257536
"4212",517000,974000,-360386305.601286
"4213",525000,974000,-60197393.4317181
"4214",533000,974000,587714684.037739
"4215",541000,974000,-230471567.715704
"4216",549000,974000,-54823230.6469012
"4217",557000,974000,-50871275.1678156
"4218",565000,974000,-19548713.0023627
"4219",573000,974000,2544732870.79756
"4220",581000,974000,-521224243.465602
"4221",589000,974000,-61842643.7852567
"4222",597000,974000,-182878532.452568
"4223",605000,974000,475748206.508501
"4224",613000,974000,21034144.1802743
"4225",621000,974000,457320669.904611
"4226",629000,974000,-213650726.375945
"4227",637000,974000,-87975896.9506966
"4228",645000,974000,110211254.384794
"4229",653000,974000,-300445215.650944
"4230",669000,974000,-30888356.3562954
"4231",701000,974000,-1457681352.79702
"4232",709000,974000,-1508616165.85354
"4233",853000,974000,-2634526636.63287
"4234",869000,974000,-887888688.196934
"4235",877000,974000,-1241845746.78291
"4236",885000,974000,-39944797.0198474
"4237",901000,974000,155079038.16354
"4238",909000,974000,-358982681.901774
"4239",917000,974000,672733909.831546
"4240",925000,974000,569489442.6532
"4241",941000,974000,-343098110.36127
"4242",957000,974000,-564505049.184639
"4243",973000,974000,255775492.40962
"4244",981000,974000,554681887.794957
"4303",141000,966000,-181311303.325173
"4304",173000,966000,-88963386.1126042
"4305",181000,966000,113736411.060689
"4306",205000,966000,1054108576.7944
"4307",213000,966000,340570917.279274
"4308",221000,966000,341067104.449051
"4309",229000,966000,103956329.646589
"4310",245000,966000,402330248.502056
"4311",253000,966000,631117404.502833
"4312",269000,966000,377133434.236687
"4313",285000,966000,-38092019.6684183
"4314",293000,966000,-94262545.4885919
"4315",301000,966000,149707936.071338
"4316",309000,966000,-501178770.19351
"4317",317000,966000,-355978515.290942
"4318",333000,966000,-14355005.5235772
