Site,DOY,HHMM,VPD,PAR,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20
SYV,242,1500,1.22,954.65,0.33784,0.20091,0.088083,0.36841,0.35931,0.12685,0.67783,0.068941,0.39444,0.27679,0.10844,0.34762,0.17933,0.1515,0.25597,0.5349,0.22904,0.317,0.088134,0.29919
SYV,242,1530,1.2,814.98,0.33338,0.19192,0.087267,0.37525,0.36415,0.12458,0.65517,0.073613,0.37268,0.25621,0.11017,0.33133,0.18254,0.15119,0.2583,0.49155,0.22906,0.31497,0.085903,0.2938
SYV,242,1600,1.17,637.18,0.31801,0.17267,0.083463,0.37188,0.35105,0.12141,0.61481,0.072219,0.34132,0.23844,0.10806,0.32349,0.1721,0.1474,0.23473,0.47327,0.22642,0.30938,0.076211,0.28161
SYV,242,1630,1.09,464.05,0.29322,0.15837,0.075508,0.35568,0.33537,0.11991,0.57135,0.065554,0.31358,0.22301,0.10012,0.30382,0.16092,0.14019,0.21715,0.42976,0.21969,0.30265,0.065022,0.26198
SYV,242,1700,1.01,295.37,0.26969,0.14374,0.067426,0.33986,0.31666,0.1144,0.5214,0.06209,0.28568,0.20718,0.096026,0.28358,0.13976,0.13477,0.19745,0.36268,0.2116,0.29553,0.055687,0.23212
SYV,242,1730,0.89,153.5,0.24736,0.12409,0.05899,0.31731,0.28085,0.10659,0.46951,0.055402,0.25083,0.19025,0.085984,0.23395,0.11565,0.12835,0.17331,0.30404,0.19769,0.28367,0.043909,0.20575
SYV,242,1800,0.75,54.33,0.22045,0.10428,0.050217,0.2739,0.23685,0.091738,0.40601,0.048071,0.21097,0.16845,0.077794,0.15742,0.087921,0.11972,0.14436,0.24756,0.17293,0.26578,0.031604,0.17386
SYV,242,1830,0.6,0,0.1915,0.084161,0.041129,0.20858,0.19628,0.069713,0.32047,0.039413,0.17144,0.14303,0.067533,0.10179,0.062827,0.10879,0.11566,0.19046,0.14532,0.24172,0.018249,0.13604
SYV,242,1900,0.5,0,0.15817,0.065931,0.032421,0.13841,0.15521,0.048296,0.22012,0.032583,0.13841,0.11779,0.059617,0.060035,0.044071,0.094499,0.085339,0.13281,0.11433,0.20653,0.0057834,0.10234
SYV,242,1930,0.42,0,0.12637,0.049809,0.02608,0.094919,0.11664,0.030374,0.13954,0.024315,0.10908,0.092583,0.048639,0.023022,0.029589,0.071409,0.054792,0.080817,0.080154,0.16363,0,0.073926
SYV,242,2000,0.36,0,0.10846,0.036726,0.0174,0.066479,0.083656,0.017854,0.092234,0.021526,0.08698,0.067674,0.04178,0.0064911,0.02024,0.05511,0.035825,0.047367,0.052985,0.12859,0,0.052197
SYV,242,2030,0.33,0,0.091653,0.026652,0.012324,0.052154,0.062443,0.010607,0.065507,0.017519,0.071035,0.050656,0.034495,0.0047891,0.015047,0.040724,0.022856,0.027005,0.035064,0.10567,0,0.03733
SYV,242,2100,0.3,0,0.07793,0.019949,0.0094506,0.0431,0.048023,0.0069598,0.047303,0.013815,0.062196,0.038919,0.027817,0.003326,0.011307,0.031612,0.014705,0.015938,0.024484,0.087245,0,0.027024
SYV,242,2130,0.28,0,0.066574,0.014384,0.007452,0.037268,0.037779,0.0056269,0.034641,0.010272,0.058675,0.032316,0.022479,0.001867,0.0094552,0.025078,0.0072398,0.0088892,0.017351,0.070376,0,0.020155
SYV,242,2200,0.25,0,0.059447,0.009574,0.0071765,0.033426,0.030165,0.0042975,0.025313,0.007558,0.056901,0.027099,0.017195,0.0018063,0.007378,0.019823,0.0042889,0.0056972,0.012722,0.059128,0,0.016589
SYV,242,2230,0.23,0,0.056884,0.0058414,0.0062574,0.03089,0.024697,0.0039331,0.020051,0.0063278,0.056283,0.021195,0.013689,0.0038443,0.0060028,0.017175,0.0031917,0.0039695,0.01013,0.052087,0,0.013474
SYV,242,2300,0.2,0,0.052845,0.0031622,0.0068404,0.03092,0.019654,0.0034486,0.016036,0.0043004,0.05509,0.019018,0.0084951,0.0044849,0.0046315,0.013692,0.00099667,0.0034021,0.0075518,0.045441,0,0.01336
SYV,242,2330,0.19,0,0.047856,0.0013488,0.0076391,0.029194,0.016482,0.0041667,0.012051,0.003078,0.055621,0.017766,0.0065063,0.0051265,0.0039546,0.012256,0,0.003124,0.0061746,0.03783,0,0.0098391
SYV,243,0,0.19,0,0.045591,0,0.006719,0.028427,0.012966,0.0050063,0.0095709,0.0026548,0.05644,0.016334,0.0035567,0.0064732,0.0041996,0.0091409,0,0.0031347,0.0053949,0.031066,0,0.011638
SYV,243,30,0.19,0,0.041395,0,0.0062293,0.027185,0.011279,0.0045209,0.0076899,0.0020993,0.059571,0.015453,0.0030347,0.0075883,0.0037535,0.0087234,0,0.0025683,0.0046165,0.024678,0.011398,0.0087628
SYV,243,100,0.18,0,0.041575,0,0.007672,0.027215,0.010138,0.0046378,0.0061087,0.0011468,0.063887,0.014391,0.0029963,0.0094144,0.0033078,0.010323,0,0.0037341,0.0038392,0.020242,0.027319,0.008437
SYV,243,130,0.18,0,0.037891,0,0.0071813,0.031549,0.0097197,0.0080186,0.0054099,0.0013872,0.071484,0.014423,0.0010286,0.011247,0.0028626,0.0083926,0,0.0037449,0.0034575,0.017852,0.048792,0.0091699
SYV,243,200,0.17,0,0.038551,0,0.0090581,0.029821,0.0091216,0.0076514,0.0052972,0.0012302,0.077692,0.015733,2.84E-05,0.011186,0.0028772,0.0081433,0,0.0031778,0.0032732,0.016475,0.086398,0.012885
SYV,243,230,0.17,0,0.035607,0,0.009213,0.027939,0.0063711,0.0063166,0.0051845,0.0010732,0.081253,0.015765,0,0.0097038,0.0028918,0.0062205,0,0.0037664,0.003286,0.014244,0.11366,0.015769
SYV,243,300,0.17,0,0.03387,0,0.0091522,0.025273,0.0059556,0.0055885,0.0047791,0.0010487,0.096803,0.017262,0,0.0091698,0.0019878,0.0071426,0,0.0037772,0.0023141,0.011455,0.12578,0.021703
SYV,243,330,0.17,0,0.032378,0,0.0095231,0.024039,0.005183,0.006068,0.0049591,0.00089172,0.10425,0.017662,0.00039387,0.0079287,0.0015438,0.007396,0,0.0040771,0.0019335,0.0091039,0.12988,0.02903
SYV,243,400,0.17,0,0.031127,0,0.0098942,0.023911,0.0033424,0.0048579,0.0030933,0.0006025,0.11308,0.017328,0,0.0076319,0.0015584,0.0054755,0.00034236,0.0055364,0.0015533,0.0087367,0.13,0.038931
SYV,243,430,0.16,0,0.025866,0,0.010049,0.02268,0.00062239,0.0035305,0.0023979,4.90E-05,0.1156,0.017361,0,0.0056898,0.0013438,0.0030634,0.00016726,0.0052571,0.0021558,0.0082287,0.12589,0.043781
SYV,243,500,0.16,0,0.026982,0,0.0099886,0.022552,0.0019834,0.0042487,0.0028683,2.45E-05,0.12039,0.019232,0,0.0065684,0.00090031,0.0033146,0,0.004978,0.0015789,0.0081441,0.12601,0.050744
SYV,243,530,0.16,45.62,0.029282,0.0016439,0.014706,0.024631,0.0058468,0.0053297,0.0033394,0,0.13377,0.021666,0,0.008864,0,0.0062336,0,0.0041202,0.00061039,0.0074956,0.12707,0.057336
SYV,243,600,0.16,121.14,0.02922,0.0027818,0.010949,0.02466,0.0057892,0.0060505,0.0043957,0,0.14443,0.022626,0.0019006,0.0069168,0,0.0079944,0,0.00211,3.53E-05,0.0041808,0.12836,0.06307
SYV,243,630,0.19,272.64,0.029159,0.0037516,0.011104,0.024374,0.005374,0.0064095,0.0048685,8.63E-05,0.16118,0.023588,0.0016345,0.0056806,0,0.0080806,0,0.0012571,0,0.0018618,0.12965,0.068154
SYV,243,700,0.24,447.6,0.030756,0.0050647,0.010827,0.025193,0.0063901,0.0062851,0.0062221,0,0.16322,0.023065,0.0013687,0.0063244,0,0.0079991,0.001929,0.00040562,0,0.0019171,0.13048,0.074009
SYV,243,730,0.34,628.72,0.030932,0.0072387,0.01185,0.025856,0.0083068,0.0064025,0.0066969,0,0.16492,0.022913,0.0013438,0.0060284,0,0.0082532,0.0029416,0.00099097,0,0.0092748,0.13201,0.078231
SYV,243,800,0.47,791.79,0.030633,0.0087324,0.013964,0.02636,0.014582,0.0059157,0.0089412,0.00034796,0.16698,0.022762,0.0022812,0.0050285,0,0.0071653,0.0041408,0.0024412,0.0016559,0.035755,0.13142,0.081268
SYV,243,830,0.59,952.32,0.034383,0.01023,0.014775,0.032927,0.046064,0.0079695,0.040506,0,0.17116,0.022982,0.0010538,0.0040305,0,0.0072514,0.010172,0.0079599,0.008394,0.098226,0.12918,0.086287
SYV,243,900,0.68,1103.1,0.04422,0.013293,0.016902,0.064715,0.1211,0.016157,0.16176,0,0.19384,0.024877,0,0.01104,0,0.017326,0.034937,0.0291,0.034347,0.17387,0.12088,0.097095
SYV,243,930,0.81,1229.2,0.064534,0.023057,0.02014,0.1514,0.20646,0.038961,0.36559,0,0.26262,0.034321,0.0017245,0.039027,0.0076398,0.058517,0.080024,0.11682,0.088139,0.23754,0.10587,0.1195
SYV,243,1000,0.94,1321.6,0.10469,0.041377,0.022511,0.22708,0.25879,0.067145,0.51163,0.00052059,0.35764,0.057667,0.0074952,0.082853,0.034808,0.10804,0.13698,0.28669,0.14065,0.27514,0.088179,0.17161
SYV,243,1030,1.05,1409.3,0.14507,0.068986,0.026679,0.2683,0.2833,0.081886,0.57648,0.0081589,0.41302,0.091114,0.018263,0.14073,0.062706,0.12967,0.18984,0.41292,0.1737,0.2915,0.07465,0.22162
SYV,243,1100,1.23,1478.5,0.18725,0.10734,0.032236,0.30237,0.30305,0.094175,0.62005,0.019197,0.44996,0.12811,0.034856,0.21741,0.086457,0.13893,0.24218,0.47888,0.1943,0.30097,0.066471,0.26533
SYV,243,1130,1.29,1506,0.2249,0.15213,0.037625,0.32684,0.31479,0.1018,0.6337,0.030197,0.4798,0.16869,0.052247,0.27125,0.10708,0.14292,0.26772,0.52416,0.20702,0.30345,0.064458,0.29492
SYV,243,1200,1.33,1463.6,0.24149,0.18623,0.044921,0.34812,0.33145,0.10982,0.66109,0.040721,0.49458,0.20144,0.071037,0.29839,0.12559,0.14608,0.27917,0.56243,0.21739,0.30713,0.064965,0.30145
SYV,243,1230,1.44,1451.5,0.29049,0.2013,0.057277,0.37805,0.35014,0.11707,0.6886,0.047823,0.49336,0.23203,0.083441,0.30817,0.15166,0.1462,0.27251,0.5709,0.22149,0.30654,0.066314,0.29954
SYV,243,1300,1.51,1387,0.31586,0.20389,0.06896,0.38556,0.35136,0.12275,0.69673,0.054582,0.48928,0.25352,0.098135,0.32378,0.16423,0.14894,0.27003,0.57517,0.2259,0.30667,0.069783,0.3079
SYV,243,1330,1.59,1306.8,0.31115,0.20648,0.078926,0.37443,0.34261,0.12895,0.67264,0.06247,0.47899,0.26007,0.11115,0.34774,0.17707,0.15301,0.27495,0.57519,0.22946,0.30443,0.072637,0.32255
SYV,243,1400,1.59,1177.6,0.32624,0.2054,0.082827,0.38853,0.35379,0.13338,0.6839,0.064458,0.45341,0.26045,0.10696,0.34681,0.1928,0.14701,0.26744,0.56601,0.23155,0.30669,0.072728,0.3076
SYV,243,1430,1.61,1052.1,0.32146,0.19943,0.082761,0.38079,0.3479,0.13123,0.66337,0.067354,0.4003,0.26508,0.10717,0.34295,0.19313,0.14888,0.26615,0.55001,0.23216,0.30658,0.070477,0.28604
SYV,243,1500,1.64,917,0.31323,0.18921,0.080214,0.37483,0.34557,0.125,0.63707,0.070569,0.36138,0.25166,0.11384,0.33413,0.19119,0.14944,0.25701,0.53704,0.23188,0.30647,0.070142,0.27903
SYV,243,1530,1.52,770.99,0.30471,0.17752,0.075466,0.38259,0.3439,0.12063,0.63456,0.07001,0.34339,0.22717,0.10934,0.3069,0.18796,0.14435,0.25921,0.52562,0.23011,0.30375,0.063474,0.26337
SYV,243,1600,1.36,589.12,0.27742,0.16308,0.068331,0.36925,0.33272,0.11704,0.59349,0.068848,0.32904,0.20982,0.10605,0.30564,0.17996,0.14166,0.2456,0.49105,0.22983,0.29917,0.052344,0.24906
SYV,243,1630,1.23,393.11,0.27334,0.14744,0.062006,0.37752,0.33108,0.11421,0.57724,0.061107,0.28662,0.19422,0.092457,0.28528,0.17301,0.13407,0.23117,0.46722,0.22601,0.29532,0.041638,0.23252
SYV,243,1700,1.11,230.13,0.24906,0.13114,0.053631,0.35759,0.31274,0.1114,0.51457,0.055093,0.23568,0.18175,0.085055,0.27567,0.14809,0.13186,0.21274,0.40006,0.21726,0.28502,0.029762,0.2063
SYV,243,1730,0.96,111.48,0.23211,0.11028,0.047012,0.33905,0.28343,0.10117,0.4493,0.049146,0.19081,0.16058,0.078036,0.22581,0.11675,0.12544,0.18396,0.32909,0.20294,0.2724,0.018339,0.17623
SYV,243,1800,0.76,33.33,0.20415,0.089379,0.03841,0.28677,0.24023,0.088294,0.3695,0.041832,0.15939,0.13739,0.070295,0.14759,0.087615,0.12076,0.15578,0.26911,0.17962,0.25366,0.0056531,0.13996
SYV,243,1830,0.61,0,0.16758,0.070219,0.030624,0.21268,0.19806,0.06681,0.27633,0.03462,0.12012,0.11157,0.061066,0.096627,0.061247,0.11017,0.12402,0.20382,0.15249,0.22744,0,0.10382
SYV,243,1900,0.5,0,0.13288,0.054159,0.022287,0.13784,0.1511,0.044332,0.18471,0.029463,0.085846,0.085418,0.056752,0.053074,0.039821,0.094799,0.090465,0.13672,0.11843,0.1933,0,0.071327
SYV,243,1930,0.41,0,0.10425,0.040766,0.014301,0.090326,0.11291,0.027674,0.11684,0.023665,0.057922,0.061463,0.049071,0.02369,0.024732,0.074467,0.056794,0.080368,0.082651,0.15189,0,0.047291
SYV,243,2000,0.35,0,0.088847,0.030034,0.0092415,0.067099,0.085253,0.015586,0.078187,0.018753,0.035534,0.041812,0.040994,0.0075623,0.015229,0.054873,0.035838,0.044453,0.055374,0.12423,0,0.035164
SYV,243,2030,0.31,0,0.071288,0.022866,0.0053032,0.053111,0.065125,0.012759,0.052963,0.014432,0.025347,0.029811,0.036346,0.0044424,0.010313,0.040617,0.019489,0.020914,0.036121,0.10122,0,0.022437
SYV,243,2100,0.28,0,0.061802,0.015973,0.0028878,0.043561,0.048837,0.010191,0.03384,0.011092,0.018295,0.021787,0.030736,0.004616,0.007295,0.031472,0.011273,0.0099824,0.024702,0.079618,0,0.014515
SYV,243,2130,0.26,0,0.054719,0.01124,0.0024003,0.03757,0.036832,0.007636,0.022648,0.0088469,0.014785,0.013884,0.026687,0.0033831,0.0054489,0.024566,0.0065178,0.002443,0.017369,0.063231,0,0.0096889
SYV,243,2200,0.25,0,0.052419,0.007406,0.0025531,0.033089,0.025657,0.0046116,0.013185,0.0082192,0.012356,0.0060999,0.022178,0.0040249,0.0047616,0.018953,0.0049441,0,0.013345,0.049934,0,0.0051182
SYV,243,2230,0.24,0,0.04742,0.0029233,0.0010007,0.031998,0.018749,0.0036453,0.0089061,0.0063881,0.0096743,0.0025353,0.019923,0.0053724,0.0036148,0.015786,0.0013488,0,0.010152,0.038162,0,0.0003783
SYV,243,2300,0.22,0,0.047357,0.0008403,0.00051482,0.031867,0.015391,0.0029209,0.005544,0.0049633,0.0077934,6.32E-05,0.016946,0.0079035,0.0031599,0.012808,0.00070773,0,0.0081712,0.030479,0,0.00026449
SYV,243,2330,0.22,0,0.045822,0,0.0015184,0.032057,0.01351,0.0038788,0.0036679,0.0032771,0.0069658,0,0.015936,0.0087882,0.0022462,0.012386,0,0,0.0060002,0.024367,0,0.00098832
SYV,244,0,0.22,0,0.04576,0,0.0023108,0.032567,0.011997,0.004116,0.0023831,0.0031875,0.006401,0,0.0142,0.011575,0.0024809,0.011626,0,0,0.005815,0.018903,0,0.00024611
SYV,244,30,0.21,0,0.043741,0,0.0026771,0.031477,0.010128,0.0047146,0.0016855,0.0026998,0.0079317,0,0.013927,0.0108,0.0022565,0.011036,0,0,0.0042461,0.013783,0.015944,0.000551
SYV,244,100,0.19,0,0.042947,0,0.0038995,0.032146,0.010251,0.0049522,0.0015726,0.0024778,0.0094672,0,0.013896,0.012167,0.0022616,0.010615,0,0,0.0046539,0.012269,0.042749,1.84E-05
SYV,244,130,0.19,0,0.041668,0,0.0049103,0.032176,0.0087479,0.0056726,0.0026297,0.0026536,0.01339,0,0.01435,0.013059,0.0022667,0.0098568,0,0,0.0042718,0.008062,0.080668,0.00032322
SYV,244,200,0.21,0,0.040634,0,0.0050642,0.031886,0.0077891,0.0062731,0.0033959,0.0025642,0.01441,0,0.014562,0.012998,0.0025015,0.0097749,0,0.00081314,0.0042846,0.0041703,0.098228,0
SYV,244,230,0.22,0,0.042272,0,0.0058626,0.031436,0.0077313,0.0062696,0.0041634,0.0026074,0.026473,0,0.015259,0.012697,0.0025066,0.0093553,0,0.00053668,0.0035084,0.0008657,0.11246,0.0052464
SYV,244,300,0.23,0,0.040509,0,0.0060167,0.032105,0.0080336,0.0069918,0.0037565,0.0014585,0.029982,0,0.014257,0.010968,0.0025117,0.0097799,0,0.0005474,0.0031272,0,0.12857,0.0065035
SYV,244,330,0.23,0,0.041418,0,0.0087592,0.03422,0.0092382,0.0079576,0.0054078,0.0016339,0.034896,0,0.014711,0.011383,0.0018285,0.010036,0,0.00055812,0.0029431,0,0.14052,0.0096806
SYV,244,400,0.24,0,0.044523,0,0.0099973,0.036666,0.012987,0.0089253,0.0070649,0.00075157,0.041257,0,0.013711,0.013946,0.0016044,0.011647,0,0.0011434,0.0027591,0.0045238,0.15051,0.013737
SYV,244,430,0.24,0,0.049125,0,0.013198,0.041562,0.016947,0.011114,0.0084313,0.00026654,0.044023,0.0018171,0.012714,0.017486,0.0013804,0.013264,0,0.0034589,0.0043489,0.010934,0.1531,0.020436
SYV,244,500,0.24,0,0.049556,0,0.015981,0.041918,0.020199,0.012088,0.010397,0.00070568,0.047938,0.0041795,0.01365,0.017424,0.0018439,0.014374,0,0.0034697,0.0045592,0.017569,0.15267,0.029881
SYV,244,530,0.24,34.99,0.054702,0,0.017678,0.044892,0.022545,0.012818,0.0099851,0.0003527,0.053028,0.0067328,0.013136,0.0164,0.0020784,0.014974,0,0.0037693,0.0047696,0.026044,0.15199,0.041996
SYV,244,600,0.26,92.01,0.053145,0.0014003,0.019822,0.046729,0.025835,0.012815,0.011957,0,0.060487,0.0085719,0.014313,0.015137,0.0027723,0.015233,0,0.0046476,0.0053756,0.034808,0.15131,0.049767
SYV,244,630,0.3,301.93,0.047888,0.0024653,0.017334,0.041682,0.02317,0.011955,0.01244,0.00035505,0.066876,0.010235,0.015977,0.011252,0.0036972,0.014127,0,0.004369,0.0055864,0.036193,0.15164,0.056251
SYV,244,700,0.35,359.48,0.048317,0.0038705,0.016613,0.04106,0.024041,0.011218,0.01143,0,0.077227,0.011538,0.014977,0.0076325,0.0032423,0.012852,0,0.0035127,0.0055992,0.050474,0.1512,0.064237
SYV,244,730,0.39,440.58,0.047762,0.0057884,0.017211,0.041579,0.029216,0.011581,0.014308,0.00040558,0.088394,0.012478,0.017126,0.0068627,0.0032474,0.013451,0.0018282,0.0038123,0.0081916,0.067997,0.15204,0.068986
SYV,244,800,0.44,605.81,0.049671,0.0080535,0.01737,0.048498,0.048878,0.012066,0.036268,0,0.095437,0.014702,0.017337,0.0046819,0.0027929,0.014733,0.0094366,0.0075936,0.015014,0.11578,0.15186,0.074743
SYV,244,830,0.58,961.45,0.052332,0.011357,0.017528,0.060891,0.091672,0.015621,0.090547,0,0.11304,0.017304,0.017547,0.0043858,0.0030278,0.02118,0.024046,0.01405,0.031835,0.15525,0.14964,0.079586
SYV,244,900,0.72,1079.3,0.064574,0.016931,0.016148,0.095303,0.14575,0.024436,0.17612,0,0.1362,0.022705,0.018,0.011183,0.0051058,0.041917,0.054575,0.034517,0.063858,0.19027,0.14262,0.098691
SYV,244,930,0.88,1207,0.085231,0.027146,0.018728,0.151,0.19246,0.036859,0.30645,0,0.17444,0.032131,0.021378,0.028558,0.012785,0.072219,0.096168,0.087432,0.099586,0.22767,0.12625,0.12032
SYV,244,1000,1.06,1349.8,0.12287,0.048327,0.018887,0.23196,0.24838,0.060483,0.5048,0.000598,0.26461,0.056226,0.02724,0.062864,0.03924,0.10922,0.14888,0.24373,0.14545,0.26816,0.10128,0.17313
SYV,244,1030,1.13,1384.6,0.16717,0.078122,0.021038,0.27346,0.28006,0.080032,NaN,0.0082764,0.31664,0.094101,0.03743,0.12578,0.072606,0.12402,0.1916,0.38777,0.1793,0.28976,0.072587,0.2214
SYV,244,1100,1.15,1080.2,0.20755,0.11336,0.024312,0.31499,0.29677,0.08859,NaN,0.019354,0.35581,0.13249,0.052458,0.20738,0.10011,0.13322,0.2351,0.4709,0.20065,0.29697,0.051881,0.25344
SYV,244,1130,1.17,1317.8,0.23251,0.14963,0.029409,0.34396,0.31424,0.097428,NaN,0.02844,0.36388,0.16828,0.070589,0.2785,0.12557,0.13762,0.27142,0.52962,0.21494,0.29675,0.03983,0.27042
SYV,244,1200,1.14,1048.5,0.25076,0.17566,0.036838,0.35936,0.32063,0.1051,NaN,0.039114,0.36095,0.19359,0.090449,0.30762,0.14262,0.14098,0.26964,0.55004,0.22076,0.29349,0.035072,0.26536
SYV,244,1230,1.21,931.96,0.24719,0.1683,0.040908,0.32795,0.29447,0.1032,NaN,0.0474,0.30752,0.20458,0.10587,0.2548,0.13787,0.13103,0.23174,0.4617,0.21008,0.28312,0.033046,0.2423
SYV,244,1300,1.29,975.44,0.26516,0.1789,0.046872,0.34164,0.30579,0.11036,NaN,0.050843,0.32904,0.22291,0.1124,0.27864,0.15499,0.13713,0.24383,0.51112,0.21934,0.28703,0.029148,0.25075
SYV,244,1330,1.29,1131.7,0.26796,0.17425,0.048209,0.35285,0.32009,0.10713,NaN,0.052698,0.30213,0.21523,0.11318,0.26612,0.15928,0.13426,0.24838,0.50721,0.22227,0.29467,0.026298,0.25764
SYV,244,1400,1.26,687.12,0.25398,0.15787,0.047212,0.32966,0.29932,0.10552,NaN,0.051194,0.26751,0.20869,0.10677,0.248,0.15015,0.12822,0.23396,0.47723,0.21704,0.28889,0.01955,0.23296
SYV,244,1430,1.17,572.46,0.24898,0.16192,0.04482,0.32678,0.29476,0.10595,NaN,0.051152,0.24783,0.21128,0.10242,0.25376,0.15349,0.12918,0.22949,0.45871,0.21619,0.28065,0.014079,0.2304
SYV,244,1500,1.1,444.6,0.25772,0.16645,0.042902,0.35077,0.31524,0.10785,NaN,0.050817,0.25303,0.20738,0.10547,0.27757,0.17046,0.13142,0.2458,0.49435,0.22642,0.29237,0.0092491,0.23868
SYV,244,1530,1.13,692.95,0.23877,0.14459,0.040069,0.32633,0.28751,0.10115,NaN,0.049174,0.20948,0.18976,0.10142,0.24996,0.14866,0.12815,0.22149,0.42187,0.21276,0.27681,0.0022533,0.20583
SYV,244,1600,1.15,675.74,0.21076,0.12566,0.035195,0.29946,0.26945,0.097106,NaN,0.046668,0.18678,0.17265,0.094321,0.21519,0.12678,0.12448,0.20821,0.36833,0.20222,0.26962,0,0.1796
SYV,244,1630,1.12,440.14,0.18525,0.10308,0.029462,0.26905,0.23758,0.084461,NaN,0.039731,0.1538,0.14662,0.082117,0.16878,0.099616,0.11378,0.18121,0.30438,0.18358,0.25658,0,0.14618
SYV,244,1700,1.08,306.81,0.19184,0.1119,0.0267,0.31156,0.27476,0.090955,NaN,0.035567,0.1755,0.14407,0.070458,0.20379,0.11418,0.11866,0.19521,0.33179,0.20027,0.27166,0,0.16065
SYV,244,1730,0.95,112.9,0.194,0.10149,0.024176,0.31861,0.25845,0.088824,NaN,0.032561,0.16588,0.13485,0.064039,0.20271,0.10826,0.11463,0.17458,0.29665,0.19776,0.26988,0,0.1553
SYV,244,1800,0.83,37.02,0.16918,0.083211,0.022331,0.26242,0.20558,0.075814,NaN,0.029013,0.13038,0.11841,0.058223,0.13547,0.077175,0.10655,0.1392,0.22516,0.1666,0.24405,0,0.1227
SYV,244,1830,0.74,0,0.15069,0.067055,0.019385,0.20688,0.17286,0.05801,NaN,0.023964,0.10198,0.096444,0.048116,0.084858,0.055367,0.096588,0.11221,0.16502,0.14007,0.22381,0,0.09564
SYV,244,1900,0.66,0,0.12363,0.051938,0.01448,0.12651,0.12455,0.039493,NaN,0.019238,0.073178,0.072875,0.041223,0.040075,0.033936,0.083278,0.078084,0.10698,0.10151,0.17674,0,0.06532
SYV,244,1930,0.59,0,0.092431,0.037972,0.011578,NaN,0.085041,0.022611,NaN,0.013198,0.045558,0.051286,0.032442,0.012992,0.019969,0.058616,0.04901,0.059259,0.068147,0.14395,0,0.037984
SYV,244,2000,0.55,0,0.073672,0.028768,0.0052379,NaN,0.06366,0.01591,NaN,0.010049,0.027998,0.033011,0.025033,0,0.012895,0.040055,0.030937,0.032616,0.045867,0.12142,0,0.024609
SYV,244,2030,0.49,0,0.054794,0.022683,0.0013192,NaN,0.044458,0.0096608,NaN,0.0079915,0.014998,0.021992,0.021838,0,0.0086988,0.027892,0.018022,0.015197,0.030695,0.10346,0,0.009222
SYV,244,2100,0.5,0,0.050502,0.016502,0.00019221,NaN,0.030065,0.0068658,NaN,0.0048745,0.0085994,0.015212,0.016744,0,0.0061538,0.019106,0.012342,0.0087486,0.021643,0.086888,0,0.010276
SYV,244,2130,0.5,0,0.039407,0.013466,0,NaN,0.020113,0.0060158,NaN,0.0044337,0.0054095,0.0081647,0.011942,0,0.0045429,0.013018,0.0070969,0.0032471,0.016172,0.076398,0,0.0028372
SYV,244,2200,0.53,0,0.034997,0.0099403,0,NaN,NaN,0.0055292,NaN,0.0031954,0.0032802,0.0028181,0.0086022,0,0.0036268,0.009198,0.0039373,0.00066766,0.012361,0.067057,0,0
SYV,244,2230,0.43,0,0.030862,0.0081279,0,NaN,NaN,0.0064923,NaN,0.0019599,0.0021983,0.0023124,0.007398,0,0.0029422,0.0077636,0.0011654,0,0.0089769,0.0585,0,0
SYV,244,2300,0.45,0,0.028419,0.0061553,0,NaN,NaN,0.0068518,NaN,0.0013891,0.0016376,0,0.0057292,0,0.0020291,0.0058282,0.00042616,0,0.0073989,0.046282,0,0
SYV,244,2330,0.48,0,0.023159,0.0025204,0,NaN,NaN,0.00251,NaN,0.0004222,4.11E-05,0,0.0017398,0,0.001805,0.00089329,0,0,0.006222,0.047536,0,0
SYV,245,0,0.39,0,0.024981,0.0012383,0,NaN,NaN,0.0040688,NaN,0,0,9.06E-05,0.00032496,0,0.0011228,0.0011449,0,0,0.0038635,0.041691,0,0
SYV,245,30,0.33,0,0.023977,0.0012894,0,NaN,NaN,0.0038246,NaN,0,0.0027494,0,0,0,0.00089908,0.00039735,0,0,0.0034822,0.029572,0.011519,0
SYV,245,100,0.35,0,0.018294,0.0013403,0,NaN,NaN,0.00322,NaN,0.00029985,0.0044687,0,0.00027791,0,0.0013621,0,0,0,0.0034951,0.021473,0.029369,0
SYV,245,130,0.34,0,0.019165,0.00072677,0,NaN,NaN,0.0041787,NaN,0,0.0075065,0,0,0,0.00090936,0,0,0,0.0013456,0.014356,0.040051,0
SYV,245,200,0.32,0,0.017939,0.00061192,0,NaN,NaN,0.0052599,NaN,0,0.010563,0.0025442,0,0,0,0,0,0,0.00096624,0.010716,0.045778,0
SYV,245,230,0.29,0,0.019509,0,0,NaN,NaN,0.004533,NaN,0,0.013108,0.0097771,0,0,0,0,0,0,0,0.010619,0.046375,0.0020773
SYV,245,300,0.33,0,0.017583,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,0.010099,NaN,NaN
SYV,245,330,0.35,0,0.019854,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0,0,0,NaN,0.010849,NaN,NaN
SYV,245,400,0.3,0,0.022369,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0.00049261,0,0,NaN,0.0087807,NaN,NaN
