YEAR,DOY,HOUR,MIN,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20
2016,74,23,0,0.480943484,0.065669723,0.054693039,0,0,0,0,0.089069125,0.023594107,0.361609829,NA,0.073799311,NA,NA,NA,NA,NA,NA,NA,NA
2016,74,23,30,0.284861296,0.03456637,0.004679037,0.023961414,0,0,0.001552053,0.060081459,0.022668212,0.279052172,NA,0.04524695,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,0,0,0.340032359,0.028588785,0.026929922,0.098495271,0,0.007762765,0.003894909,0.041562779,0.015537231,0.19703154,NA,0.106011902,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,0,30,0.348342212,0.060688322,0.026388194,0,0,0.022619489,0,0.088511555,0.014415838,0.164371625,NA,0.174226947,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,1,0,0.215338379,0.007807206,0.009786891,0.078649804,0,0.018348679,NA,0.040519224,0.013839869,0.133746595,NA,0.066624431,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,1,30,0.229016202,0.024733808,0,0.083557116,0.101462234,0,NA,0.044173151,0.007507146,0.104234449,NA,0.119000581,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,2,0,0.369930969,0.069532893,0.091042916,0.120902862,0.094335086,0.040120194,NA,0.076722592,0.015370848,0.08331718,NA,0.201936795,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,2,30,0.229233713,0.01893674,0.030756356,0.105592479,0.11582285,0.018146585,NA,0.022959197,0,0.05669818,NA,0.095379656,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,3,0,0.294155656,0.053173181,0.09235562,0.127722603,0.14857064,0.038129816,NA,0.076158346,0.011960359,0.071479834,NA,0.08153301,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,3,30,0.146263765,0.04702481,0.077413284,0.001133711,0.07425753,0.036158751,NA,0.089817372,0.024793505,0.049273457,NA,0.124037356,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,4,0,0.064706889,0.01867171,0.04616782,0.041651612,0.08107412,0.014811909,NA,0.063921433,0.012401385,0.034579081,NA,0.075885724,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,4,30,0.203779305,0.018585974,0.069906241,0.216929529,0.266373534,0.03653405,NA,0.027209153,0.018712199,0.035624334,NA,0.033312373,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,5,0,0.101260036,0,0.051644301,0.190922238,0.207923026,0.039223475,NA,0.010055642,0.028932605,0.01675388,NA,0.065236296,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,5,30,0.194189804,0.002915527,0.117599592,0.253760974,0.227635007,0.054125608,NA,0.013152435,0.029295676,0.020446304,NA,0.089395627,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,6,0,0,0,0.022377048,0.162776457,0.236428611,0.026318737,NA,0,0.0229539,0.006414282,NA,0.081189729,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,6,30,0.165210787,0.017084849,0.036027409,0.121405459,0.268225312,0.024560841,NA,0.021225053,0.02670269,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,7,0,0.100855867,0,0.06354363,0.135978335,0.172356405,0.016805488,NA,0.001456417,0.034220338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,7,30,0.000692805,0,0,0.083977314,0.212859694,0.021013863,NA,0.001435048,0.041582517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,8,0,0.01048327,0,0.003128523,0.192004425,0.468267728,0.023353864,NA,0,0.03824313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,8,30,0.171467618,0,0.013508782,0.293946714,0.63830355,0.051216353,NA,0,0.053279998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,9,0,0.302937101,0,0.026424446,0.45297669,0.790706314,0.085854229,NA,0,0.077982959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,9,30,0.261956787,0,0.032657218,0.606600224,0.979237774,0.097313138,NA,0,0.108267188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,10,0,0.909609253,0,0.056161689,1.119450268,1.575942449,0.13332073,NA,0,0.13208553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,10,30,0.816454376,0.00288499,0.139012836,1.150225213,1.574380871,0.177689825,NA,0,0.156847181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,11,0,1.425530632,0.064671147,0.26159903,1.351124612,1.92578031,0.211457204,NA,0,0.212176098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,11,30,1.475373744,0.039223475,0.244705845,1.432686134,1.986769082,0.207073468,NA,0,0.260317434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,12,0,2.311699651,0.13706799,0.42909951,2.075075003,2.669141112,0.269528126,NA,0,0.310739465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,12,30,2.664616255,0.223252827,0.5517599,2.15077069,2.678626432,0.285985182,NA,0,0.318916244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,13,0,3.128288473,0.290754338,0.687640179,2.212050756,2.765433456,0.241383966,NA,0,0.311104162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,13,30,3.348091595,0.379193679,0.793165442,2.296326338,2.678195144,0.23370574,NA,0.035043625,0.313510288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,14,0,3.672720938,0.433283419,0.835534018,2.332974368,2.619089314,0.167673234,NA,0.129617564,0.272446221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,14,30,3.9539782,0.710377053,0.937510133,2.323032284,2.363971689,0.150972248,NA,0.295866223,0.21775959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,15,0,3.997095997,0.809270679,0.834840867,2.08021518,1.998533184,0.08571856,NA,0.462315646,0.170159628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,15,30,3.75794416,0.764148819,0.762161059,1.843147207,1.707539965,0.018236165,NA,0.524315772,0.098085471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,16,0,3.451677288,0.756033538,0.63555862,1.442215908,1.297276785,0,NA,0.578492033,0.061490984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,16,30,2.699055607,0.674464695,0.436861061,1.078218792,0.997062473,0,NA,0.574289451,0.028607184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,17,0,2.129061996,0.433640935,0.210631713,0.703323306,0.808179801,0,NA,0.481360155,0.028720696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,17,30,1.60246828,0.272474308,0.065032307,0.452770709,0.621266311,0,NA,0.371101334,0.046597625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,18,0,1.228985327,0.132093703,0.009863932,0.326740187,0.388218871,0,NA,0.255105816,0.065551462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,18,30,0.675130656,0.002974175,0,0.173310553,0.264966491,0,NA,0.149118105,0.081674879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,19,0,0.493001972,0,0,0.054492235,0.319818115,0,NA,0.085948467,0.115384439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,19,30,0.305699565,0,0,0.018031492,0.345422877,0.009467657,NA,0.020836874,0.136759432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,20,0,0.326754718,0,0,0.018255895,0.499340568,0,NA,0.020148692,0.126931206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,20,30,0.478496911,0.016677356,0.039242999,0.069986033,0.443571134,0,NA,0.053517897,0.108641307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,21,0,0.413250496,0.097826612,0.102829043,0.048507048,0.133062878,0,NA,0.110922717,0.070254553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,21,30,0.291313598,0.150034176,0.064253247,0.049127462,0.016672645,0,NA,0.126878479,0.025451939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,22,0,0.189316417,0.116928226,0.053607591,0,0,0,NA,0.119593934,0.004586201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,22,30,0.115535855,0.061455583,0.059285817,0.008715361,0.018761487,0,NA,0.148491268,0.003942215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,23,0,0.114242059,0.128738562,0.070610456,0.050451149,0,0,NA,0.15524076,0.006429111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,75,23,30,0.157484704,0.199699912,0.035378431,0.015391593,0,0,NA,0.117591595,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,0,0,0.074187847,0.101112324,0.033583965,0.028074508,0,0,NA,0.113824649,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,0,30,0.223830177,0.181876798,0.048192323,0.204581953,0.033470225,0.048900144,NA,0.088375107,0.015007027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,1,0,0.108802843,0.020756859,0,0.108420745,0.146392904,0.014036288,NA,0.04956909,0.042116091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,1,30,0.122049354,0,0.015046434,0.105431849,0.25312368,0.027418929,NA,0.025683153,0.061448503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,2,0,0.116181781,0.005421978,0.00493468,0,0.228504298,0.028564256,NA,0.005851089,0.042991649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,2,30,0.064971491,0.025914758,0.067740308,0.129125022,0.243907818,0.03921046,NA,0,0.040192095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,3,0,0.027561993,0.079269438,0.121972858,0.138361235,0.202547664,0.049851439,NA,0.012690119,0.001120339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,3,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,10,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,11,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,12,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,13,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,14,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,15,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,16,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,17,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,19,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,21,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,22,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,76,23,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,10,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,11,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,12,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,13,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,14,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,15,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,16,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,17,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,19,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,21,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,22,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,77,23,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,10,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,11,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,12,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,13,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,14,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,15,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,16,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,17,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,78,18,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
