TIMESTAMP,DecDOY,HHMM,DOY,H,M,RECORD,C1,C2,C3,C4,C5
8/2/16 1:55,215.0799,01:55,215,1,55,992,0.249471,0.3179415,0.3129788,0.3531491,0.2671754
8/2/16 2:00,215.0833,02:00,215,2,0,993,0.2496063,0.3181441,0.3134497,0.3536201,0.2671767
8/2/16 2:05,215.0868,02:05,215,2,5,994,0.2496078,0.3178777,0.3136527,0.353488,0.2673123
8/2/16 2:10,215.0903,02:10,215,2,10,995,0.2498088,0.3180787,0.314055,0.3537561,0.2673793
8/2/16 2:15,215.0938,02:15,215,2,15,996,0.2499425,0.3182122,0.3142555,0.3538225,0.2678482
8/2/16 2:20,215.0972,02:20,215,2,20,997,0.2498757,0.3181456,0.3145913,0.3545607,0.2679156
8/2/16 2:25,215.1007,02:25,215,2,25,998,0.2498755,0.3181453,0.3149263,0.3542921,0.2679153
8/2/16 2:30,215.1042,02:30,215,2,30,999,0.2498762,0.3180791,0.3151954,0.354226,0.2681173
8/2/16 2:35,215.1076,02:35,215,2,35,1000,0.2501448,0.3176102,0.31533,0.3551654,0.2683189
8/2/16 2:40,215.1111,02:40,215,2,40,1001,0.2500777,0.3167382,0.3155982,0.3554335,0.2683858
8/2/16 2:45,215.1146,02:45,215,2,45,1002,0.2503453,0.3176762,0.3161338,0.3552314,0.2685193
8/2/16 2:50,215.1181,02:50,215,2,50,1003,0.2504794,0.3180116,0.3166033,0.3551644,0.2687205
8/2/16 2:55,215.1215,02:55,215,2,55,1004,0.250547,0.3184146,0.3166039,0.3540921,0.2689893
8/2/16 3:00,215.1250,03:00,215,3,0,1005,0.2508155,0.3188174,0.3168726,0.3549643,0.2690567
8/2/16 3:05,215.1285,03:05,215,3,5,1006,0.2508163,0.3180807,0.3172089,0.3557032,0.2692587
8/2/16 3:10,215.1319,03:10,215,3,10,1007,0.2510173,0.3179463,0.3174098,0.3554346,0.2692584
8/2/16 3:15,215.1354,03:15,215,3,15,1008,0.25115,0.3183469,0.3176092,0.3557009,0.2695923
8/2/16 3:20,215.1389,03:20,215,3,20,1009,0.2512847,0.31875,0.3180794,0.3559029,0.2696599
8/2/16 3:25,215.1424,03:25,215,3,25,1010,0.25162,0.3186159,0.3185488,0.3559029,0.2699282
8/2/16 3:30,215.1458,03:30,215,3,30,1011,0.2516205,0.3189518,0.3186165,0.3561718,0.2698617
8/2/16 3:35,215.1493,03:35,215,3,35,1012,0.2518875,0.3194867,0.3189502,0.3555665,0.2699274
8/2/16 3:40,215.1528,03:40,215,3,40,1013,0.2520223,0.3201582,0.3192193,0.3555003,0.2700622
8/2/16 3:45,215.1563,03:45,215,3,45,1014,0.2524911,0.3200232,0.3195538,0.3557006,0.2701286
8/2/16 3:50,215.1597,03:50,215,3,50,1015,0.2524913,0.3198894,0.3198894,0.355835,0.2700617
8/2/16 3:55,215.1632,03:55,215,3,55,1016,0.252424,0.3193526,0.3200903,0.3560359,0.2702627
8/2/16 4:00,215.1667,04:00,215,4,0,1017,0.2523577,0.3193535,0.3204265,0.356171,0.2703305
8/2/16 4:05,215.1701,04:05,215,4,5,1018,0.2524922,0.3194211,0.3208295,0.3561046,0.2705992
8/2/16 4:10,215.1736,04:10,215,4,10,1019,0.2524912,0.3192857,0.3210965,0.3565056,0.2707323
8/2/16 4:15,215.1771,04:15,215,4,15,1020,0.2525585,0.319219,0.3214991,0.3563718,0.2707996
8/2/16 4:20,215.1806,04:20,215,4,20,1021,0.2526251,0.3194866,0.3219008,0.3561699,0.2708662
8/2/16 4:25,215.1840,04:25,215,4,25,1022,0.2528933,0.319956,0.3222361,0.3559016,0.2710673
8/2/16 4:30,215.1875,04:30,215,4,30,1023,0.2530946,0.319822,0.3223704,0.356103,0.2711345
8/2/16 4:35,215.1910,04:35,215,4,35,1024,0.2530293,0.3198243,0.322708,0.3561054,0.2712035
8/2/16 4:40,215.1944,04:40,215,4,40,1025,0.253029,0.319958,0.3230429,0.3561721,0.2712702
8/2/16 4:45,215.1979,04:45,215,4,45,1026,0.2530943,0.3196205,0.3233089,0.3565049,0.2714024
8/2/16 4:50,215.2014,04:50,215,4,50,1027,0.2532954,0.3198885,0.3233087,0.3562364,0.2714022
8/2/16 4:55,215.2049,04:55,215,4,55,1028,0.2534965,0.3199555,0.323711,0.3563035,0.2714693
8/2/16 5:00,215.2083,05:00,215,5,0,1029,0.2536986,0.3201579,0.3240475,0.3561035,0.2716044
8/2/16 5:05,215.2118,05:05,215,5,5,1030,0.2537656,0.3200237,0.3242487,0.3565059,0.2714702
8/2/16 5:10,215.2153,05:10,215,5,10,1031,0.2536986,0.3198896,0.324584,0.3563718,0.2717385
8/2/16 5:15,215.2188,05:15,215,5,15,1032,0.2537664,0.3202929,0.3247191,0.3563058,0.2717393
8/2/16 5:20,215.2222,05:20,215,5,20,1033,0.2538323,0.3201573,0.3249188,0.35617,0.2718722
8/2/16 5:25,215.2257,05:25,215,5,25,1034,0.2538338,0.3202934,0.325256,0.3559038,0.2718738
8/2/16 5:30,215.2292,05:30,215,5,30,1035,0.2539012,0.3208973,0.3255917,0.3558372,0.2719412
8/2/16 5:35,215.2326,05:35,215,5,35,1036,0.254035,0.3212322,0.3255913,0.3559038,0.2719408
8/2/16 5:40,215.2361,05:40,215,5,40,1037,0.2541677,0.3208952,0.3257237,0.3557678,0.2719394
8/2/16 5:45,215.2396,05:45,215,5,45,1038,0.2544352,0.3210953,0.326125,0.3556996,0.2720055
8/2/16 5:50,215.2431,05:50,215,5,50,1039,0.2546367,0.3212969,0.3262596,0.3554318,0.272073
8/2/16 5:55,215.2465,05:55,215,5,55,1040,0.2543688,0.3213644,0.3265283,0.3555664,0.2720733
8/2/16 6:00,215.2500,06:00,215,6,0,1041,0.254506,0.3220389,0.3268004,0.3555036,0.2721437
8/2/16 6:05,215.2535,06:05,215,6,5,1042,0.2548412,0.3216365,0.3270686,0.3552353,0.2720765
8/2/16 6:10,215.2569,06:10,215,6,10,1043,0.2541705,0.321301,0.3274037,0.3546986,0.2722105
8/2/16 6:15,215.2604,06:15,215,6,15,1044,0.2543038,0.3213,0.3276039,0.3548986,0.2720085
8/2/16 6:20,215.2639,06:20,215,6,20,1045,0.2542362,0.3214334,0.3278044,0.3544955,0.2719408
8/2/16 6:25,215.2674,06:25,215,6,25,1046,0.2543707,0.3216351,0.3278049,0.3544961,0.2720083
8/2/16 6:30,215.2708,06:30,215,6,30,1047,0.2545719,0.3219034,0.3278049,0.3546302,0.2720754
8/2/16 6:35,215.2743,06:35,215,6,35,1048,0.2543699,0.3217012,0.3276027,0.354562,0.2720075
8/2/16 6:40,215.2778,06:40,215,6,40,1049,0.2547719,0.3219689,0.327401,0.3541591,0.2719399
8/2/16 6:45,215.2813,06:45,215,6,45,1050,0.2547054,0.322305,0.3273347,0.3539587,0.2718736
8/2/16 6:50,215.2847,06:50,215,6,50,1051,0.2549053,0.3225045,0.3267965,0.3536886,0.2718721
8/2/16 6:55,215.2882,06:55,215,6,55,1052,0.2550387,0.3225706,0.3262591,0.3535535,0.2718714
8/2/16 7:00,215.2917,07:00,215,7,0,1053,0.255105,0.3229049,0.3259898,0.353083,0.2715352
8/2/16 7:05,215.2951,07:05,215,7,5,1054,0.2549028,0.3229037,0.3249156,0.3527463,0.2714671
8/2/16 7:10,215.2986,07:10,215,7,10,1055,0.2547019,0.322837,0.3245806,0.3525455,0.2713333
8/2/16 7:15,215.3021,07:15,215,7,15,1056,0.254701,0.3225005,0.3240429,0.3524101,0.2713323
8/2/16 7:20,215.3056,07:20,215,7,20,1057,0.2536955,0.3217634,0.3229705,0.3513378,0.2711316
8/2/16 7:25,215.3090,07:25,215,7,25,1058,0.252757,0.321898,0.3211603,0.3501982,0.2708637
8/2/16 7:30,215.3125,07:30,215,7,30,1059,0.2518175,0.3212266,0.3182759,0.3492585,0.2701254
8/2/16 7:35,215.3160,07:35,215,7,35,1060,0.2513463,0.321962,0.3145853,0.3483842,0.2693858
8/2/16 7:40,215.3194,07:40,215,7,40,1061,0.250405,0.3218919,0.3096868,0.3476432,0.268042
8/2/16 7:45,215.3229,07:45,215,7,45,1062,0.2482569,0.3188713,0.3031792,0.3446224,0.2658937
8/2/16 7:50,215.3264,07:50,215,7,50,1063,0.2448363,0.3178647,0.2962714,0.3414028,0.2625402
8/2/16 7:55,215.3299,07:55,215,7,55,1064,0.2419519,0.3172601,0.2919785,0.3397252,0.2597228
8/2/16 8:00,215.3333,08:00,215,8,0,1065,0.2377274,0.315651,0.2885588,0.3367749,0.2565042
8/2/16 8:05,215.3368,08:05,215,8,5,1066,0.2337026,0.3156494,0.2842655,0.3338897,0.2526135
8/2/16 8:10,215.3403,08:10,215,8,10,1067,0.2287374,0.310415,0.2804398,0.3305327,0.2493245
8/2/16 8:15,215.3438,08:15,215,8,15,1068,0.2261889,0.3083358,0.2781594,0.3275817,0.246843
8/2/16 8:20,215.3472,08:20,215,8,20,1069,0.2233702,0.3094056,0.2756754,0.3244936,0.243957
8/2/16 8:25,215.3507,08:25,215,8,25,1070,0.2188764,0.3074597,0.2716508,0.32067,0.2396643
8/2/16 8:30,215.3542,08:30,215,8,30,1071,0.2147174,0.3067871,0.2676256,0.3176504,0.2346334
8/2/16 8:35,215.3576,08:35,215,8,35,1072,0.2082783,0.3019566,0.2617896,0.3129539,0.2282612
8/2/16 8:40,215.3611,08:40,215,8,40,1073,0.2034483,0.3011492,0.258032,0.3083242,0.2232299
8/2/16 8:45,215.3646,08:45,215,8,45,1074,0.1991561,0.2994718,0.2555502,0.3049033,0.2182
8/2/16 8:50,215.3681,08:50,215,8,50,1075,0.1953337,0.2957835,0.253203,0.3020197,0.2139082
8/2/16 8:55,215.3715,08:55,215,8,55,1076,0.1941917,0.2922933,0.2525296,0.300474,0.211693
8/2/16 9:00,215.3750,09:00,215,9,0,1077,0.1927826,0.2918897,0.2510533,0.298461,0.2096134
8/2/16 9:05,215.3785,09:05,215,9,5,1078,0.1913739,0.2916875,0.2496443,0.2953756,0.2065282
8/2/16 9:10,215.3819,09:10,215,9,10,1079,0.1902997,0.2849132,0.2474969,0.2926915,0.2053199
8/2/16 9:15,215.3854,09:15,215,9,15,1080,0.1937846,0.2800825,0.2462204,0.2922862,0.2084693
8/2/16 9:20,215.3889,09:20,215,9,20,1081,0.1986804,0.2789438,0.2471603,0.2948356,0.2127617
8/2/16 9:25,215.3924,09:25,215,9,25,1082,0.2039092,0.2800819,0.2496397,0.3007343,0.216113
8/2/16 9:30,215.3958,09:30,215,9,30,1083,0.2083347,0.2798135,0.2524557,0.3063666,0.2193985
8/2/16 9:35,215.3993,09:35,215,9,35,1084,0.2122245,0.2847764,0.2557423,0.311799,0.2224837
8/2/16 9:40,215.4028,09:40,215,9,40,1085,0.2148408,0.2853145,0.2582247,0.3158911,0.2253012
8/2/16 9:45,215.4063,09:45,215,9,45,1086,0.2180602,0.2879307,0.2609078,0.3196473,0.2279842
8/2/16 9:50,215.4097,09:50,215,9,50,1087,0.220677,0.2890057,0.2629885,0.3218625,0.2306011
8/2/16 9:55,215.4132,09:55,215,9,55,1088,0.2228922,0.2902829,0.2652042,0.3240118,0.2328835
8/2/16 10:00,215.4167,10:00,215,10,0,1089,0.224839,0.2904869,0.2672855,0.3256243,0.2350986
8/2/16 10:05,215.4201,10:05,215,10,5,1090,0.2266518,0.2922333,0.2690317,0.3269017,0.2371797
8/2/16 10:10,215.4236,10:10,215,10,10,1091,0.2279943,0.2943138,0.2708438,0.3281106,0.2391258
8/2/16 10:15,215.4271,10:15,215,10,15,1092,0.229269,0.2951863,0.2727892,0.3293856,0.2406687
8/2/16 10:20,215.4306,10:20,215,10,20,1093,0.2301436,0.29633,0.2745362,0.3302615,0.2418788
8/2/16 10:25,215.4340,10:25,215,10,25,1094,0.2305473,0.2945212,0.2752753,0.3313363,0.2436908
8/2/16 10:30,215.4375,10:30,215,10,30,1095,0.2310862,0.2943231,0.2768877,0.3325469,0.2448334
8/2/16 10:35,215.4410,10:35,215,10,35,1096,0.2328314,0.2963369,0.2791026,0.3336222,0.2463774
8/2/16 10:40,215.4444,10:40,215,10,40,1097,0.2340394,0.2978135,0.2810485,0.3344283,0.2479208
8/2/16 10:45,215.4479,10:45,215,10,45,1098,0.2347786,0.2972119,0.282861,0.3354364,0.2493307
8/2/16 10:50,215.4514,10:50,215,10,50,1099,0.2352504,0.2956724,0.2840708,0.3360432,0.2506073
8/2/16 10:55,215.4549,10:55,215,10,55,1100,0.2367926,0.2990923,0.2862166,0.3370488,0.2517472
8/2/16 11:00,215.4583,11:00,215,11,0,1101,0.2377298,0.3004985,0.2876229,0.3381195,0.2525502
8/2/16 11:05,215.4618,11:05,215,11,5,1102,0.2374629,0.3007014,0.2876916,0.3382555,0.2530881
8/2/16 11:10,215.4653,11:10,215,11,10,1103,0.2365928,0.3011729,0.2873583,0.3377885,0.2530899
8/2/16 11:15,215.4688,11:15,215,11,15,1104,0.2357216,0.3012408,0.287292,0.3378564,0.2531576
8/2/16 11:20,215.4722,11:20,215,11,20,1105,0.2359207,0.3017747,0.2877589,0.3383229,0.2533566
8/2/16 11:25,215.4757,11:25,215,11,25,1106,0.2360535,0.3015718,0.2882938,0.3381199,0.2538246
8/2/16 11:30,215.4792,11:30,215,11,30,1107,0.2358522,0.3013705,0.2881595,0.3370467,0.2540927
8/2/16 11:35,215.4826,11:35,215,11,35,1108,0.2363217,0.3013706,0.288562,0.3379186,0.2546293
8/2/16 11:40,215.4861,11:40,215,11,40,1109,0.2363223,0.3017066,0.2886968,0.3387242,0.2550994
8/2/16 11:45,215.4896,11:45,215,11,45,1110,0.2356522,0.3017743,0.2883621,0.3389261,0.2549658
8/2/16 11:50,215.4931,11:50,215,11,50,1111,0.2339078,0.3015721,0.2874223,0.3385225,0.2544954
8/2/16 11:55,215.4965,11:55,215,11,55,1112,0.2310911,0.3011025,0.285075,0.3377176,0.253087
8/2/16 12:00,215.5000,12:00,215,12,0,1113,0.2252551,0.299826,0.2807809,0.3349655,0.2494638
8/2/16 12:05,215.5035,12:05,215,12,5,1114,0.2151278,0.2960019,0.2731345,0.3279895,0.242287
8/2/16 12:10,215.5069,12:10,215,12,10,1115,0.2132499,0.2963369,0.2698483,0.3263797,0.2404091
8/2/16 12:15,215.5104,12:15,215,12,15,1116,0.2138533,0.2940567,0.2683057,0.3267147,0.2394701
8/2/16 12:20,215.5139,12:20,215,12,20,1117,0.2147924,0.2929841,0.2679037,0.3250386,0.2387327
8/2/16 12:25,215.5174,12:25,215,12,25,1118,0.2128464,0.2911717,0.2668962,0.3228237,0.2369877
8/2/16 12:30,215.5208,12:30,215,12,30,1119,0.209559,0.290365,0.2654191,0.3204074,0.2340355
8/2/16 12:35,215.5243,12:35,215,12,35,1120,0.205736,0.2917052,0.2627359,0.3183275,0.2298101
8/2/16 12:40,215.5278,12:40,215,12,40,1121,0.2029852,0.2882832,0.2602529,0.3151736,0.2287355
8/2/16 12:45,215.5313,12:45,215,12,45,1122,0.2024476,0.2855993,0.2589103,0.3151047,0.2273931
8/2/16 12:50,215.5347,12:50,215,12,50,1123,0.2023796,0.2847263,0.2581715,0.3122869,0.2279285
8/2/16 12:55,215.5382,12:55,215,12,55,1124,0.2031841,0.28714,0.2585736,0.3118172,0.2270565
8/2/16 13:00,215.5417,13:00,215,13,0,1125,0.1980871,0.2862003,0.2556222,0.3082621,0.2212889
8/2/16 13:05,215.5451,13:05,215,13,5,1126,0.1903071,0.2827113,0.2503229,0.302426,0.2125699
8/2/16 13:10,215.5486,13:10,215,13,10,1127,0.1812536,0.2794243,0.2452255,0.2939085,0.2037176
8/2/16 13:15,215.5521,13:15,215,13,15,1128,0.1759565,0.2749321,0.2398615,0.2842529,0.195403
8/2/16 13:20,215.5556,13:20,215,13,20,1129,0.1667009,0.2677542,0.2335556,0.2745939,0.1818556
8/2/16 13:25,215.5590,13:25,215,13,25,1130,0.1656955,0.2603786,0.2296669,0.2664136,0.1764244
8/2/16 13:30,215.5625,13:30,215,13,30,1131,0.1652249,0.2602426,0.23047,0.2659424,0.1723328
8/2/16 13:35,215.5660,13:35,215,13,35,1132,0.1607311,0.25548,0.2259087,0.2614479,0.1656261
8/2/16 13:40,215.5694,13:40,215,13,40,1133,0.1632117,0.2534005,0.2255057,0.2617154,0.1666315
8/2/16 13:45,215.5729,13:45,215,13,45,1134,0.1610646,0.2513869,0.2233582,0.2560136,0.1630763
8/2/16 13:50,215.5764,13:50,215,13,50,1135,0.1583139,0.2493059,0.2217468,0.2499764,0.1593868
8/2/16 13:55,215.5799,13:55,215,13,55,1136,0.1561659,0.2447426,0.2193966,0.2448097,0.1579093
8/2/16 14:00,215.5833,14:00,215,14,0,1137,0.1556953,0.2446736,0.2183891,0.2407175,0.1569022
8/2/16 14:05,215.5868,14:05,215,14,5,1138,0.1550245,0.2421253,0.2179865,0.2377669,0.1562315
8/2/16 14:10,215.5903,14:10,215,14,10,1139,0.1551584,0.242192,0.2175168,0.2364255,0.1563654
8/2/16 14:15,215.5938,14:15,215,14,15,1140,0.155359,0.2419899,0.2165772,0.2350835,0.1564318
8/2/16 14:20,215.5972,14:20,215,14,20,1141,0.1542175,0.2391713,0.2147647,0.2319297,0.1562961
8/2/16 14:25,215.6007,14:25,215,14,25,1142,0.1531428,0.238766,0.2142256,0.2283732,0.1550202
8/2/16 14:30,215.6042,14:30,215,14,30,1143,0.1526729,0.2377593,0.2141577,0.2272325,0.1546173
8/2/16 14:35,215.6076,14:35,215,14,35,1144,0.152536,0.2367492,0.2136174,0.2256191,0.1537428
8/2/16 14:40,215.6111,14:40,215,14,40,1145,0.1521999,0.2366138,0.2128787,0.2246122,0.1534738
8/2/16 14:45,215.6146,14:45,215,14,45,1146,0.1520653,0.2370825,0.212811,0.2254161,0.1537415
8/2/16 14:50,215.6181,14:50,215,14,50,1147,0.1509904,0.2361404,0.2121375,0.2235356,0.1538064
8/2/16 14:55,215.6215,14:55,215,14,55,1148,0.1513244,0.2366749,0.2130744,0.2223269,0.1533358
8/2/16 15:00,215.6250,15:00,215,15,0,1149,0.1511885,0.235197,0.2128036,0.2213855,0.1529987
8/2/16 15:05,215.6285,15:05,215,15,5,1150,0.151254,0.2345912,0.2118629,0.2215844,0.1531313
8/2/16 15:10,215.6319,15:10,215,15,10,1151,0.1517887,0.2357284,0.2122628,0.2222525,0.153666
8/2/16 15:15,215.6354,15:15,215,15,15,1152,0.1519893,0.2364651,0.2119939,0.2221176,0.1540006
8/2/16 15:20,215.6389,15:20,215,15,20,1153,0.1518539,0.2354573,0.2117909,0.2219145,0.1549379
8/2/16 15:25,215.6424,15:25,215,15,25,1154,0.1513845,0.2353901,0.2115226,0.2202383,0.1539992
8/2/16 15:30,215.6458,15:30,215,15,30,1155,0.1529263,0.2381386,0.2123939,0.2223833,0.1542671
8/2/16 15:35,215.6493,15:35,215,15,35,1156,0.1526576,0.2378697,0.2124603,0.2219804,0.1539315
8/2/16 15:40,215.6528,15:40,215,15,40,1157,0.1527912,0.2379359,0.2126607,0.2221138,0.1538639
8/2/16 15:45,215.6563,15:45,215,15,45,1158,0.1521872,0.2363259,0.2120564,0.2205709,0.1537292
8/2/16 15:50,215.6597,15:50,215,15,50,1159,0.1528584,0.2358579,0.212728,0.2207731,0.1536629
8/2/16 15:55,215.6632,15:55,215,15,55,1160,0.1533268,0.2366609,0.2123244,0.221107,0.1537961
8/2/16 16:00,215.6667,16:00,215,16,0,1161,0.1529251,0.236863,0.2127946,0.2216442,0.1550705
8/2/16 16:05,215.6701,16:05,215,16,5,1162,0.1518519,0.2365268,0.2129948,0.2203695,0.1546676
8/2/16 16:10,215.6736,16:10,215,16,10,1163,0.1517848,0.2375325,0.2133301,0.2192299,0.1542654
8/2/16 16:15,215.6771,16:15,215,16,15,1164,0.1520535,0.2378685,0.2131967,0.2191635,0.1539307
8/2/16 16:20,215.6806,16:20,215,16,20,1165,0.1514504,0.2376008,0.2132642,0.2185605,0.1541992
8/2/16 16:25,215.6840,16:25,215,16,25,1166,0.152322,0.2386735,0.2139346,0.2197674,0.1544674
8/2/16 16:30,215.6875,16:30,215,16,30,1167,0.1525909,0.2390099,0.2135334,0.220707,0.1553397
8/2/16 16:35,215.6910,16:35,215,16,35,1168,0.1544003,0.240953,0.2146721,0.2228513,0.1564116
8/2/16 16:40,215.6944,16:40,215,16,40,1169,0.1531265,0.2401485,0.2135994,0.2220468,0.1556741
8/2/16 16:45,215.6979,16:45,215,16,45,1170,0.1537296,0.2404832,0.2139342,0.2224487,0.155942
8/2/16 16:50,215.7014,16:50,215,16,50,1171,0.1539299,0.2407501,0.2145364,0.2232519,0.1561423
8/2/16 16:55,215.7049,16:55,215,16,55,1172,0.1553375,0.2422245,0.2153405,0.225598,0.1580192
8/2/16 17:00,215.7083,17:00,215,17,0,1173,0.1545333,0.2420239,0.2148716,0.2252633,0.1574161
8/2/16 17:05,215.7118,17:05,215,17,5,1174,0.1549363,0.2424943,0.2150067,0.2262029,0.1580202
8/2/16 17:10,215.7153,17:10,215,17,10,1175,0.1536632,0.243233,0.2148067,0.226204,0.1568142
8/2/16 17:15,215.7188,17:15,215,17,15,1176,0.1441431,0.2426298,0.2152762,0.2278803,0.1573507
8/2/16 17:20,215.7222,17:20,215,17,20,1177,0.1883921,0.2426973,0.2161481,0.2070301,0.17438
8/2/16 17:25,215.7257,17:25,215,17,25,1178,0.1900007,0.213734,0.1987163,0.2169521,0.1960346
8/2/16 17:30,215.7292,17:30,215,17,30,1179,0.1914076,0.2017322,0.2164146,0.2253984,0.1989165
8/2/16 17:35,215.7326,17:35,215,17,35,1180,0.1926142,0.2036092,0.218828,0.2315661,0.2007934
8/2/16 17:40,215.7361,17:40,215,17,40,1181,0.194559,0.2058893,0.221041,0.2377347,0.2030064
8/2/16 17:45,215.7396,17:45,215,17,45,1182,0.1970399,0.2078339,0.2227845,0.2444394,0.20656
8/2/16 17:50,215.7431,17:50,215,17,50,1183,0.199989,0.2105147,0.22513,0.2512768,0.2107158
8/2/16 17:55,215.7465,17:55,215,17,55,1184,0.2019336,0.2123253,0.2268066,0.2566407,0.2138673
8/2/16 18:00,215.7500,18:00,215,18,0,1185,0.2040801,0.2139355,0.2282157,0.2616704,0.2172876
8/2/16 18:05,215.7535,18:05,215,18,5,1186,0.2054208,0.2148068,0.2294223,0.2662961,0.2201703
8/2/16 18:10,215.7569,18:10,215,18,10,1187,0.2057567,0.2151428,0.2302276,0.2700514,0.2221823
8/2/16 18:15,215.7604,18:15,215,18,15,1188,0.2053547,0.2154113,0.2306302,0.2721973,0.2225179
8/2/16 18:20,215.7639,18:20,215,18,20,1189,0.2042826,0.2148756,0.230765,0.2734719,0.2217141
8/2/16 18:25,215.7674,18:25,215,18,25,1190,0.2043502,0.2148091,0.2307656,0.2742102,0.2213794
8/2/16 18:30,215.7708,18:30,215,18,30,1191,0.2053556,0.2152781,0.2311005,0.2751483,0.2216473
8/2/16 18:35,215.7743,18:35,215,18,35,1192,0.2062272,0.2156803,0.2314357,0.276154,0.2223177
8/2/16 18:40,215.7778,18:40,215,18,40,1193,0.2080373,0.2164177,0.2319719,0.2776288,0.2231892
8/2/16 18:45,215.7813,18:45,215,18,45,1194,0.2105859,0.2178937,0.2328445,0.2801778,0.2250674
8/2/16 18:50,215.7847,18:50,215,18,50,1195,0.2129327,0.2198382,0.2339175,0.2827258,0.2275483
8/2/16 18:55,215.7882,18:55,215,18,55,1196,0.2155491,0.2218513,0.2354614,0.2850746,0.2298297
8/2/16 19:00,215.7917,19:00,215,19,0,1197,0.2172265,0.2235287,0.2368037,0.2874899,0.2318424
8/2/16 19:05,215.7951,19:05,215,19,5,1198,0.2181647,0.2241987,0.2376078,0.2892995,0.2333839
8/2/16 19:10,215.7986,19:10,215,19,10,1199,0.2199099,0.2250054,0.2385486,0.2909784,0.2349952
8/2/16 19:15,215.8021,19:15,215,19,15,1200,0.2224586,0.2263473,0.2394883,0.2928569,0.2375439
8/2/16 19:20,215.8056,19:20,215,19,20,1201,0.2255429,0.2280907,0.2406954,0.2948686,0.2398908
8/2/16 19:25,215.8090,19:25,215,19,25,1202,0.2284254,0.2302356,0.242438,0.2968793,0.2425721
8/2/16 19:30,215.8125,19:30,215,19,30,1203,0.2315095,0.232247,0.2441141,0.2988907,0.2452539
8/2/16 19:35,215.8160,19:35,215,19,35,1204,0.2344599,0.2341917,0.2460589,0.3009695,0.2480032
8/2/16 19:40,215.8194,19:40,215,19,40,1205,0.2371428,0.2362712,0.2480714,0.3030494,0.250351
8/2/16 19:45,215.8229,19:45,215,19,45,1206,0.2398263,0.2383513,0.2500845,0.3048617,0.2529004
8/2/16 19:50,215.8264,19:50,215,19,50,1207,0.2426435,0.2404309,0.251896,0.3064053,0.2550472
8/2/16 19:55,215.8299,19:55,215,19,55,1208,0.2445892,0.2425778,0.2540429,0.3081502,0.2571271
8/2/16 20:00,215.8333,20:00,215,20,0,1209,0.2467353,0.2447239,0.2557867,0.3092908,0.2588709
8/2/16 20:05,215.8368,20:05,215,20,5,1210,0.2488817,0.2467362,0.257732,0.3106999,0.260481
8/2/16 20:10,215.8403,20:10,215,20,10,1211,0.2506248,0.2487475,0.2595422,0.3119065,0.2621571
8/2/16 20:15,215.8438,20:15,215,20,15,1212,0.2523687,0.2504913,0.2612861,0.3131812,0.2634986
8/2/16 20:20,215.8472,20:20,215,20,20,1213,0.2541796,0.2525034,0.263164,0.3143888,0.2650414
8/2/16 20:25,215.8507,20:25,215,20,25,1214,0.2557892,0.2545153,0.2649078,0.3153951,0.2658465
8/2/16 20:30,215.8542,20:30,215,20,30,1215,0.2576002,0.2562593,0.2664506,0.3162006,0.2671882
8/2/16 20:35,215.8576,20:35,215,20,35,1216,0.2589425,0.2579367,0.26786,0.3172079,0.2683963
8/2/16 20:40,215.8611,20:40,215,20,40,1217,0.2603509,0.2595463,0.2694695,0.318214,0.2693354
8/2/16 20:45,215.8646,20:45,215,20,45,1218,0.2616912,0.2612219,0.2708099,0.3189508,0.2702735
8/2/16 20:50,215.8681,20:50,215,20,50,1219,0.2628301,0.2627631,0.2721499,0.3197543,0.2711441
8/2/16 20:55,215.8715,20:55,215,20,55,1220,0.2639727,0.2645091,0.2734267,0.3204952,0.2718845
8/2/16 21:00,215.8750,21:00,215,21,0,1221,0.265315,0.2658514,0.274769,0.3213684,0.2725563
8/2/16 21:05,215.8785,21:05,215,21,5,1222,0.2662551,0.2672608,0.2760444,0.3221076,0.2732283
8/2/16 21:10,215.8819,21:10,215,21,10,1223,0.2671273,0.2686695,0.2769166,0.322913,0.2739664
8/2/16 21:15,215.8854,21:15,215,21,15,1224,0.267933,0.2698775,0.2779905,0.3233836,0.274571
8/2/16 21:20,215.8889,21:20,215,21,20,1225,0.2688058,0.2709514,0.2789975,0.3241225,0.2751085
8/2/16 21:25,215.8924,21:25,215,21,25,1226,0.2696125,0.2720934,0.2798713,0.3245943,0.27558
8/2/16 21:30,215.8958,21:30,215,21,30,1227,0.2701495,0.2732338,0.2808777,0.3251315,0.2761841
8/2/16 21:35,215.8993,21:35,215,21,35,1228,0.2709535,0.274239,0.2816817,0.3258013,0.2765188
8/2/16 21:40,215.9028,21:40,215,21,40,1229,0.2716928,0.2754476,0.2825551,0.3262727,0.2771239
8/2/16 21:45,215.9063,21:45,215,21,45,1230,0.27223,0.2765213,0.2833606,0.3269442,0.277393
8/2/16 21:50,215.9097,21:50,215,21,50,1231,0.272835,0.2772604,0.2841668,0.3274824,0.277998
8/2/16 21:55,215.9132,21:55,215,21,55,1232,0.2735052,0.2783329,0.2849711,0.3280855,0.2781988
8/2/16 22:00,215.9167,22:00,215,22,0,1233,0.2741072,0.2792031,0.2857071,0.3285531,0.2787337
