Site,DOY,HHMM,VPD,PAR,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20
1,254,1500,0,0,0.035706,0.0041748,0.023892,0.029038,0.087636,0.050871,0.094495,0.021508,0.099174,0.025776,0.052806,0.038543,0.057243,0.020277,0.052238,0.012564,0.015557,0.10391,0.020591,0.0091951
1,254,1530,0,0,0.03987,0.015261,0.018726,0.069944,0.22637,0.033796,0.30144,0.018308,0.11124,0.024263,0.037375,0.052524,0.072849,0.027579,0.11324,0.020405,0.046102,0.26483,0.010206,0.030102
1,254,1600,0,0,0.066309,0.037016,0.011793,0.12131,0.24748,0.026193,0.4458,0.013669,0.14584,0.029777,0.016804,0.086742,0.085796,0.040031,0.15649,0.036001,0.083785,0.3568,0,0.080325
1,254,1630,0,0,0.097198,0.076042,0.0061376,0.13944,0.23229,0.019707,0.47581,0.007611,0.16153,0.046917,0.011156,0.091538,0.10146,0.053035,0.18058,0.05477,0.094789,0.3692,0,0.13982
1,254,1700,0,0,0.12609,0.10576,0,0.11104,0.21166,0.017533,0.432,0.0045151,0.13766,0.061147,0.0075543,0.074266,0.10207,0.044631,0.17124,0.067792,0.086951,0.35306,0,0.15252
1,254,1730,0,0,0.13928,0.12144,0,0.13523,0.21499,0.016342,0.46706,0.0013985,0.12236,0.067259,0.0063497,0.066301,0.10954,0.044164,0.19045,0.062213,0.087901,0.36917,0,0.15414
1,254,1800,0,0,0.14586,0.12538,0,0.1177,0.1832,0.014801,0.39312,0,0.10923,0.074841,0.0091254,0.044501,0.09142,0.039044,0.17559,0.050308,0.075697,0.33989,0,0.15119
1,254,1830,0,0,0.13743,0.11899,0,0.080565,0.16417,0.011385,0.3505,0,0.093658,0.08389,0.011133,0.02492,0.070799,0.032454,0.13863,0.038976,0.059415,0.31887,0,0.1424
1,254,1900,0,0,0.10363,0.10207,0,0.059668,0.11954,0.0096781,0.23739,0,0.076286,0.076632,0.013758,0,0.05628,0.024832,0.13386,0.023233,0.040556,0.26903,0,0.12272
1,254,1930,0,0,0.079792,0.080309,0,0.039259,0.080142,0.0079586,0.15971,0,0.06298,0.058745,0.01039,0,0.045932,0.014405,0.11773,0.010423,0.027045,0.21074,0,0.099491
1,254,2000,0,0,0.069015,0.060924,0,0.02616,0.053676,0.004327,0.11987,0,0.053856,0.043774,0.0064312,0,0.036131,0.0053611,0.099247,0.0027988,0.017042,0.16768,0,0.077497
1,254,2030,0,0,0.039818,0.046444,0,0.022477,0.038439,0.0032306,0.087142,0,0.042611,0.030495,0.0073381,0,0.029852,0.0036177,0.095998,0,0.011147,0.14392,0,0.058037
1,254,2100,0,0,0.018631,0.034788,0,0.017131,0.02848,0.0036626,0.061504,0,0.030495,0.019285,0.0062772,0,0.025222,0.0066056,0.087573,0,0.0085689,0.1107,0,0.04303
1,254,2130,0,0,0.020372,0.025773,0,0.012476,0.012009,0.0032531,0.03708,0,0.028345,0.013391,0.0044588,0,0.019935,0.0033244,0.069172,0,0.0050944,0.069439,0,0.03028
1,254,2200,0,0,0.014198,0.019736,0,0.010412,0,0.0031426,0.022213,0,0.025647,0.0063722,0.0030918,0,0.015208,0.0037008,0.068433,0,0.0026667,0.048996,0,0.021174
1,254,2230,0,0,0.00141,0.01448,0,0.012337,0,0.0025073,0.01703,0,0.02024,0.0039589,0,0,0.013943,0.0099024,0.058971,0,0.0045026,0.044161,0,0.013761
1,254,2300,0,0,0.0024692,0.0099832,0,0.013118,0,0.0024139,0.0054368,0,0.0167,0.00086098,0.0012921,0,0.0091153,0.012217,0.059128,0.00031319,0.0042846,0.029698,0,0.0084722
1,254,2330,0,0,0.00060437,0.0062158,0,0.015713,0.0010178,0.0027003,0.0024292,0,0.011932,0,0.00069782,0,0.0090583,0.015024,0.057266,0.0022499,0.006653,0.024576,0,0.0042346
1,255,0,0,0,0.0072018,0.0059135,0,0.013782,0.0033267,0.0038286,0.0012018,0,0.013087,0.00011769,0.0008572,0,0.0073104,0.012541,0.050558,0.0018977,0.0041084,0.019509,0,0.0037522
1,255,30,0,0,0,0.0058513,0.00065558,0.011482,0,0.0035187,0.0010862,0.0016957,0.012822,0.002231,0.00072644,0.0016875,0.0087905,0.014881,0.05101,0.0024741,0.0064889,0.012181,0.0030411,0.0025366
1,255,100,0,0,0.0016785,0.0032579,0.0010997,0.010974,0,0.0024342,0,0.0022139,0.009334,0,0.00043265,0.0022435,0.0068711,0.015043,0.058616,0.0033446,0.004717,0.01115,0.0031885,0.00032389
1,255,130,0,0,0,0.0034233,0.0025515,0.014349,0.0028477,0.0036471,0,0.0030039,0.0055297,0,0,0.0033721,0.0076714,0.017879,0.068108,0.0042284,0.0061913,0.018269,0.0047963,0.00010164
1,255,200,0,0,0.0011982,0.0024402,0.0045993,0.016699,0.014242,0.0027949,0.0011548,0.003267,0,0,0.0015155,0.0056208,0.0045793,0.019383,0.061553,0.0054143,0.0094842,0.038475,0.0055293,0.00011921
1,255,230,0,0,0,0.00054912,0.0060507,0.010627,0.014507,0.0011066,0.0016862,0.0032687,0.0056596,0.00075553,0.0033357,0.0080647,0,0.018819,0.038695,0.0041373,0.010049,0.038362,0.0056808,0
1,255,300,0,0,0,0.0016255,0.005108,0.010519,0.013998,0.0020907,0.0028865,0.0036719,0.0073061,0.00098402,0.0035087,0.0071279,0.0038639,0.018753,0.04417,0.0039486,0.0084085,0.039969,0.0061342,0
1,255,330,0,0,0,0.00087509,0.0057604,0.008476,0.013481,0.00040705,0.0025424,0.0034156,0.011079,0.0014383,0.004732,0.0088223,0.0020212,0.018314,0.031827,0.0039048,0.009365,0.035238,0.0054152,0.00042699
1,255,400,0,0,0,0.0010413,0.0046179,0.010165,0.006751,0.0014646,0.00067706,0.0039481,0.012202,0.0009616,0.0050556,0.0080722,0.0074211,0.015581,0.034739,0.0035616,0.0086362,0.019875,0.0058675,0
1,255,430,0,0,0,6.25E-05,0.0052667,0.0092741,0.0068845,8.30E-05,0.0016431,0.0038192,0.01708,0.00024249,0.003856,0.010332,0.0045516,0.015987,0.024772,0.0032085,0.0089389,0.015326,0.0066014,0
1,255,500,0,0,0,0,0.0053233,0.0065985,0.0010083,0,0,0.0036983,0.022008,0,0.0067531,0.01109,0.0048972,0.014228,0.018466,0.0034772,0.0089896,0.0046349,0.0073444,0
1,255,530,0,0,0.012432,0.0011899,0.0031784,0,0,0.0018125,0.002555,0.0030515,0.025874,0.0018475,0.0066143,0.0086311,0.0096398,0.0038929,0.011175,0.0015951,0,0,0.0045873,0.00067481
1,255,600,0,0,0.013865,0.0014811,0.004235,0.0027186,0.0014046,0.0021916,0.0058032,0.0033241,0.031064,0.0037124,0.005574,0.0092013,0.011526,0.0017065,0.004774,0.00079589,0.0016296,0.0042998,0.0044589,0.0013591
1,255,630,0,0,0.017156,0.0024577,0.0062963,0.0039245,0.0065504,0.0030294,0.0090864,0.0038596,0.036489,0.0065348,0.0046897,0.0093968,0.011881,0,0,0,0.0012108,0.012596,0.0049132,0.0020474
1,255,700,0,0,0.018796,0.0032216,0.010191,0.00045066,0.010476,0.0029671,0.010399,0.0033664,0.042733,0.0072487,0.0030664,0.0099822,0.014477,0.0014796,0.017596,0.00021033,0,0.020373,0.0059637,0.0034937
1,255,730,0,0,0.029012,0.0026152,0.010465,0,0.012999,0.0047317,0.012617,0.0030017,0.04354,0.0098677,0.0018972,0.0081194,0.021939,0,0.0036219,0,0,0.025901,0.004104,0.0049427
1,255,800,0,0,0.031576,0.0045208,0.013372,0.008233,0.02961,0.0060427,0.032602,0.003158,0.043972,0.014669,0.0032875,0.0072016,0.031815,0,0.010701,0,0,0.084394,0.0031197,0.007147
1,255,830,0,0,0.036806,0.0092153,0.016718,0.015814,0.069704,0.0067582,0.078006,0.0024195,0.04423,0.019781,0.0048481,0.0079861,0.037392,0.0027637,0.022485,0,0.0047413,0.15608,0.00013249,0.014428
1,255,900,0,0,0.046573,0.016766,0.013552,0.011244,0.099366,0.0062532,0.12498,3.32E-06,0.043739,0.025692,0.0018898,0.0074642,0.041042,0.0040348,0.022519,0,0.010584,0.20578,0,0.027519
1,255,930,0,0,0.058366,0.036219,0.014441,0.03819,0.14668,0.0084146,0.23218,0,0.058504,0.039206,0.00072977,0.021713,0.049089,0.016443,0.0631,0.0023633,0.027571,0.27946,0,0.053662
1,255,1000,0,0,0.077872,0.0711,0.017395,0.096245,0.2065,0.0089911,0.43621,8.83E-05,0.11852,0.066292,0,0.059014,0.064796,0.042407,0.1315,0.026088,0.059902,0.35976,0,0.095535
1,255,1030,0,0,0.11427,0.11489,0.021206,0.15727,0.24952,0.011744,0.56188,0.0026233,0.1739,0.10539,0.0011759,0.11057,0.094014,0.068552,0.21059,0.10097,0.091145,0.41061,0.0081926,0.1477
1,255,1100,0,0,0.16953,0.16091,0.02589,0.18949,0.28856,0.016315,0.6592,0.0092525,0.22094,0.15217,0,0.17771,0.13727,0.075726,0.30615,0.17342,0.11104,0.44173,0.026016,0.20192
1,255,1130,0,0,0.22129,0.20626,0.03313,0.21753,0.30837,0.01724,0.70275,0.020386,0.24856,0.19435,0.0092258,0.21558,0.16725,0.084373,0.36687,0.1979,0.11887,0.46886,0.053351,0.24487
1,255,1200,0,0,0.26041,0.23245,0.040869,0.23294,0.32426,0.015257,0.69969,0.030641,0.25502,0.23184,0.031547,0.20768,0.18228,0.089917,0.38903,0.20632,0.12403,0.48421,0.080475,0.26635
1,255,1230,0,0,0.28021,0.25086,0.047213,0.23978,0.32603,0.013602,0.69922,0.037204,0.23682,0.24903,0.052719,0.18477,0.18399,0.089364,0.3865,0.20684,0.12519,0.48697,0.10763,0.27843
1,255,1300,0,0,0.2979,0.2651,0.052757,0.24885,0.33475,0.015358,0.74523,0.043428,0.24396,0.27241,0.056449,0.2025,0.18383,0.096381,0.41509,0.20958,0.12716,0.49131,0.12843,0.29364
1,255,1330,0,0,0.30475,0.26532,0.060783,0.2699,0.33401,0.011075,0.75373,0.048014,0.23365,0.27643,0.054021,0.1969,0.17532,0.11184,0.42506,0.21099,0.12831,0.48219,0.14208,0.30038
1,255,1400,0,0,0.29257,0.26045,0.069813,0.23755,0.30882,0.010491,0.73079,0.04849,0.2217,0.27586,0.05341,0.1818,0.1539,0.093266,0.40517,0.20794,0.1249,0.46149,0.15413,0.29049
1,255,1430,0,0,0.30582,0.261,0.075099,0.26278,0.33902,0.012976,0.75492,0.049525,0.22167,0.2768,0.056943,0.20227,0.16628,0.084879,0.41029,0.20621,0.12879,0.4651,0.16252,0.28236
1,255,1500,0,0,0.30001,0.2612,0.073142,0.24702,0.33661,0.01293,0.73458,0.055299,0.20397,0.27469,0.061854,0.20431,0.16521,0.085968,0.35772,0.20296,0.12716,0.44131,0.20187,0.28364
1,255,1530,0,0,0.29589,0.26609,0.072756,0.25002,0.32419,0.010711,0.69555,0.054612,0.19066,0.25672,0.058531,0.18541,0.15939,0.084962,0.34615,0.19623,0.12665,0.42675,0.18937,0.29065
1,255,1600,0,0,0.27722,0.25186,0.063396,0.21886,0.30159,0.013415,0.66812,0.051061,0.17056,0.25687,0.055395,0.19516,0.15495,0.079691,0.33242,0.17242,0.12017,0.41478,0.17514,0.28905
1,255,1630,0,0,0.28163,0.24846,0.058579,0.21834,0.30704,0.013106,0.64451,0.049938,0.17265,0.24812,0.049794,0.20426,0.15364,0.077587,0.26771,0.16601,0.12368,0.4171,0.16161,0.27002
1,255,1700,0,0,0.27159,0.23841,0.055552,0.202,0.28162,0.014873,0.62026,0.049095,0.14726,0.23767,0.045876,0.19207,0.13488,0.068996,0.21854,0.1355,0.11881,0.40425,0.15566,0.25698
1,255,1730,0,0,0.25349,0.22271,0.047985,0.1742,0.21811,0.011317,0.54225,0.046264,0.11611,0.22915,0.043606,0.15283,0.10622,0.066785,0.17297,0.091885,0.10563,0.38467,0.14747,0.24152
1,255,1800,0,0,0.23712,0.20739,0.041159,0.15231,0.1899,0.0083903,0.49166,0.041195,0.09293,0.21338,0.045884,0.11977,0.090933,0.062179,0.15952,0.073064,0.092895,0.36999,0.13528,0.22678
1,255,1830,0,0,0.21541,0.18921,0.032745,0.10394,0.15146,0.0053312,0.42576,0.035897,0.067978,0.19867,0.038275,0.076191,0.071449,0.054464,0.126,0.056578,0.074657,0.34506,0.12117,0.20622
1,255,1900,0,0,0.18867,0.1635,0.023437,0.056383,0.10609,0.0027405,0.28905,0.030101,0.045095,0.17639,0.03443,0.043402,0.053752,0.044793,0.08186,0.036504,0.053024,0.29178,0.10669,0.17972
1,255,1930,0,0,0.16051,0.13945,0.015501,0.033115,0.078555,0.001654,0.2108,0.025305,0.029118,0.14923,0.029178,0.0239,0.040573,0.033394,0.043258,0.020951,0.0362,0.24716,0.089467,0.15202
1,255,2000,0,0,0.13057,0.11466,0.008489,0.02398,0.048128,0,0.14155,0.021768,0.019107,0.12506,0.026332,0.014601,0.031608,0.026932,0.02966,0.012811,0.024181,0.19765,0.077774,0.12652
1,255,2030,0,0,0.10658,0.092819,0.003151,0.018246,0.028251,0,0.097306,0.018252,0.015592,0.10417,0.022096,0.010837,0.024714,0.022264,0.029351,0.0087922,0.016647,0.15881,0.065994,0.10392
1,255,2100,0,0,0.09251,0.075214,0,0.010008,0.010683,0,0.060079,0.015821,0.0084454,0.087651,0.017583,0.0074707,0.019463,0.017754,0.015526,0.0046498,0.011178,0.11767,0.057681,0.082774
1,255,2130,0,0,0.078763,0.061747,0,0.011316,0,0,0.037464,0.014735,0.0072565,0.071335,0.017107,0.0076282,0.015817,0.020228,0.018216,0.0043533,0.0094106,0.096741,0.050136,0.067766
1,255,2200,0,0,0.068217,0.051376,0,0.012374,0,0,0.020037,0.013524,0.0053878,0.058407,0.015714,0.0077914,0.013057,0.019894,0.020932,0.0031471,0.0079145,0.074232,0.044588,0.054545
1,255,2230,0,0,0.063188,0.042693,0,0.010873,0,0,0.015422,0.011529,0.0037065,0.050738,0.012956,0.0085143,0.0099781,0.018955,0.018159,0.003321,0.0077276,0.074382,0.038792,0.045434
1,255,2300,0,0,0.055737,0.037332,0,0.0083601,0,0,0.015132,0.009942,0.0044354,0.048636,0.010675,0.0085046,0.0079383,0.013282,0.0099718,0.0022821,0.006248,0.081951,0.032755,0.03755
1,255,2330,0,0,0.050998,0.032275,0,0.0037176,0,0,0.015569,0.0094208,0.0022606,0.039309,0.0099287,0.0086874,0.0070972,0.010077,0.0051124,0.0021653,0.0056865,0.083004,0.028626,0.032963
1,256,0,0,0,0.044246,0.028228,0,0.0057944,0,0,0.017698,0.0085048,0.004022,0.035974,0.0061604,0.007948,0.0057504,0.0092864,0.0064312,0.0021998,0.0061608,0.084931,0.024831,0.028412
1,256,30,0,0,0.0394,0.024451,0.00091295,0.0052135,0.005508,0,0.017175,0.0085107,0.0042442,0.030128,0.0070799,0.0062935,0.0047448,0.0076589,0,0.0026912,0.0057291,0.090685,0.021366,0.024682
1,256,100,0,0,0.034784,0.020478,0,0.002755,0.012324,0,0.02129,0.007481,0.0015775,0.027864,0.0037998,0.0059414,0.0040921,0.0064092,0.0032149,0.001526,0.0042786,0.098334,0.016144,0.022032
1,256,130,0,0,0.027841,0.017708,0.00267,0.011329,0.030574,0,0.026684,0.0068402,0.0035142,0.022606,0.0035236,0.0054013,0.0029306,0.0063493,0.02136,0.0030897,0.0060555,0.10917,0.010968,0.019646
1,256,200,0,0,0.021865,0.014716,0.0037718,0.0095988,0.034192,0,0.022964,0.0041111,0.0076892,0.017394,0.0033969,0.0026751,0.0029433,0.0078441,0.018588,0.0028286,0.0042093,0.065601,0.007307,0.016239
1,256,230,0,0,0.017546,0.011987,0.0048888,0.0089062,0.037112,0,0.021233,0.0014092,0.0048411,0.011999,0,0.0012453,0.0016292,0.0049276,0.026548,0.0022762,0.0034127,0.031742,0.0045581,0.013376
1,256,300,0,0,0.013241,0.0092598,0.0046102,0.0080755,0.037267,0,0.01582,0,0.0047289,0.0056783,0.0012143,0,0.0016424,0.0035581,0.026504,0.001258,0.0020904,0.017878,0.0044309,0.010517
1,256,330,0,0,0.010359,0.0072386,0.0045275,0.0099189,0.031088,0.00032626,0.0099571,0.00035996,0.0058125,0.004699,0.0019816,0,0.0018211,0.0069547,0.030333,0.0011484,0.0025687,0.017901,0.0043014,0.0091907
1,256,400,0,0,0.0081754,0.005678,0.0042395,0.0045101,0.024568,1.98E-05,0.0053288,0.00019526,0,0.0049171,0.0042397,0.00037799,0.00098913,0.0039011,0.027232,0.00087981,0.0017528,0,0.0050398,0.0070997
1,256,430,0,0,0.0063325,0.004111,0.0037427,0.0061942,0.026973,0,0,0,0,0.0053655,0.0046922,0.00074505,0.00048064,0.0040577,0.03075,0.00075102,0.00092693,0.019477,0.0040155,0.005257
1,256,500,0,0,0.0032987,0.0037185,0.003071,0.003855,0.028129,0,0.0029017,0,0.0015303,0.0085034,0.0032178,0.0018596,0.00049488,0.0023342,0.030423,0.0007959,0.00025231,0.021056,0.0021425,0.0031908
1,256,530,0,0,0.0014756,0.0021695,0.0031796,0.0031524,0.030837,0.00019191,0.0034123,0,0.0010746,0.0022006,0.0045818,0.0020601,0,0.0042871,0.032568,0.00098309,0.00059445,0.027331,0.0014266,0.0023752
1,256,600,0,0,0,0.00062486,0.0042762,0.0057296,0.030847,0.00058191,0.0094399,0,0.0091431,0.0026593,0.0026504,0.0022609,0.00053899,0.0033856,0.038324,0.0005655,0.00055237,0.033911,0.0012917,0.0015609
1,256,630,0,0,0.0016672,0,0.0035974,0,0.03086,0.0013483,0.0082654,0,0,0,0.003716,0.0010123,0.0010807,0,0.031891,0,0,0.036532,0,0
1,256,700,0,0,0.0010929,0,0.0039138,0,0.028197,0.0018239,0.012158,0,0,0.00015445,0.0022452,0.0014037,0.0011287,0,0.031838,0.00011329,0.00044621,0.038092,0,0
1,256,730,0,0,0.0048404,0.001239,0.0030265,0,0.032013,0.002057,0.02688,0,0,0.0010089,0.0038976,0.0037792,0.0023271,0.0023565,0.033408,0,0.0037048,0.063021,0,0
1,256,800,0,0,0.0084536,0.0068157,0.0057104,0.01101,0.064723,0.0017786,0.098928,0,0.0048026,0.0057342,0.0019718,0.013568,0.0052176,0.0098761,0.066368,0.0018278,0.015113,0.12016,0,0.0063196
1,256,830,0,0,0.021926,0.018112,0.0098163,0.041582,0.12676,0.0037571,0.24717,0,0.038872,0.011979,0.0014022,0.029866,0.012374,0.024514,0.11262,0.0074305,0.037294,0.17456,0,0.020273
1,256,900,0,0,0.047967,0.042674,0.016196,0.10229,0.20566,0.0087109,0.38892,0,0.083993,0.01683,0.0041364,0.057153,0.03171,0.043288,0.17046,0.026141,0.06963,0.21585,0,0.04817
1,256,930,0,0,0.084865,0.077935,0.022268,0.15047,0.24846,0.015042,0.49143,0,0.11616,0.031832,0.010841,0.083407,0.06089,0.05971,0.21981,0.067321,0.090499,0.23865,0.00060204,0.086125
1,256,1000,0,0,0.11643,0.11679,0.027583,0.16282,0.26232,0.018968,0.53521,0,0.1443,0.062437,0.021497,0.11709,0.091937,0.064629,0.24234,0.11965,0.10137,0.25909,0.017724,0.13426
1,256,1030,0,0,0.1582,0.1543,0.038444,0.18233,0.27842,0.023101,0.59336,0.0079333,0.16445,0.10797,0.030499,0.17936,0.12004,0.074337,0.3136,0.17053,0.11391,0.27302,0.034538,0.18615
1,256,1100,0,0,0.19747,0.18662,0.045865,0.19781,0.28937,0.024979,0.61403,0.021313,0.17358,0.14928,0.030728,0.25414,0.14088,0.074614,0.38291,0.20176,0.11945,0.28796,0.054815,0.21954
1,256,1130,0,0,0.22403,0.21,0.057319,0.21732,0.30493,0.026778,0.64082,0.031587,0.17675,0.18699,0.045367,0.31104,0.15869,0.076378,0.41986,0.22261,0.12246,0.30111,0.075907,0.23703
1,256,1200,0,0,0.24855,0.22911,0.069019,0.23195,0.33823,0.026841,0.68283,0.041363,0.18724,0.21901,0.066637,0.30505,0.16656,0.079776,0.40903,0.23537,0.12482,0.30868,0.09542,0.25149
1,256,1230,0,0,0.25721,0.2485,0.079166,0.23475,0.34438,0.027471,0.70773,0.048483,0.19336,0.23581,0.067048,0.29607,0.17249,0.080599,0.41734,0.23861,0.1264,0.31383,0.11749,0.26192
1,256,1300,0,0,0.2682,0.25542,0.089272,0.23023,0.32686,0.027783,0.69237,0.051951,0.19423,0.24783,0.066103,0.26125,0.17208,0.089707,0.41109,0.23308,0.12765,0.31239,0.13297,0.27292
1,256,1330,0,0,0.27489,0.25662,0.10052,0.24686,0.33314,0.02315,0.70726,0.057768,0.19535,0.2582,0.064828,0.29166,0.17714,0.11026,0.38598,0.23909,0.12924,0.31056,0.14852,0.27351
1,256,1400,0,0,0.30004,0.25997,0.124,0.26289,0.37825,0.027916,0.72303,0.05807,0.20055,0.25578,0.061014,0.29034,0.18014,0.097655,0.41961,0.24395,0.13129,0.31852,0.1633,0.26843
1,256,1430,0,0,0.27931,0.25863,0.13445,0.23557,0.34482,0.028763,0.69665,0.057939,0.18937,0.26054,0.065938,0.29908,0.17809,0.083841,0.37192,0.221,0.13139,0.3257,0.18212,0.26819
1,256,1500,0,0,0.27056,0.25332,0.11918,0.22733,0.34928,0.025978,0.67307,0.0616,0.17793,0.25397,0.071927,0.28742,0.18224,0.079299,0.35199,0.22618,0.12952,0.31355,0.21346,0.26834
1,256,1530,0,0,0.27106,0.257,0.097647,0.24623,0.37383,0.023665,0.66863,0.059843,0.16945,0.23133,0.064334,0.26946,0.18804,0.07587,0.35369,0.22049,0.12862,0.31129,0.18338,0.26489
1,256,1600,0,0,0.28056,0.24494,0.089117,0.26569,0.39793,0.024013,0.65216,0.054168,0.16909,0.21863,0.056511,0.26524,0.18617,0.080992,0.35765,0.20864,0.13048,0.31225,0.16177,0.27063
1,256,1630,0,0,0.26371,0.23415,0.07957,0.24134,0.35648,0.020064,0.61172,0.04769,0.14906,0.21423,0.051094,0.23969,0.17101,0.077954,0.28735,0.18206,0.12811,0.3084,0.15125,0.2409
1,256,1700,0,0,0.24784,0.21777,0.070186,0.21145,0.3117,0.022044,0.53653,0.04355,0.12287,0.21231,0.0503,0.21487,0.14747,0.067572,0.26066,0.13598,0.11962,0.29907,0.14167,0.21879
1,256,1730,0,0,0.21883,0.19752,0.054782,0.1569,0.2465,0.015682,0.43425,0.042091,0.078879,0.201,0.048008,0.16347,0.11205,0.062875,0.22695,0.10778,0.096732,0.28375,0.12552,0.19564
1,256,1800,0,0,0.20153,0.17478,0.041946,0.13997,0.20954,0.01269,0.39229,0.036708,0.083669,0.17921,0.042331,0.11848,0.090035,0.057188,0.18406,0.085023,0.085511,0.27373,0.10659,0.17958
1,256,1830,0,0,0.17939,0.1535,0.031082,0.10898,0.18413,0.0079607,0.31126,0.028335,0.066421,0.15279,0.037673,0.079783,0.070018,0.050023,0.14488,0.061643,0.06996,0.25116,0.084834,0.16327
1,256,1900,0,0,0.14703,0.12512,0.020435,0.077824,0.17032,0.0040985,0.24495,0.021853,0.039426,0.11911,0.030049,0.042849,0.055304,0.041314,0.10716,0.040222,0.048481,0.22775,0.067208,0.13571
1,256,1930,0,0,0.11899,0.1017,0.013023,0.066269,0.15635,0.001469,0.19425,0.016126,0.026559,0.099317,0.023629,0.024739,0.04495,0.037625,0.095407,0.026132,0.033559,0.20934,0.052398,0.11005
1,256,2000,0,0,0.090645,0.082716,0.0065229,0.043342,0.14461,0,0.16662,0.010602,0.014191,0.082736,0.017915,0.010963,0.038356,0.02596,0.0652,0.016313,0.023601,0.20075,0.038623,0.089667
1,256,2030,0,0,0.081589,0.067212,0.0036439,0.046351,0.14226,0,0.14267,0.0069748,0.013562,0.0634,0.013933,0.0031967,0.033948,0.023365,0.066149,0.011284,0.019773,0.19037,0.028264,0.072584
1,256,2100,0,0,0.06675,0.055187,0.0003911,0.036826,0.12464,0,0.11803,0.005217,0.0076128,0.057649,0.010439,0,0.031334,0.023702,0.05433,0.0081469,0.015844,0.17081,0.022365,0.058539
1,256,2130,0,0,0.062366,0.043684,0,0.033938,0.11664,0,0.10552,0.0038628,0.0063178,0.047243,0.0095414,0,0.02996,0.01956,0.063397,0.0065617,0.012737,0.16261,0.02139,0.046225
1,256,2200,0,0,0.057032,0.036314,0,0.037274,0.11332,0,0.097388,0.0024939,0,0.042172,0.0093836,0,0.027528,0.020487,0.06542,0.0060331,0.011851,0.16214,0.014645,0.038724
1,256,2230,0,0,0.050052,0.031003,0,0.041433,0.11544,0,0.093483,0.00088605,0,0.032836,0.005778,0,0.026169,0.011611,0.061483,0.0035428,0.011378,0.15927,0.0085984,0.031882
1,256,2300,0,0,0.046188,0.026472,0,0.035151,0.11028,0,0.083986,0,0.0014335,0.024672,0.0035482,0,0.024475,0.0095908,0.047256,0.0027385,0.0096077,0.14986,0.0043935,0.026184
1,256,2330,0,0,0.041983,0.022702,0,0.028579,0.10456,0,0.074681,0,0.0045627,0.021341,0.0052214,0,0.024515,0.011245,0.035773,0.0028525,0.010321,0.13571,0.0028687,0.020814
1,257,0,0,0,0.03928,0.019885,0.0037791,0.019439,0.077667,0,0.058376,0,0.0024219,0.022968,0.0053743,0.0044065,0.024016,0.0088589,0.026821,0.004162,0.0076289,0.09663,0.0099147,0.01831
1,257,30,0,0,0.036205,0.017305,0.0048534,0.019782,0.060746,0.00065601,0.042825,0.0014428,0,0.018623,0.0076206,0.0020047,0.022472,0.009411,0.037387,0.0031744,0.0072655,0.073022,0.0092327,0.015291
1,257,100,0,0,0.032418,0.014512,0.0041508,0.019256,0.045921,0.0026016,0.032084,0.00079813,0.00083688,0.015796,0.0065627,0.0018218,0.021455,0.0060943,0.025432,0.0017411,0.0058749,0.050291,0.005586,0.011279
1,257,130,0,0,0.029398,0.012209,0.0016784,0.015875,0.033034,0.0019198,0.021124,0.00094781,0.00022643,0.012993,0.0040155,0.0018306,0.02045,0.0056073,0.028624,0.0018347,0.0046253,0.026751,0.0052201,0.0083186
1,257,200,0,0,0.028951,0.0099135,0,0.022226,0.026454,0.0037253,0.014345,0.00017758,0.001803,0.0094757,0.0020743,0,0.019273,0,0.026314,0.00071266,0.0037617,0.011555,0.0030768,0.0046189
1,257,230,0,0,0.026868,0.0076365,0.0014173,0.020083,0.022749,0.0042568,0.013431,0.00085568,0.001702,0.0088883,0,0.0014916,0.018448,0,0.023784,0.0006594,0.0032932,0.0032897,0.0027156,0.0024521
1,257,300,0,0,0.025155,0.007215,0.0018496,0.016957,0.020654,0.0057751,0.013676,0.00087797,0.0016003,0.0073342,0.0011447,0.0016982,0.017964,0.00033023,0.023491,0,0.0021823,0,0,0.0015405
1,257,330,0,0,0.013925,0.0067891,0.006244,0.014962,0.013108,0.0028168,0.0093139,0.0039192,0.018646,0.0053003,0.0052825,0.017595,0.014768,0.01543,0.038413,0.0077325,0.0076419,0,0.011077,0.0013733
1,257,400,0,0,0.0095567,0.0054027,0.0070351,0.0019977,0.0046346,0.0014909,0.0049603,0.005219,0.012083,0.0025182,0.0076029,0.025415,0.010717,0.01859,0.02384,0.006735,0.004411,0,0.015957,0.001417
1,257,430,0,0,0.0083934,0.0040297,0.0092376,0,0.0031161,0.0025143,0.0035916,0.0067979,0.0059545,0,0.009794,0.031413,0.0082073,0.026621,0.01477,0.0066676,0.0019798,0,0.016326,0.0014705
1,257,500,0,0,0.0047922,0.0031315,0.01106,0.0026716,0.0035108,0.0040829,0.0020169,0.0078622,0.009586,0.001996,0.01999,0.035525,0.005724,0.021258,0.015201,0.0081475,0.0032881,0,0.015801,0.00078862
1,257,530,0,0,0.00086571,0.0020028,0.010069,0,0,0.0031505,0,0.0085265,0.0060431,0.0027983,0.021316,0.035522,0.0017707,0.015353,0.011323,0.0085506,0.002153,0,0.016483,0.00010439
