"x","y","cell","Alder","Ash","Basswood","Beech","Birch","Black gum","Buckeye","Cedar/juniper","Cherry","Dogwood","Elm","Fir","Hackberry","Hemlock","Hickory","Ironwood","Maple","No tree","Oak","Other hardwood","Pine","Poplar","Spruce","Sycamore","Tamarack","Tulip poplar","Unknown tree","Walnut","Willow"
61000,1446000,1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273763434490676,0,0,1.7547194790974,0,0,0.00933906699847414,0,0,0,0.000508890819882998
69000,1446000,1794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492355680204885,0,0,0,0,0,0,0
77000,1446000,1795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232293437450031,0,0,0.395566683476496,0,0,0,0
85000,1446000,1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215498776735693,0,0,2.34701788320115,0,0,0,0.00056674265251254
93000,1446000,1797,0,0,0,0,0,0,0,0,0,0,0.00250990842834091,0,0,0,0,0,0,0,0,0,0,0.0511949523354821,2.64143616230488,0,6.75341247246266,0,0,0,0.0231148494734965
101000,1446000,1798,0,0,0,0,1.76012137245224,0,0,4.56561352938161,0,0,0,3.11262197542966,0,0,0,0,0,0,0,0,0,4.14431092482079,3.24561479870478,0,4.86470696169645,0,0,0,0
109000,1446000,1799,0,0.00530598304390545,0,0,0,0,0,0.408334823082181,0,0,0,0,0,0,0,0,0,0,0,0,0.0643588774992958,1.0681937812249,0.777532587584699,0,5.25967179369538,0,0,0,0
117000,1446000,1800,0,0.000263006054551902,0,0,0,0,0,8.41092336077562,0,0,1.33363836207877,0.698117850604089,0,0,0,0,0,0,0,0,0,20.7212653860064,4.9876323639465,0,4.40652687265402,0,0,0,0.337154320544816
-19000,1438000,2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-11000,1438000,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00674603115333276,0,0,0,0,0,0,0,0,0,0
-3000,1438000,2081,0,0,0,0,0,0,0,0,0,0,0.000201146305088185,0,0,0,0,0,0,0,0.172477746825164,0,0,0,0,0,0,0,0,0,0
