"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"1487",0,0.225966089,1.384454319,1.231780654,2.266403933,0.43696336,0.005808767,0.048226146,0.42502501,0.054398805,0.054398805,2.695312876,NA,NA,NA,1.9460995594119,0.465655869755378,2.49390049462032,-0.0484645616043891,0.286438843806695
"1488",0,0.196216939,1.440616125,1.344868632,2.118601503,0.53704779,0,0.045638312,0.355882084,0.010330561,0.010330561,1.996356183,NA,NA,NA,1.42984861907741,0.426064144679443,2.4900332844485,-0.0484645616043891,0.232893526219483
"1489",0,0.134508873,1.320214154,1.179059911,1.964229502,0.539494617,0,0.006434442,0.222405352,0.003323994,0.003323994,1.032530549,NA,NA,NA,0.717964900308906,0.384712633591201,2.4900332844485,-0.0484645616043891,0.224380165550719
"1490",0.161638237,0.060441205,0.956849729,1.290504343,1.560794436,0.49054398,0,0,0.107972003,0,0,0.646276362,NA,NA,NA,0.432676714010817,0.276644787757652,2.4900332844485,0.0194299840573685,0.220341331727706
"1491",0.297830911,0.035037253,0.818007618,1.147220387,1.112009666,0.489341974,0.007179732,0,0.035317803,0.006618737,0.006618737,0.487670539,NA,NA,NA,0.315530106665468,0.156429151031605,2.49481322012528,0.0766363721949097,0.228383457814945
"1492",0.434918227,0.010582934,0.335538676,1.128733521,0.77131278,0.457461116,0.023651502,0,0,0.0186004,0.0186004,0.272731799,NA,NA,NA,0.156775883763551,0.0651669339981006,2.50577936775901,0.134218545872106,0.242941831199597
"1493",0.49556701,0,0.192477968,0.816109287,0.583348294,0.380454205,0.045297089,0,0,0.05601554,0.05601554,0.07802368,NA,NA,NA,0.0129640417264253,0.014817029373721,2.52019000502876,0.159693468409918,0.28840326492203
"1494",0.572836053,0.000999727,0.092497022,0.633912729,0.476988493,0.33567011,0.075631688,0,0,0.072500882,0.072500882,0.018807397,NA,NA,NA,-0.0307732342565129,-0.0136734900333227,2.54038538725205,0.192149567075507,0.308433853681678
"1495",0.765171473,0,0.037722409,0.547274412,0.461695384,0.250070712,0.111587489,0,0,0.085564097,0.085564097,0,NA,NA,NA,-0.0446644187658426,-0.0177700435682296,2.56432310748825,0.272938161395323,0.324306371676383
"1496",0.961414446,0.018778488,0.008187464,0.802958905,0.536781956,0.222630685,0.140189642,0,0,0.099563798,0.099563798,0.083887238,NA,NA,NA,0.0172948784742834,0.00234333965231995,2.58336510676584,0.355368084775071,0.341316771186992
"1497",1.108536515,0.04424969,0.002328639,0.843281519,0.528553404,0.145331268,0.180944299,0.016346239,0,0.11002567,0.11002567,0.293609617,NA,NA,NA,0.172196285746357,0.000139163654962915,2.61049768483269,0.417165257380788,0.354028515698454
"1498",1.149427871,0.058853629,0,0.770117916,0.487774972,0.080597093,0.219484422,0.027616821,0,0.112070707,0.112070707,0.40281777,NA,NA,NA,0.252857666119521,-0.0107841240661641,2.63615592791405,0.434341267764477,0.356513347080494
"1499",1.123662593,0.074352907,0.065214818,0.6564202,0.47953772,0.029675031,0.244215046,0.04551448,0,0.118435808,0.118435808,0.656144161,NA,NA,NA,0.439965091908618,-0.0129906305259374,2.65262044106949,0.42351881711093,0.364247291607979
"1500",0.999391872,0.094223844,0.236300987,0.139107737,0.348332408,0,0.257868985,0.095960475,0.015568688,0.163665137,0.163665137,1.026282866,NA,NA,NA,0.71335034799692,-0.0481364981629333,2.66171060629496,0.371320127630333,0.419203390733724
"1501",0.815879243,0.130701577,0.41938377,0.031263858,0.094853261,0.054675723,0.218199538,0.131689253,0.018226583,0.175234733,0.175234733,0.849245786,NA,NA,NA,0.582590373967927,-0.11603576545175,2.63530051118371,0.294237459566157,0.433261080261261
"1502",0.775639951,0.097378742,0.44362243,0,0,0.060289498,0.21200638,0.133431266,0,0.159281653,0.159281653,0.631774269,NA,NA,NA,0.421965436440909,-0.141444036696465,2.63117739114579,0.277335342228099,0.413877218832741
"1503",0.743862978,0.106329616,0.435736064,0,0,0.020575667,0.228635651,0.115169334,0,0.118559935,0.118559935,0.607906046,NA,NA,NA,0.404336314792505,-0.141444036696465,2.64224839570859,0.263987738440878,0.364398112676233
"1504",0.57854595,0.122851087,0.657579801,0,0,0,0.185302172,0.165185217,0,0.124348399,0.124348399,0.684800914,NA,NA,NA,0.46113103227566,-0.141444036696465,2.61339895644388,0.194547952938812,0.371431411829749
"1505",0.665541674,0.120308293,0.518024178,0,0,0,0.183049115,0.122013118,0,0.081779443,0.081779443,0.7719388,NA,NA,NA,0.525491265229691,-0.141444036696465,2.61189897461502,0.231089647930794,0.319707810853589
"1506",0.575204909,0.12104355,0.528977518,0,0,0,0.162249632,0.126631123,0,0.046130918,0.046130918,0.778318236,NA,NA,NA,0.530203130595295,-0.141444036696465,2.59805163451233,0.193144581651533,0.276392910612938
"1507",0.538004996,0.118503875,0.493839261,0,0,0,0.163575803,0.1150419,0,0.034118875,0.034118875,0.892793105,NA,NA,NA,0.614754518911304,-0.141444036696465,2.59893453823024,0.177519125455844,0.261797623872984
"1508",0.638413393,0.108271125,0.38231404,0,0,0,0.168395762,0.072157799,0,0.011404057,0.011404057,1.167669891,NA,NA,NA,0.817779113524664,-0.141444036696465,2.60214344546865,0.219694681323484,0.234197882350591
"1509",0.6450655,0.117587597,0.331770159,0,0,0,0.184566533,0.080317831,0,0,0,1.027363687,NA,NA,NA,0.714148644748595,-0.141444036696465,2.61290920179826,0.222488833195224,0.220341331727706
"1510",0.681574629,0.123137371,0.355365364,0.005148341,0,0,0.189968064,0.101392233,0,0,0,0.992585731,NA,NA,NA,0.688461570473864,-0.141444036696465,2.61650529295265,0.237824132391549,0.220341331727706
"1511",0.673244086,0.156669943,0.449271726,0.315438651,0,0,0.177175841,0.147251596,0,0,0,1.078642997,NA,NA,NA,0.752023655135259,-0.141444036696465,2.60798881864651,0.234324970048541,0.220341331727706
"1512",0.635284249,0.162546994,0.467697781,0.599970465,0,0,0.161052724,0.170734055,0,0,0,1.000527076,NA,NA,NA,0.694327065238888,-0.141444036696465,2.59725478816054,0.218380315279079,0.220341331727706
"1513",0.724636457,0.160268423,0.447113139,0.201985475,0,0,0.180753573,0.165948376,0,0,0,0.865091976,NA,NA,NA,0.594294404518241,-0.141444036696465,2.61037070822522,0.255911828110631,0.220341331727706
"1514",0.715760179,0.161706148,0.407270547,0.060465908,0,0,0.174933144,0.185907635,0,0,0,0.914424649,NA,NA,NA,0.630731624564238,-0.141444036696465,2.60649573402963,0.252183435168697,0.220341331727706
"1515",0.76130946,0.180367901,0.412946809,0.034302819,0,0,0.187940158,0.192258708,0,0,0,0.87271527,NA,NA,NA,0.599924986119877,-0.141444036696465,2.61515520631452,0.271315960962793,0.220341331727706
"1516",0.807892774,0.212627314,0.419129994,0,0.014869119,0,0.220221846,0.225103138,0,0,0,1.086890891,NA,NA,NA,0.758115567661346,-0.137461057042008,2.63664687093065,0.290882822109942,0.220341331727706
"1517",0.901750484,0.240665733,0.374119702,0.55571708,0.296531945,0,0.214541391,0.231311075,0,0,0,1.051738302,NA,NA,NA,0.732151788634422,-0.0620122489872072,2.63286508499285,0.330306826575563,0.220341331727706
"1518",0.791678356,0.270051452,0.380090416,0.513117171,0.644460229,0,0.217055121,0.238230401,0,0,0,1.571518734,NA,NA,NA,1.11606275118023,0.0311870371562618,2.63453861092791,0.284072115907549,0.220341331727706
"1519",0.97352763,0.285635649,0.410437933,1.306756791,0.941939264,0,0.203961069,0.295243551,0.009540478,0,0,1.793617067,NA,NA,NA,1.28010506511222,0.110872521147118,2.62582119274178,0.360456108125618,0.220341331727706
"1520",1.096123042,0.305929185,0.434713813,1.213105765,1.573990522,0.026490933,0.205762607,0.250812561,0.066146754,0,0,1.932065909,NA,NA,NA,1.38236368225764,0.280179613328452,2.62702057396649,0.411951100600425,0.220341331727706
"1521",1.360866944,0.345804675,0.498763705,1.274040104,2.42739466,0.210680779,0.182180596,0.304704918,0.105666933,0,0,1.282987223,NA,NA,NA,0.902952746852851,0.508780333968578,2.61132075457086,0.523154162924167,0.220341331727706
"1522",1.18861883,0.396625501,0.660452847,1.64067409,2.568645808,0.463453199,0.159438274,0.320040039,0.311680163,0.041602256,0.041602256,2.156359594,NA,NA,NA,1.54802748797262,0.546617172092798,2.59617996153005,0.45080304317566,0.270890339531704
"1523",0.939340365,0.388784264,0.895659981,1.175917889,2.579918857,0.452873697,0.136541462,0.342762283,0.463194618,0.107323128,0.107323128,2.280135379,NA,NA,NA,1.63944855316426,0.549636875197649,2.58093631614562,0.346096084979652,0.350744779916225
"1524",0.780541956,0.405428818,1.006326358,1.597443514,2.138636293,0.431292561,0.121188289,0.420500729,0.577575596,0.121823918,0.121823918,1.932742009,NA,NA,NA,1.3828630511946,0.431430848715595,2.57071487899805,0.279394381032801,0.368364029864452
"1525",0.635339122,0.416847304,0.891798878,1.444072073,1.552808941,0.428080201,0.096125995,0.397379078,0.550637884,0.136344113,0.136344113,1.373729123,NA,NA,NA,0.969974912420321,0.274505719254954,2.55402955519593,0.21840336414099,0.386006857944992
"1526",0.420297604,0.442955673,0.874637618,1.560534624,0.579462676,0.161697659,0.072055663,0.463453199,0.511957658,0.129540199,0.129540199,0.514699119,NA,NA,NA,0.335493474897934,0.0137761918204675,2.53800463411551,0.128077297524558,0.377739731713094
"1527",0.305910049,0.463401481,1.081552672,1.200417749,0.044522771,0.033555523,0.046057132,0.530568517,0.410872734,0.126314963,0.126314963,0,NA,NA,NA,-0.0446644187658426,-0.129517755720903,2.52069600673629,0.0800299343496902,0.373820894241065
"1528",0.19445781,0.4900213,1.078824809,0.970021383,0,0,0.049793584,0.506009753,0.299697953,0.09527587,0.09527587,0,NA,NA,NA,-0.0446644187658426,-0.141444036696465,2.52318356479825,0.033215521681414,0.336106705032527
"1529",0.11458813,0.470237636,1.152126987,0.74482395,0,0,0.036251706,0.533646987,0.171823888,0.054513002,0.054513002,0,NA,NA,NA,-0.0446644187658426,-0.141444036696465,2.51416800463769,-0.000332948880968867,0.286577599383897
"1530",0.339124922,0.406604316,0.928251202,0.386068787,0,0,0.039428569,0.421770677,0.057599111,0.025355966,0.025355966,0,NA,NA,NA,-0.0446644187658426,-0.141444036696465,2.51628301405502,0.0939815138360958,0.251150211977179
"1531",0.337676894,0.42253299,0.859513426,0.163839578,0,0,0.01968023,0.41938377,0.011794714,0,0,0,NA,NA,NA,-0.0446644187658426,-0.141444036696465,2.50313547733037,0.093373283970501,0.220341331727706
"1532",0.375884189,0.332766215,0.763807991,0.382443743,0,0,0.02046387,0.362888829,0.000892978,0,0,0,NA,NA,NA,-0.0446644187658426,-0.141444036696465,2.50365718883628,0.109421881029808,0.220341331727706
"1533",0.321985518,0.338705508,0.775639951,0.196415027,0,0,0.000848389,0.389635147,0.011501425,0,0,0,NA,NA,NA,-0.0446644187658426,-0.141444036696465,2.49059810286357,0.0867822763964218,0.220341331727706
"1534",0.327137403,0.307537431,0.738045605,0.153948612,0,0,0.008450151,0.362622095,0.000720368,0,0,0,NA,NA,NA,-0.0446644187658426,-0.141444036696465,2.49565900672324,0.0889462748281581,0.220341331727706
"1535",0.30674747,0.30910891,0.807031808,0.10213158,0,0,0.005285832,0.356615577,2.6e-05,0,0,0,NA,NA,NA,-0.0446644187658426,-0.141444036696465,2.49355234852474,0.0803816847732154,0.220341331727706
"1536",0.357506978,0.269663612,0.596877651,0.2130653,0.121984935,0,0.012102163,0.251697789,0,0,0,0,NA,NA,NA,-0.0446644187658426,-0.108768024469021,2.49809034851299,0.10170271498016,0.220341331727706
"1537",0.356315254,0.231406409,0.515859794,0.218657621,0.183327205,0,0.012889987,0.19771453,0,0,0,0,NA,NA,NA,-0.0446644187658426,-0.0923363170243346,2.49861484553385,0.101202143079378,0.220341331727706
"1538",0.290834897,0.215880467,0.573643411,0.175842515,0.282988431,0,0.007497842,0.203597572,0.013128319,0.004125248,0.004125248,0.1410745,NA,NA,NA,0.0595335151141851,-0.0656401398334543,2.495025003147,0.0736977655830763,0.225353732818297
"1539",0.124991143,0.217328781,0.841835072,0,0,0,0,0.227779846,0.002056156,0.026808687,0.026808687,0.171540578,NA,NA,NA,0.0820358268787334,-0.141444036696465,2.4900332844485,0.00403673402486707,0.252915347145955
"1540",0.179549404,0.180766575,0.563432696,0.020980584,0.159150452,0.032020182,0.003076777,0.126773037,0,0.061859383,0.061859383,0.178515376,NA,NA,NA,0.0871874279181172,-0.0988125255549034,2.49208166120571,0.0269533929258831,0.295503852577958
"1541",0.184040171,0.133717923,0.581296944,0.021765676,0.059700993,0,0.001807268,0.102232833,0,0.048347945,0.048347945,0.173280452,NA,NA,NA,0.0833209016159225,-0.125451976879747,2.49123648044394,0.0288396952686748,0.279086719216122
"1542",0.127125925,0.093579893,0.437730748,0,0.474597665,0.083006207,0.007704464,0.058330882,0,0.127414051,0.127414051,0.249448983,NA,NA,NA,0.139579145004181,-0.0143139193204451,2.49516256258089,0.00493342812811257,0.375156346046594
"1543",0,0.094876303,0.571221977,0,0.571168189,0.180177289,0.008275582,0.089980851,0.007515974,0.213606311,0.213606311,0.244178358,NA,NA,NA,0.135686249865396,0.0115543538645562,2.495542786704,-0.0484645616043891,0.479884638266714
"1544",0.14501514,0.032544075,0.302206649,0,1.236442178,0.292892934,0.013077992,0,0.009062357,0.24839041,0.24839041,0.304690577,NA,NA,NA,0.180380707008932,0.189760793857857,2.49874001062454,0.0124476162757505,0.522149213817762
"1545",0.175967569,0.019479729,0.184984343,0,1.725393204,0.452564745,0.011585487,0,0.029277194,0.314567968,0.314567968,0.24658359,NA,NA,NA,0.137462759474873,0.320735735183169,2.49774636937202,0.0254488784961669,0.602558552575534
"1546",0.107405671,0.031988862,0.335124965,0,1.803689679,0.66144791,0.014556733,0.024596609,0.092542891,0.347396352,0.347396352,0.254500241,NA,NA,NA,0.143310015197553,0.341708952691264,2.49972448843829,-0.00334986987435487,0.642446827841391
"1547",0.042406467,0.013959052,0.215468277,0,2.102448099,0.839174828,0.01776778,0,0.134508873,0.344581242,0.344581242,0.269247851,NA,NA,NA,0.154202632159998,0.421737144573906,2.50186225599216,-0.030652143803239,0.639026315805719
"1548",0.091859126,0,0.054301946,0,2.504467951,0.950099076,0.015964958,0,0.173929988,0.300269933,0.300269933,0.290171596,NA,NA,NA,0.169656955925332,0.529425898104226,2.50066201993924,-0.00988004261674298,0.58518566099973
"1549",0.060547089,0,0.136249568,0.035992186,2.639504451,1.187816558,0.026760221,0.003290036,0.256100283,0.323091998,0.323091998,0.513169888,NA,NA,NA,0.334363981540699,0.565598023171565,2.50784901003217,-0.0230323546272925,0.612915713470643
"1550",0.092046207,0,0,0.188761317,3.037142655,1.284615232,0.030002687,0,0.316502362,0.30450415,0.30450415,0.484695957,NA,NA,NA,0.313333073902235,0.672113067967897,2.51000769491263,-0.00980146108966936,0.590330465362667
"1551",0.010621372,0,0,0.452564745,2.952655602,1.35479226,0.030697301,0,0.390431289,0.316434958,0.316434958,0.420145273,NA,NA,NA,0.265655797687593,0.649481585015607,2.51047013699823,-0.0440031591563748,0.604827047151405
"1552",0.035595576,0,0,0.59573895,3.034861312,1.321536128,0.03956215,0,0.399736991,0.308241536,0.308241536,0.275853398,NA,NA,NA,0.159081503604146,0.671501966344873,2.51637194614714,-0.0335129913265683,0.59487159298999
"1553",0,0,0,0.89642087,2.960930314,1.350302809,0.046268488,0,0.443365962,0.378282404,0.378282404,0.206491164,NA,NA,NA,0.107850406048578,0.651698125857233,2.52083671784986,-0.0484645616043891,0.679975063896251
"1554",0.023424736,0,0,1.092720018,3.043031477,1.364159525,0.052735997,0,0.493106619,0.439624719,0.439624719,0.389159611,NA,NA,NA,0.242769720045603,0.673690502260724,2.52514248817792,-0.0386252325107006,0.754509318953244
"1555",0.010688127,0,0,1.344868632,3.216587362,1.378613809,0.04524695,0,0.526592703,0.648203611,0.648203611,0.607960467,NA,NA,NA,0.404376510261988,0.720180785838813,2.52015662478631,-0.0439751193776704,1.00794403748046
"1556",0.09191257,0,0,1.735326693,3.352064676,1.349733923,0.063497325,0,0.536462989,0.929960151,0.929960151,0.563110814,NA,NA,NA,0.371250458581237,0.75647099141875,2.53230688590706,-0.00985759399217435,1.35029358552631
"1557",0.115607591,0,0,2.03137793,3.510949571,1.398057732,0.055932058,0,0.541091497,1.11133925,1.11133925,0.667368797,NA,NA,NA,0.448255632578657,0.799031368007679,2.52727027874155,9.52656473477281e-05,1.57067907353526
"1558",0.282634876,0,0,2.439043307,3.808562141,1.374363314,0.069007943,0.014830342,0.539547832,1.292886481,1.292886481,0.461747066,NA,NA,NA,0.29638297287733,0.878752621917934,2.53597560217381,0.0702534277175756,1.79126885108514
"1559",0.487618323,0,0.036245294,2.778021439,4.060032345,1.379629217,0.085861767,0.139177889,0.556038165,1.517131366,1.517131366,0.405448993,NA,NA,NA,0.254801093175279,0.94611375516559,2.54719610380642,0.156354700909797,2.06373860469349
"1560",0.578060735,0.061760158,0.470808162,3.096348429,4.023769024,1.433261421,0.080958542,0.368840576,0.525003951,1.62423275,1.62423275,0.229682451,NA,NA,NA,0.124979541288602,0.936399926811264,2.54393176189104,0.194344143168397,2.19387262183994
"1561",0.810534146,0.136673059,0.785050057,3.357238503,4.117229494,1.390680821,0.095272027,0.525586389,0.523945284,1.748521601,1.748521601,0.094358105,NA,NA,NA,0.0250286837142988,0.961435112184791,2.553461022539,0.291992304341326,2.34489034787742
"1562",0.831145888,0.18692774,1.192261187,3.367890795,4.005544021,1.353084674,0.120039312,0.688364266,0.522834116,1.807027312,1.807027312,0.027066435,NA,NA,NA,-0.0246730907476815,0.931518009049261,2.56994994290377,0.300650063076887,2.41597797451761
"1563",0.923775378,0.350323707,1.534659328,3.454919139,3.797967882,1.315306138,0.121502002,0.854927833,0.503802359,1.767584373,1.767584373,0.012105034,NA,NA,NA,-0.0357236142097571,0.875914745776714,2.57092373469921,0.339558165857235,2.36805265452237
"1564",1.009737114,0.459525698,1.801020407,3.439092261,3.571320636,1.239427285,0.119237054,0.972279372,0.484435192,1.690315063,1.690315063,0.009195021,NA,NA,NA,-0.0378729561685378,0.815202919503967,2.5694158363889,0.375665544397969,2.27416623273314
"1565",0.940875915,0.41628967,1.919498557,3.228941206,3.41063832,1.123418319,0.117355739,0.990199682,0.494781529,1.621746335,1.621746335,0.043628117,NA,NA,NA,-0.0124405962431605,0.77216106911195,2.56816334330312,0.346741077597277,2.19085149213873
"1566",0.888408375,0.571221977,2.146563559,3.045682146,3.158806938,1.081613306,0.114974211,1.074765721,0.486991825,1.487337323,1.487337323,0.03523168,NA,NA,NA,-0.0186422229535427,0.704703187386751,2.56657783138535,0.324702605411454,2.02753721907345
"1567",0.837382947,0.589239934,2.161951218,2.792358725,2.823470221,0.977869148,0.119862728,1.061880586,0.474078218,1.377598542,1.377598542,0,NA,NA,NA,-0.0446644187658426,0.614876794767017,2.56983238139011,0.303269878133831,1.8941986208693
"1568",0.904915911,0.721263301,2.266961252,2.638500908,2.467184195,0.910254943,0.124009087,1.105430689,0.465988723,1.268290138,1.268290138,0,NA,NA,NA,-0.0446644187658426,0.519438726598654,2.57259283669859,0.331636432935909,1.76138295416991
"1569",0.720027219,0.597040356,2.19057294,2.175769317,2.040595147,0.720195752,0.152830673,1.034153706,0.487305055,1.188803984,1.188803984,0,NA,NA,NA,-0.0446644187658426,0.405168641128334,2.59178092438524,0.253975763193906,1.66480294613247
"1570",0.701142684,0.472883896,2.097023023,1.940993997,1.738573949,0.620392144,0.157636767,0.943712012,0.514962865,1.110547039,1.110547039,0,NA,NA,NA,-0.0446644187658426,0.324266451371909,2.59498060094371,0.246043500706667,1.5697164940054
"1571",0.674520187,0.443519839,2.003909559,1.719107537,1.583559295,0.551118695,0.155131249,0.909961437,0.507061529,1.026342906,1.026342906,0,NA,NA,NA,-0.0446644187658426,0.282742793310879,2.59331254218093,0.234860983675153,1.46740388441649
"1572",0.603990163,0.470756291,1.921186822,1.532134529,1.3654263,0.480266538,0.153116317,0.902219305,0.482245806,0.891798878,0.891798878,0,NA,NA,NA,-0.0446644187658426,0.224311673010418,2.59197109303589,0.205235543408857,1.30392555955465
"1573",0.571168189,0.41649243,1.726055104,1.301544324,1.090290504,0.407285691,0.143830811,0.834032328,0.457357933,0.817892544,0.817892544,0,NA,NA,NA,-0.0446644187658426,0.150611255542446,2.5857892297844,0.191448997268465,1.21412533684243
"1574",0.481516424,0.437935428,1.502091506,1.098798237,0.934972533,0.351167953,0.114182412,0.786420571,0.426908559,0.713964957,0.713964957,0,NA,NA,NA,-0.0446644187658426,0.109006348186159,2.56605068799212,0.153791658476471,1.08784765598027
"1575",0.485165401,0.399133438,1.228923223,1.005429151,0.740529648,0.282677298,0.089110874,0.744145592,0.352430123,0.60692663,0.60692663,0,NA,NA,NA,-0.0446644187658426,0.0569210797241198,2.54935920995954,0.155324375240421,0.957790256524582
"1576",0.439880779,0.275585974,0.930785372,0.795339817,0.697176103,0.223974559,0.099974748,0.607633956,0.350809592,0.497715184,0.497715184,0.010564869,NA,NA,NA,-0.0368611834432779,0.0453079984323765,2.55659187810378,0.136303016846402,0.825092399078103
"1577",0.388689187,0.196045293,0.772223386,0.678017913,0.590701046,0.206620045,0.091420338,0.530886825,0.343686206,0.420703872,0.420703872,0.125003276,NA,NA,NA,0.0476632739598793,0.0167866054878318,2.55089674497726,0.11480049402105,0.731519458916296
"1578",0.318752319,0.214013357,0.626351973,0.581242979,0.480578953,0.176291061,0.085816539,0.455707595,0.319871181,0.351251416,0.351251416,0.149339706,NA,NA,NA,0.0656382143212906,-0.0127117162301712,2.54716599308212,0.0854242030765609,0.647130940650584
"1579",0.283832585,0.159442507,0.500966947,0.433181282,0.344258392,0.141401417,0.087160202,0.392149788,0.286523807,0.285002917,0.285002917,0.238718921,NA,NA,NA,0.131653897770949,-0.0492278017458782,2.54806054216992,0.0707565135585205,0.566635404712481
"1580",0.182718987,0.111282709,0.399349692,0.303643996,0.19983682,0.107248456,0.07210308,0.3336364,0.28948017,0.215723639,0.215723639,0.334511876,NA,NA,NA,0.202406783595548,-0.0879138989477878,2.53803620217543,0.0282847449729995,0.482457307152642
"1581",0.1350052,0.067581714,0.25073421,0.175889947,0.1239364,0.0599264,0.067343954,0.266084557,0.24655143,0.165223572,0.165223572,0.308653601,NA,NA,NA,0.183307805192636,-0.108245287016225,2.5348677947533,0.00824303980291106,0.421096974172493
"1582",0.121481888,0.054277737,0.137916167,0.146351244,0.118163616,0.04646659,0.062377254,0.208857848,0.224615461,0.112824037,0.112824037,0.310211756,NA,NA,NA,0.184458661879457,-0.109791638297803,2.53156119409943,0.0025627061075974,0.357428684076857
"1583",0.102661415,0.038048916,0.080436961,0.092707289,0.068519869,0.031108017,0.060123762,0.150540766,0.183166424,0.045544595,0.045544595,0.257049172,NA,NA,NA,0.145192661202343,-0.123089671239232,2.53006092266755,-0.00534264776900035,0.275680496221212
"1584",0.060472967,0.007396118,0.030430266,0.041283354,0.037290039,0.015283011,0.038337066,0.106490502,0.157763508,0.032562927,0.032562927,0.245256493,NA,NA,NA,0.136482562731604,-0.131455182168438,2.51555634150917,-0.0230634888416154,0.259907062274723
"1585",0.031463547,0,0,0,0,0,0.03378002,0.065544296,0.132972856,0,0,0.207553766,NA,NA,NA,0.108635246207053,-0.141444036696465,2.51252246966602,-0.0352486093141377,0.220341331727706
"1586",0.025400945,0,0,0.00832956,0.053749089,0.000957405,0.029462109,0.029206368,0.113594203,0.002968561,0.002968561,0.196243349,NA,NA,NA,0.100281347503024,-0.127046308900176,2.50964780291829,-0.0377951454305769,0.223948295089396
"1587",0.040100589,0.016480804,0,0.083564616,0.14748519,0.036424914,0.027814978,0,0.082220384,0.015343286,0.015343286,0.216839828,NA,NA,NA,0.115493951885838,-0.101937290459261,2.5085512187796,-0.0316207050921217,0.238984260220646
"1588",0.025632072,0.022875945,0.000480136,0.079763571,0.153200348,0.04374765,0.026288549,0,0.072815033,0.01748159,0.01748159,0.137924407,NA,NA,NA,0.0572068495429448,-0.100406375410696,2.50753499248659,-0.0376980628160519,0.241582416089484
"1589",0.005871815,0.038823634,0,0.02580041,0.106443409,0.029452858,0.024587666,0,0.059465191,0.025890677,0.025890677,0.066843732,NA,NA,NA,0.00470650771080835,-0.112931121277731,2.50640262273606,-0.0459981636837356,0.251799914976744
"1590",0,0.053321358,0,0.046439719,0.10217831,0.034464715,0.003754897,0,0.029295676,0.038882099,0.038882099,0.068418721,NA,NA,NA,0.00586979802680288,-0.114073610119286,2.49253312234397,-0.0484645616043891,0.267585200564695
"1591",0.028846578,0.079057844,0,0.142834899,0.133038325,0.051524408,0,0,0.024829336,0.037764405,0.037764405,0.05932098,NA,NA,NA,-0.000849813349991763,-0.105807161254275,2.4900332844485,-0.0363478413062925,0.266227141455389
"1592",0.077849718,0.114807012,0.000939604,0.179207489,0.317879925,0.067415986,0.003597145,0,0,0.044093311,0.044093311,0.032038977,NA,NA,NA,-0.0210003603638654,-0.0562937817394997,2.49242809831064,-0.015764556137824,0.273917107085733
"1593",0.150071845,0.160764357,0.002598645,0.230852664,0.50023233,0.086325613,0.019224667,0,0.009242382,0.046439719,0.046439719,0,NA,NA,NA,-0.0446644187658426,-0.00744718100569811,2.50283218441683,0.0145716352881612,0.276768120653443
"1594",0.236656544,0.237190067,0.057281037,0.265511438,0.562681691,0.089448799,0.025448939,0,0.009964229,0.060600044,0.060600044,0.027321604,NA,NA,NA,-0.0244846223668598,0.00928108206737757,2.50697601872635,0.0509406832867795,0.293973687075903
"1595",0.316762376,0.289972661,0.133091523,0.33684858,0.669363094,0.106718175,0.026648208,0.01254783,0.016459791,0.067282738,0.067282738,0.017771426,NA,NA,NA,-0.031538404700212,0.0378577487587919,2.50777443692346,0.0845883471653275,0.302093524402939
"1596",0.393593819,0.358985359,0.252915932,0.437833086,0.72699942,0.120983251,0.027428057,0.031797934,0.033233499,0.069594487,0.069594487,0.037777329,NA,NA,NA,-0.0167620010411223,0.0532967477886386,2.50829362455575,0.116860636271167,0.3049024253972
"1597",0.453697761,0.406427698,0.330522236,0.460506985,0.757167563,0.127450583,0.028901876,0.05450608,0.034261574,0.080809454,0.080809454,0.071166774,NA,NA,NA,0.00789951597577886,0.0613778654245767,2.50927482552805,0.142106703725928,0.318529221367221
"1598",0.472572427,0.465212266,0.386163743,0.460713622,0.76483056,0.109895377,0.03019155,0.069637972,0.028153984,0.083804685,0.083804685,0.044822855,NA,NA,NA,-0.0115581601464318,0.0634305466320625,2.51013343122029,0.15003482083715,0.322168590232067
"1599",0.526751628,0.451072037,0.417100821,0.405877753,0.713179813,0.098247806,0.02865626,0.069420599,0.018864673,0.094860942,0.094860942,0.029551563,NA,NA,NA,-0.0228375697780703,0.0495949001194124,2.50911130568062,0.172792259327475,0.335602544904526
"1600",0.574827922,0.473662738,0.435429342,0.449374565,0.713011589,0.095325838,0.027148404,0.078583071,0.016285243,0.09345733,0.09345733,0.01570532,NA,NA,NA,-0.0330644351052613,0.0495498380838344,2.50810744443763,0.192986231984026,0.33389707984653
"1601",0.653936633,0.507482354,0.447729679,0.455089007,0.772109549,0.106985218,0.030980336,0.084973103,0.020104767,0.100723801,0.100723801,0.080615717,NA,NA,NA,0.0148785259169812,0.0653803639071827,2.51065856869656,0.226215065030703,0.34272623803657
"1602",0.734435253,0.503592226,0.486261101,0.550477631,0.877027095,0.112605871,0.034588615,0.084630904,0.011418252,0.103414194,0.103414194,0.094960801,NA,NA,NA,0.0254738362965001,0.09348454755879,2.51306079506432,0.260027715630811,0.345995212121841
"1603",0.57423561,0.559411655,0.532531983,0.667645716,0.421923118,0.130412069,0.003369305,0.114178435,0.009103899,0.06912373,0.06912373,0.104289176,NA,NA,NA,0.0323637944495193,-0.0284238103643437,2.49227641290726,0.192737437176087,0.304330429992268
