TIMESTAMP,DecDOY,HH:MM,DOY,H,M,RECORD,C1,C2
8/3/16 7:20,216.3056,07:20,216,7,25,87800,0.3668323,0.2800688
8/3/16 7:25,216.3090,07:25,216,7,30,87801,0.3667336,0.2790481
8/3/16 7:30,216.3125,07:30,216,7,35,87802,0.3667274,0.2774026
8/3/16 7:35,216.3160,07:35,216,7,40,87803,0.3667584,0.2753586
8/3/16 7:40,216.3194,07:40,216,7,45,87804,0.3667366,0.2726098
8/3/16 7:45,216.3229,07:45,216,7,50,87805,0.3668464,0.2695624
8/3/16 7:50,216.3264,07:50,216,7,55,87806,0.3667915,0.266074
8/3/16 7:55,216.3299,07:55,216,7,0,87807,0.3668132,0.2613155
8/3/16 8:00,216.3333,08:00,216,8,5,87808,0.3668949,0.2564241
8/3/16 8:05,216.3368,08:05,216,8,10,87809,0.3669941,0.2528084
8/3/16 8:10,216.3403,08:10,216,8,15,87810,0.3670893,0.250305
8/3/16 8:15,216.3438,08:15,216,8,20,87811,0.3671108,0.2468271
8/3/16 8:20,216.3472,08:20,216,8,25,87812,0.3672135,0.24374
8/3/16 8:25,216.3507,08:25,216,8,30,87813,0.3674886,0.2412224
8/3/16 8:30,216.3542,08:30,216,8,35,87814,0.3675983,0.2376726
8/3/16 8:35,216.3576,08:35,216,8,40,87815,0.3676233,0.2352036
8/3/16 8:40,216.3611,08:40,216,8,45,87816,0.3677698,0.2328064
8/3/16 8:45,216.3646,08:45,216,8,50,87817,0.3679934,0.2301773
8/3/16 8:50,216.3681,08:50,216,8,55,87818,0.3678088,0.2255503
8/3/16 8:55,216.3715,08:55,216,8,0,87819,0.3676021,0.2213704
8/3/16 9:00,216.3750,09:00,216,9,5,87820,0.366872,0.2187809
8/3/16 9:05,216.3785,09:05,216,9,10,87821,0.3656716,0.2147334
8/3/16 9:10,216.3819,09:10,216,9,15,87822,0.364952,0.211564
8/3/16 9:15,216.3854,09:15,216,9,20,87823,0.3640455,0.209096
8/3/16 9:20,216.3889,09:20,216,9,25,87824,0.3632709,0.2069148
8/3/16 9:25,216.3924,09:25,216,9,30,87825,0.3620705,0.2051194
8/3/16 9:30,216.3958,09:30,216,9,35,87826,0.3607821,0.2038541
8/3/16 9:35,216.3993,09:35,216,9,40,87827,0.3594091,0.2032501
8/3/16 9:40,216.4028,09:40,216,9,45,87828,0.3579839,0.2028134
8/3/16 9:45,216.4063,09:45,216,9,50,87829,0.3566962,0.2033533
8/3/16 9:50,216.4097,09:50,216,9,55,87830,0.3558422,0.2032627
8/3/16 9:55,216.4132,09:55,216,9,0,87831,0.3562604,0.203273
8/3/16 10:00,216.4167,10:00,216,10,5,87832,0.3558115,0.2034872
8/3/16 10:05,216.4201,10:05,216,10,10,87833,0.3557743,0.2040092
8/3/16 10:10,216.4236,10:10,216,10,15,87834,0.3556775,0.2045042
8/3/16 10:15,216.4271,10:15,216,10,20,87835,0.3555634,0.205501
8/3/16 10:20,216.4306,10:20,216,10,25,87836,0.3553339,0.2045554
8/3/16 10:25,216.4340,10:25,216,10,30,87837,0.3550567,0.2053273
8/3/16 10:30,216.4375,10:30,216,10,35,87838,0.3549456,0.2058402
8/3/16 10:35,216.4410,10:35,216,10,40,87839,0.3547876,0.2056395
8/3/16 10:40,216.4444,10:40,216,10,45,87840,0.3543697,0.2048314
8/3/16 10:45,216.4479,10:45,216,10,50,87841,0.3543898,0.204455
8/3/16 10:50,216.4514,10:50,216,10,55,87842,0.3541173,0.2042772
8/3/16 10:55,216.4549,10:55,216,10,0,87843,0.3540151,0.2038948
8/3/16 11:00,216.4583,11:00,216,11,5,87844,0.3539453,0.2036278
8/3/16 11:05,216.4618,11:05,216,11,10,87845,0.35364,0.2025175
8/3/16 11:10,216.4653,11:10,216,11,15,87846,0.3532126,0.2020581
8/3/16 11:15,216.4688,11:15,216,11,20,87847,0.3525552,0.2019032
8/3/16 11:20,216.4722,11:20,216,11,25,87848,0.3526356,0.2025751
8/3/16 11:25,216.4757,11:25,216,11,30,87849,0.3526765,0.2028216
8/3/16 11:30,216.4792,11:30,216,11,35,87850,0.3524853,0.2029078
8/3/16 11:35,216.4826,11:35,216,11,40,87851,0.3522459,0.203166
8/3/16 11:40,216.4861,11:40,216,11,45,87852,0.3522542,0.2029602
8/3/16 11:45,216.4896,11:45,216,11,50,87853,0.3519544,0.2031578
8/3/16 11:50,216.4931,11:50,216,11,55,87854,0.3521115,0.2039728
8/3/16 11:55,216.4965,11:55,216,11,0,87855,0.3522806,0.204816
8/3/16 12:00,216.5000,12:00,216,12,5,87856,0.3522269,0.2045708
8/3/16 12:05,216.5035,12:05,216,12,10,87857,0.3521306,0.202936
8/3/16 12:10,216.5069,12:10,216,12,15,87858,0.3520233,0.2031112
8/3/16 12:15,216.5104,12:15,216,12,20,87859,0.3520167,0.2029781
8/3/16 12:20,216.5139,12:20,216,12,25,87860,0.3520574,0.2029099
8/3/16 12:25,216.5174,12:25,216,12,30,87861,0.3521154,0.203107
8/3/16 12:30,216.5208,12:30,216,12,35,87862,0.3518997,0.2026984
8/3/16 12:35,216.5243,12:35,216,12,40,87863,0.351845,0.2024338
8/3/16 12:40,216.5278,12:40,216,12,45,87864,0.35186,0.2027254
8/3/16 12:45,216.5313,12:45,216,12,50,87865,0.3517169,0.2029849
8/3/16 12:50,216.5347,12:50,216,12,55,87866,0.351862,0.203551
8/3/16 12:55,216.5382,12:55,216,12,0,87867,0.3518735,0.203217
8/3/16 13:00,216.5417,13:00,216,13,5,87868,0.351623,0.2030668
8/3/16 13:05,216.5451,13:05,216,13,10,87869,0.3514108,0.2030598
8/3/16 13:10,216.5486,13:10,216,13,15,87870,0.3513047,0.2028936
8/3/16 13:15,216.5521,13:15,216,13,20,87871,0.3511931,0.202639
8/3/16 13:20,216.5556,13:20,216,13,25,87872,0.3506612,0.2031398
8/3/16 13:25,216.5590,13:25,216,13,30,87873,0.3510401,0.2028353
8/3/16 13:30,216.5625,13:30,216,13,35,87874,0.3508729,0.2020122
8/3/16 13:35,216.5660,13:35,216,13,40,87875,0.3501254,0.2010507
8/3/16 13:40,216.5694,13:40,216,13,45,87876,0.3499843,0.2022186
8/3/16 13:45,216.5729,13:45,216,13,50,87877,0.3501376,0.2019475
8/3/16 13:50,216.5764,13:50,216,13,55,87878,0.3503284,0.202029
8/3/16 13:55,216.5799,13:55,216,13,0,87879,0.3506457,0.2024412
8/3/16 14:00,216.5833,14:00,216,14,5,87880,0.3507829,0.2028711
8/3/16 14:05,216.5868,14:05,216,14,10,87881,0.3505727,0.2035053
8/3/16 14:10,216.5903,14:10,216,14,15,87882,0.3500205,0.2030416
8/3/16 14:15,216.5938,14:15,216,14,20,87883,0.3502003,0.2035975
8/3/16 14:20,216.5972,14:20,216,14,25,87884,0.3501371,0.2038498
8/3/16 14:25,216.6007,14:25,216,14,30,87885,0.3503301,0.2036733
8/3/16 14:30,216.6042,14:30,216,14,35,87886,0.3504705,0.2035997
8/3/16 14:35,216.6076,14:35,216,14,40,87887,0.3505549,0.2036913
8/3/16 14:40,216.6111,14:40,216,14,45,87888,0.3507139,0.2050976
8/3/16 14:45,216.6146,14:45,216,14,50,87889,0.3507115,0.2064975
8/3/16 14:50,216.6181,14:50,216,14,55,87890,0.3507221,0.207838
8/3/16 14:55,216.6215,14:55,216,14,0,87891,0.350807,0.2098111
8/3/16 15:00,216.6250,15:00,216,15,5,87892,0.3504259,0.2081833
8/3/16 15:05,216.6285,15:05,216,15,10,87893,0.3502274,0.2055075
8/3/16 15:10,216.6319,15:10,216,15,15,87894,0.3499985,0.2049322
8/3/16 15:15,216.6354,15:15,216,15,20,87895,0.3499257,0.2043578
8/3/16 15:20,216.6389,15:20,216,15,25,87896,0.3498917,0.203767
8/3/16 15:25,216.6424,15:25,216,15,30,87897,0.3497232,0.2045707
8/3/16 15:30,216.6458,15:30,216,15,35,87898,0.349723,0.2052768
8/3/16 15:35,216.6493,15:35,216,15,40,87899,0.3500914,0.2065173
8/3/16 15:40,216.6528,15:40,216,15,45,87900,0.3502168,0.2067482
8/3/16 15:45,216.6563,15:45,216,15,50,87901,0.3501939,0.2059533
8/3/16 15:50,216.6597,15:50,216,15,55,87902,0.3502155,0.2060413
8/3/16 15:55,216.6632,15:55,216,15,0,87903,0.350243,0.2060798
8/3/16 16:00,216.6667,16:00,216,16,5,87904,0.3504845,0.2060626
8/3/16 16:05,216.6701,16:05,216,16,10,87905,0.3509526,0.2073971
8/3/16 16:10,216.6736,16:10,216,16,15,87906,0.3510216,0.2089016
8/3/16 16:15,216.6771,16:15,216,16,20,87907,0.3510622,0.2103814
8/3/16 16:20,216.6806,16:20,216,16,25,87908,0.3511049,0.2096743
8/3/16 16:25,216.6840,16:25,216,16,30,87909,0.3511251,0.21028
8/3/16 16:30,216.6875,16:30,216,16,35,87910,0.3511742,0.2090716
8/3/16 16:35,216.6910,16:35,216,16,40,87911,0.3513057,0.2082379
8/3/16 16:40,216.6944,16:40,216,16,45,87912,0.3516321,0.2081999
8/3/16 16:45,216.6979,16:45,216,16,50,87913,0.351818,0.2082099
8/3/16 16:50,216.7014,16:50,216,16,55,87914,0.3518621,0.2079892
8/3/16 16:55,216.7049,16:55,216,16,0,87915,0.351709,0.2088728
8/3/16 17:00,216.7083,17:00,216,17,5,87916,0.3515258,0.2093024
8/3/16 17:05,216.7118,17:05,216,17,10,87917,0.3514414,0.2089317
8/3/16 17:10,216.7153,17:10,216,17,15,87918,0.3514013,0.2091957
8/3/16 17:15,216.7188,17:15,216,17,20,87919,0.3514226,0.2093276
8/3/16 17:20,216.7222,17:20,216,17,25,87920,0.3514884,0.2103038
8/3/16 17:25,216.7257,17:25,216,17,30,87921,0.3514653,0.2107666
8/3/16 17:30,216.7292,17:30,216,17,35,87922,0.3514003,0.2101495
8/3/16 17:35,216.7326,17:35,216,17,40,87923,0.3513945,0.2100279
8/3/16 17:40,216.7361,17:40,216,17,45,87924,0.3514336,0.2112253
8/3/16 17:45,216.7396,17:45,216,17,50,87925,0.3515097,0.2146285
8/3/16 17:50,216.7431,17:50,216,17,55,87926,0.3516277,0.2171344
8/3/16 17:55,216.7465,17:55,216,17,0,87927,0.3518158,0.2180946
8/3/16 18:00,216.7500,18:00,216,18,5,87928,0.3520369,0.217946
8/3/16 18:05,216.7535,18:05,216,18,10,87929,0.3522124,0.2187122
8/3/16 18:10,216.7569,18:10,216,18,15,87930,0.352634,0.2208652
8/3/16 18:15,216.7604,18:15,216,18,20,87931,0.3528334,0.221787
8/3/16 18:20,216.7639,18:20,216,18,25,87932,0.3528503,0.2235195
8/3/16 18:25,216.7674,18:25,216,18,30,87933,0.3528444,0.2217594
8/3/16 18:30,216.7708,18:30,216,18,35,87934,0.3530152,0.2201759
8/3/16 18:35,216.7743,18:35,216,18,40,87935,0.3532147,0.2197792
8/3/16 18:40,216.7778,18:40,216,18,45,87936,0.3534319,0.2214907
8/3/16 18:45,216.7813,18:45,216,18,50,87937,0.3536081,0.2209665
8/3/16 18:50,216.7847,18:50,216,18,55,87938,0.3538717,0.2211753
8/3/16 18:55,216.7882,18:55,216,18,0,87939,0.3541383,0.2226494
8/3/16 19:00,216.7917,19:00,216,19,5,87940,0.3542326,0.2245531
8/3/16 19:05,216.7951,19:05,216,19,10,87941,0.3544215,0.226198
8/3/16 19:10,216.7986,19:10,216,19,15,87942,0.3543518,0.2282571
8/3/16 19:15,216.8021,19:15,216,19,20,87943,0.3544803,0.2312759
8/3/16 19:20,216.8056,19:20,216,19,25,87944,0.354679,0.2334221
8/3/16 19:25,216.8090,19:25,216,19,30,87945,0.3548504,0.2350111
8/3/16 19:30,216.8125,19:30,216,19,35,87946,0.3549462,0.2359945
8/3/16 19:35,216.8160,19:35,216,19,40,87947,0.3553944,0.2373526
8/3/16 19:40,216.8194,19:40,216,19,45,87948,0.3558036,0.2389642
8/3/16 19:45,216.8229,19:45,216,19,50,87949,0.3562528,0.241007
8/3/16 19:50,216.8264,19:50,216,19,55,87950,0.3565506,0.2429876
8/3/16 19:55,216.8299,19:55,216,19,0,87951,0.3570538,0.2449801
8/3/16 20:00,216.8333,20:00,216,20,5,87952,0.3574974,0.2466477
8/3/16 20:05,216.8368,20:05,216,20,10,87953,0.3580413,0.2485423
8/3/16 20:10,216.8403,20:10,216,20,15,87954,0.3586014,0.2506573
8/3/16 20:15,216.8438,20:15,216,20,20,87955,0.3590928,0.2523184
8/3/16 20:20,216.8472,20:20,216,20,25,87956,0.3593384,0.2537051
8/3/16 20:25,216.8507,20:25,216,20,30,87957,0.3599829,0.2553746
8/3/16 20:30,216.8542,20:30,216,20,35,87958,0.3609103,0.2571625
8/3/16 20:35,216.8576,20:35,216,20,40,87959,0.3617304,0.2586271
8/3/16 20:40,216.8611,20:40,216,20,45,87960,0.362329,0.2599367
8/3/16 20:45,216.8646,20:45,216,20,50,87961,0.3627009,0.2610749
8/3/16 20:50,216.8681,20:50,216,20,55,87962,0.363084,0.2620587
8/3/16 20:55,216.8715,20:55,216,20,0,87963,0.3631725,0.2627431
8/3/16 21:00,216.8750,21:00,216,21,5,87964,0.3634452,0.2635669
8/3/16 21:05,216.8785,21:05,216,21,10,87965,0.3638299,0.2643533
8/3/16 21:10,216.8819,21:10,216,21,15,87966,0.364291,0.2654591
8/3/16 21:15,216.8854,21:15,216,21,20,87967,0.3647831,0.2662378
8/3/16 21:20,216.8889,21:20,216,21,25,87968,0.3649716,0.2664537
8/3/16 21:25,216.8924,21:25,216,21,30,87969,0.3650884,0.2667413
8/3/16 21:30,216.8958,21:30,216,21,35,87970,0.3651506,0.2671507
8/3/16 21:35,216.8993,21:35,216,21,40,87971,0.3653629,0.2676381
8/3/16 21:40,216.9028,21:40,216,21,45,87972,0.3657179,0.2681196
8/3/16 21:45,216.9063,21:45,216,21,50,87973,0.3660021,0.26869
8/3/16 21:50,216.9097,21:50,216,21,55,87974,0.3665171,0.2693093
8/3/16 21:55,216.9132,21:55,216,21,0,87975,0.3667835,0.2698126
8/3/16 22:00,216.9167,22:00,216,22,5,87976,0.3670392,0.2699188
8/3/16 22:05,216.9201,22:05,216,22,10,87977,0.3671286,0.2703831
8/3/16 22:10,216.9236,22:10,216,22,15,87978,0.3672087,0.2707328
8/3/16 22:15,216.9271,22:15,216,22,20,87979,0.3674532,0.2711369
8/3/16 22:20,216.9306,22:20,216,22,25,87980,0.3678198,0.2713484
8/3/16 22:25,216.9340,22:25,216,22,30,87981,0.3680856,0.271785
8/3/16 22:30,216.9375,22:30,216,22,35,87982,0.3685073,0.272195
8/3/16 22:35,216.9410,22:35,216,22,40,87983,0.3687787,0.272549
8/3/16 22:40,216.9444,22:40,216,22,45,87984,0.3691997,0.2730302
8/3/16 22:45,216.9479,22:45,216,22,50,87985,0.3696033,0.2733122
8/3/16 22:50,216.9514,22:50,216,22,55,87986,0.3698193,0.2737983
8/3/16 22:55,216.9549,22:55,216,22,0,87987,0.3699196,0.2739812
8/3/16 23:00,216.9583,23:00,216,23,5,87988,0.3702937,0.2744218
8/3/16 23:05,216.9618,23:05,216,23,10,87989,0.3704304,0.2744912
8/3/16 23:10,216.9653,23:10,216,23,15,87990,0.3708079,0.2749122
8/3/16 23:15,216.9688,23:15,216,23,20,87991,0.3711599,0.2751817
8/3/16 23:20,216.9722,23:20,216,23,25,87992,0.3715664,0.2755432
8/3/16 23:25,216.9757,23:25,216,23,30,87993,0.3718237,0.2757941
8/3/16 23:30,216.9792,23:30,216,23,35,87994,0.3718902,0.2758329
8/3/16 23:35,216.9826,23:35,216,23,40,87995,0.3720584,0.2760666
8/3/16 23:40,216.9861,23:40,216,23,45,87996,0.3721924,0.2763051
8/3/16 23:45,216.9896,23:45,216,23,50,87997,0.3724463,0.2766308
8/3/16 23:50,216.9931,23:50,216,23,55,87998,0.3727175,0.2769569
8/3/16 23:55,216.9965,23:55,216,23,0,87999,0.3731219,0.2772891
8/4/16 0:00,217.0000,00:00,217,0,5,88000,0.3732232,0.2776438
8/4/16 0:05,217.0035,00:05,217,0,10,88001,0.3734219,0.2777873
8/4/16 0:10,217.0069,00:10,217,0,15,88002,0.3735991,0.2778539
8/4/16 0:15,217.0104,00:15,217,0,20,88003,0.3737875,0.2779814
8/4/16 0:20,217.0139,00:20,217,0,25,88004,0.3737888,0.2781094
8/4/16 0:25,217.0174,00:25,217,0,30,88005,0.373739,0.2782583
8/4/16 0:30,217.0208,00:30,217,0,35,88006,0.3737194,0.2783815
8/4/16 0:35,217.0243,00:35,217,0,40,88007,0.3738165,0.2784998
8/4/16 0:40,217.0278,00:40,217,0,45,88008,0.3739606,0.278699
8/4/16 0:45,217.0313,00:45,217,0,50,88009,0.3741927,0.2789365
8/4/16 0:50,217.0347,00:50,217,0,55,88010,0.3743751,0.2790526
8/4/16 0:55,217.0382,00:55,217,0,0,88011,0.3744659,0.279082
8/4/16 1:00,217.0417,01:00,217,1,5,88012,0.374519,0.2791398
8/4/16 1:05,217.0451,01:05,217,1,10,88013,0.3745695,0.2792398
8/4/16 1:10,217.0486,01:10,217,1,15,88014,0.3747773,0.2793142
8/4/16 1:15,217.0521,01:15,217,1,20,88015,0.375268,0.2796947
8/4/16 1:20,217.0556,01:20,217,1,25,88016,0.3755215,0.279871
8/4/16 1:25,217.0590,01:25,217,1,30,88017,0.3757113,0.2800768
8/4/16 1:30,217.0625,01:30,217,1,35,88018,0.3757732,0.2801108
8/4/16 1:35,217.0660,01:35,217,1,40,88019,0.3757827,0.2800917
8/4/16 1:40,217.0694,01:40,217,1,45,88020,0.3758337,0.2801203
8/4/16 1:45,217.0729,01:45,217,1,50,88021,0.3759166,0.2801424
8/4/16 1:50,217.0764,01:50,217,1,55,88022,0.3759016,0.280116
8/4/16 1:55,217.0799,01:55,217,1,0,88023,0.3757047,0.280018
8/4/16 2:00,217.0833,02:00,217,2,5,88024,0.3756393,0.2800517
8/4/16 2:05,217.0868,02:05,217,2,10,88025,0.3755746,0.280097
8/4/16 2:10,217.0903,02:10,217,2,15,88026,0.3756355,0.2801524
8/4/16 2:15,217.0938,02:15,217,2,20,88027,0.3757391,0.2802232
8/4/16 2:20,217.0972,02:20,217,2,25,88028,0.3758185,0.2802358
8/4/16 2:25,217.1007,02:25,217,2,30,88029,0.376114,0.2804532
8/4/16 2:30,217.1042,02:30,217,2,35,88030,0.3761594,0.2806639
8/4/16 2:35,217.1076,02:35,217,2,40,88031,0.3762593,0.2806975
8/4/16 2:40,217.1111,02:40,217,2,45,88032,0.3763991,0.2807705
8/4/16 2:45,217.1146,02:45,217,2,50,88033,0.3765269,0.2808153
8/4/16 2:50,217.1181,02:50,217,2,55,88034,0.3767704,0.280838
8/4/16 2:55,217.1215,02:55,217,2,0,88035,0.3768305,0.2808706
8/4/16 3:00,217.1250,03:00,217,3,5,88036,0.3768258,0.2810423
8/4/16 3:05,217.1285,03:05,217,3,10,88037,0.3768382,0.2811923
8/4/16 3:10,217.1319,03:10,217,3,15,88038,0.3768108,0.2812697
8/4/16 3:15,217.1354,03:15,217,3,20,88039,0.3767774,0.2813744
8/4/16 3:20,217.1389,03:20,217,3,25,88040,0.3766728,0.2814353
8/4/16 3:25,217.1424,03:25,217,3,30,88041,0.3767015,0.2814527
8/4/16 3:30,217.1458,03:30,217,3,35,88042,0.3768192,0.2814816
8/4/16 3:35,217.1493,03:35,217,3,40,88043,0.3768349,0.2815306
8/4/16 3:40,217.1528,03:40,217,3,45,88044,0.3768064,0.2815466
8/4/16 3:45,217.1563,03:45,217,3,50,88045,0.3768673,0.2815853
8/4/16 3:50,217.1597,03:50,217,3,55,88046,0.3769672,0.2817623
8/4/16 3:55,217.1632,03:55,217,3,0,88047,0.3769059,0.2818225
8/4/16 4:00,217.1667,04:00,217,4,5,88048,0.3768561,0.2819991
8/4/16 4:05,217.1701,04:05,217,4,10,88049,0.3769878,0.2820426
8/4/16 4:10,217.1736,04:10,217,4,15,88050,0.3770493,0.282104
8/4/16 4:15,217.1771,04:15,217,4,20,88051,0.3770047,0.2822582
8/4/16 4:20,217.1806,04:20,217,4,25,88052,0.3769378,0.2822576
8/4/16 4:25,217.1840,04:25,217,4,30,88053,0.3769315,0.282373
8/4/16 4:30,217.1875,04:30,217,4,35,88054,0.3769039,0.2824281
8/4/16 4:35,217.1910,04:35,217,4,40,88055,0.3769211,0.2824894
8/4/16 4:40,217.1944,04:40,217,4,45,88056,0.3769603,0.282545
8/4/16 4:45,217.1979,04:45,217,4,50,88057,0.3768964,0.2826075
8/4/16 4:50,217.2014,04:50,217,4,55,88058,0.3769015,0.2826789
8/4/16 4:55,217.2049,04:55,217,4,0,88059,0.3768133,0.2827342
8/4/16 5:00,217.2083,05:00,217,5,5,88060,0.3767351,0.2827665
8/4/16 5:05,217.2118,05:05,217,5,10,88061,0.3766202,0.2827839
8/4/16 5:10,217.2153,05:10,217,5,15,88062,0.3766082,0.2828163
8/4/16 5:15,217.2188,05:15,217,5,20,88063,0.3766344,0.2828097
8/4/16 5:20,217.2222,05:20,217,5,25,88064,0.3766514,0.2828542
8/4/16 5:25,217.2257,05:25,217,5,30,88065,0.376496,0.2828756
8/4/16 5:30,217.2292,05:30,217,5,35,88066,0.3765121,0.2829415
8/4/16 5:35,217.2326,05:35,217,5,40,88067,0.3764592,0.2829874
8/4/16 5:40,217.2361,05:40,217,5,45,88068,0.3764639,0.2829812
8/4/16 5:45,217.2396,05:45,217,5,50,88069,0.3763575,0.2829138
8/4/16 5:50,217.2431,05:50,217,5,55,88070,0.3763185,0.2829466
8/4/16 5:55,217.2465,05:55,217,5,0,88071,0.376219,0.2829245
8/4/16 6:00,217.2500,06:00,217,6,5,88072,0.3762069,0.2829402
8/4/16 6:05,217.2535,06:05,217,6,10,88073,0.3761596,0.2829821
8/4/16 6:10,217.2569,06:10,217,6,15,88074,0.3761727,0.2829947
8/4/16 6:15,217.2604,06:15,217,6,20,88075,0.3760885,0.283126
8/4/16 6:20,217.2639,06:20,217,6,25,88076,0.3760778,0.2831704
8/4/16 6:25,217.2674,06:25,217,6,30,88077,0.3760887,0.2831814
8/4/16 6:30,217.2708,06:30,217,6,35,88078,0.3759998,0.2831202
8/4/16 6:35,217.2743,06:35,217,6,40,88079,0.3758872,0.2830965
8/4/16 6:40,217.2778,06:40,217,6,45,88080,0.3758103,0.2830747
8/4/16 6:45,217.2813,06:45,217,6,50,88081,0.3758002,0.2829595
8/4/16 6:50,217.2847,06:50,217,6,55,88082,0.3757833,0.2829371
8/4/16 6:55,217.2882,06:55,217,6,0,88083,0.3756825,0.2828422
8/4/16 7:00,217.2917,07:00,217,7,5,88084,0.3755981,0.2827527
8/4/16 7:05,217.2951,07:05,217,7,10,88085,0.3755818,0.2826646
8/4/16 7:10,217.2986,07:10,217,7,15,88086,0.3754677,0.2824782
8/4/16 7:15,217.3021,07:15,217,7,20,88087,0.3752624,0.282334
8/4/16 7:20,217.3056,07:20,217,7,25,88088,0.3753323,0.2819684
8/4/16 7:25,217.3090,07:25,217,7,30,88089,0.3752269,0.2815651
8/4/16 7:30,217.3125,07:30,217,7,35,88090,0.3752037,0.2811669
8/4/16 7:35,217.3160,07:35,217,7,40,88091,0.3751678,0.2807288
8/4/16 7:40,217.3194,07:40,217,7,45,88092,0.3751228,0.2802921
8/4/16 7:45,217.3229,07:45,217,7,50,88093,0.3751326,0.2797228
8/4/16 7:50,217.3264,07:50,217,7,55,88094,0.3749891,0.2792592
8/4/16 7:55,217.3299,07:55,217,7,0,88095,0.3750219,0.2788616
8/4/16 8:00,217.3333,08:00,217,8,5,88096,0.3750422,0.2784022
8/4/16 8:05,217.3368,08:05,217,8,10,88097,0.374885,0.2777214
8/4/16 8:10,217.3403,08:10,217,8,15,88098,0.3747511,0.2768373
8/4/16 8:15,217.3438,08:15,217,8,20,88099,0.3746665,0.2759309
8/4/16 8:20,217.3472,08:20,217,8,25,88100,0.3744788,0.2751031
8/4/16 8:25,217.3507,08:25,217,8,30,88101,0.3742588,0.2745407
8/4/16 8:30,217.3542,08:30,217,8,35,88102,0.3739718,0.2740661
8/4/16 8:35,217.3576,08:35,217,8,40,88103,0.3737928,0.2733579
8/4/16 8:40,217.3611,08:40,217,8,45,88104,0.3735989,0.272524
8/4/16 8:45,217.3646,08:45,217,8,50,88105,0.3733723,0.2718339
8/4/16 8:50,217.3681,08:50,217,8,55,88106,0.37304,0.271204
8/4/16 8:55,217.3715,08:55,217,8,0,88107,0.3727902,0.269906
8/4/16 9:00,217.3750,09:00,217,9,5,88108,0.3725072,0.2667207
8/4/16 9:05,217.3785,09:05,217,9,10,88109,0.3721694,0.2596339
8/4/16 9:10,217.3819,09:10,217,9,15,88110,0.3718164,0.2502966
8/4/16 9:15,217.3854,09:15,217,9,20,88111,0.3713631,0.2450699
8/4/16 9:20,217.3889,09:20,217,9,25,88112,0.3710458,0.2439755
8/4/16 9:25,217.3924,09:25,217,9,30,88113,0.3704416,0.2418877
8/4/16 9:30,217.3958,09:30,217,9,35,88114,0.3699813,0.2421015
8/4/16 9:35,217.3993,09:35,217,9,40,88115,0.3692802,0.2390495
8/4/16 9:40,217.4028,09:40,217,9,45,88116,0.3685554,0.2336072
8/4/16 9:45,217.4063,09:45,217,9,50,88117,0.3679807,0.228022
8/4/16 9:50,217.4097,09:50,217,9,55,88118,0.3672098,0.225128
8/4/16 9:55,217.4132,09:55,217,9,0,88119,0.3662972,0.2241334
8/4/16 10:00,217.4167,10:00,217,10,5,88120,0.3653574,0.2240496
8/4/16 10:05,217.4201,10:05,217,10,10,88121,0.3645903,0.2243862
8/4/16 10:10,217.4236,10:10,217,10,15,88122,0.3638757,0.2259351
8/4/16 10:15,217.4271,10:15,217,10,20,88123,0.3631352,0.2271816
8/4/16 10:20,217.4306,10:20,217,10,25,88124,0.3624714,0.2290182
8/4/16 10:25,217.4340,10:25,217,10,30,88125,0.3619504,0.2312075
8/4/16 10:30,217.4375,10:30,217,10,35,88126,0.361519,0.2324429
8/4/16 10:35,217.4410,10:35,217,10,40,88127,0.3611183,0.2343923
8/4/16 10:40,217.4444,10:40,217,10,45,88128,0.3607407,0.2385606
8/4/16 10:45,217.4479,10:45,217,10,50,88129,0.3608374,0.2425485
8/4/16 10:50,217.4514,10:50,217,10,55,88130,0.3606237,0.2460591
8/4/16 10:55,217.4549,10:55,217,10,0,88131,0.360528,0.2488208
8/4/16 11:00,217.4583,11:00,217,11,5,88132,0.36035,0.2512682
8/4/16 11:05,217.4618,11:05,217,11,10,88133,0.3603211,0.2534234
8/4/16 11:10,217.4653,11:10,217,11,15,88134,0.3600017,0.255304
8/4/16 11:15,217.4688,11:15,217,11,20,88135,0.3599142,0.2568261
8/4/16 11:20,217.4722,11:20,217,11,25,88136,0.3600891,0.2583851
8/4/16 11:25,217.4757,11:25,217,11,30,88137,0.3603171,0.2597976
8/4/16 11:30,217.4792,11:30,217,11,35,88138,0.3607765,0.2612154
8/4/16 11:35,217.4826,11:35,217,11,40,88139,0.3610934,0.2624809
8/4/16 11:40,217.4861,11:40,217,11,45,88140,0.3612415,0.2634391
8/4/16 11:45,217.4896,11:45,217,11,50,88141,0.3615375,0.2643743
8/4/16 11:50,217.4931,11:50,217,11,55,88142,0.3616033,0.2652777
8/4/16 11:55,217.4965,11:55,217,11,0,88143,0.3616181,0.2662739
8/4/16 12:00,217.5000,12:00,217,12,5,88144,0.3616972,0.2668272
8/4/16 12:05,217.5035,12:05,217,12,10,88145,0.3621314,0.2673818
8/4/16 12:10,217.5069,12:10,217,12,15,88146,0.3623046,0.2679243
8/4/16 12:15,217.5104,12:15,217,12,20,88147,0.3624887,0.2686377
8/4/16 12:20,217.5139,12:20,217,12,25,88148,0.3626405,0.2692414
8/4/16 12:25,217.5174,12:25,217,12,30,88149,0.3628587,0.2696906
