"","x","y","rowSums(fia.transp[3:31], na.rm = TRUE)"
"5090",477000,918000,76861483.4867379
"5091",485000,918000,460125703.339639
"5092",493000,918000,13749425.2059033
"5093",501000,918000,738689078.101423
"5094",517000,918000,602684923.007036
"5095",525000,918000,599288707.830276
"5096",533000,918000,589737584.038851
"5097",541000,918000,1051422901.20674
"5098",549000,918000,799500526.224054
"5099",557000,918000,452623832.830096
"5100",565000,918000,217719238.957049
"5101",573000,918000,612721628.942611
"5102",581000,918000,259433658.498236
"5103",589000,918000,201818412.512785
"5104",613000,918000,650496788.454996
"5105",621000,918000,72672503.0798632
"5106",653000,918000,337597169.006196
"5107",661000,918000,834294667.861747
"5108",669000,918000,356828612.155396
"5109",677000,918000,388171600.367123
"5110",781000,918000,3708254611.18381
"5111",789000,918000,715178413.828683
"5112",837000,918000,443874343.715536
"5113",845000,918000,262256272.762075
"5114",853000,918000,41899768.7480384
"5115",861000,918000,976140072.184354
"5116",869000,918000,576994667.916492
"5117",877000,918000,556268330.47248
"5118",885000,918000,882074304.039608
"5119",893000,918000,1512189121.30474
"5120",901000,918000,84691725.757485
"5121",909000,918000,22292446.2481321
"5122",917000,918000,215310303.120956
"5123",925000,918000,920644702.411074
"5124",933000,918000,299273469.732497
"5125",941000,918000,263475109.624287
"5126",949000,918000,480926968.340501
"5127",957000,918000,580235888.884683
"5128",965000,918000,76929793.0664156
"5129",981000,918000,338613361.61937
"5130",989000,918000,1912316216.10631
"5131",997000,918000,27827691.2817411
"5191",13000,910000,1816697.50854621
"5192",85000,910000,87836512.0126032
"5193",149000,910000,294094848.973736
"5194",165000,910000,211669339.560592
"5195",181000,910000,164107105.868553
"5196",189000,910000,1063310382.61188
"5197",205000,910000,268082542.189435
"5198",221000,910000,437833083.655663
"5199",237000,910000,214479738.246652
"5200",245000,910000,908222487.861294
"5201",285000,910000,942039960.433943
"5202",293000,910000,198331375.496493
"5203",301000,910000,865711164.250788
"5204",309000,910000,447322365.854403
"5205",317000,910000,645977453.10924
"5206",325000,910000,560693693.228204
"5207",333000,910000,636379526.15283
"5208",341000,910000,148028127.582825
"5209",357000,910000,134452528.62982
"5210",365000,910000,32356814.7003453
"5211",373000,910000,188921847.014626
"5212",381000,910000,116759391.838959
"5213",389000,910000,328888811.50196
"5214",397000,910000,80427856.2717689
"5215",405000,910000,285050961.71704
"5216",413000,910000,412625843.030336
"5217",421000,910000,101226411.26472
"5218",429000,910000,827969861.350792
"5219",437000,910000,369172089.372583
"5220",445000,910000,1208390684.54259
"5221",453000,910000,375372829.780683
"5222",469000,910000,361100860.525032
"5223",477000,910000,57529204.5888829
"5224",485000,910000,169888356.722596
"5225",493000,910000,738583280.170157
"5226",501000,910000,431943716.026002
"5227",517000,910000,398195168.965423
"5228",525000,910000,420857769.916832
"5229",533000,910000,1221280855.27014
"5230",541000,910000,456379961.555834
"5231",549000,910000,572236965.269341
"5232",557000,910000,104189395.401487
"5233",565000,910000,110523586.888587
"5234",573000,910000,354419424.95966
"5235",581000,910000,350312602.815645
"5236",589000,910000,212157694.495959
"5237",613000,910000,205072709.04321
"5238",621000,910000,362681960.578105
"5239",653000,910000,511719615.700633
"5240",669000,910000,384019942.610938
"5241",781000,910000,192795638.744805
"5242",797000,910000,102600810.066197
"5243",821000,910000,1194711212.19671
"5244",837000,910000,433073383.463071
"5245",845000,910000,180603804.399647
"5246",861000,910000,363904324.445458
"5247",869000,910000,226794421.381183
"5248",893000,910000,85678595.9922384
"5249",901000,910000,130661487.71115
"5250",909000,910000,385139380.970976
"5251",917000,910000,724100033.962235
"5252",925000,910000,128566945.037319
"5253",933000,910000,392200530.097712
"5254",941000,910000,663198020.996863
"5255",957000,910000,244941736.014855
"5256",965000,910000,211469394.780682
"5257",973000,910000,242259016.896901
"5258",981000,910000,844395811.447955
"5259",989000,910000,956848136.895262
"5317",45000,902000,152406165.049581
"5318",133000,902000,542242236.706233
"5319",173000,902000,55554062.393691
"5320",189000,902000,286104653.991286
"5321",205000,902000,269407427.270898
"5322",229000,902000,41586681.8093775
"5323",253000,902000,547928122.580812
"5324",269000,902000,592930441.19089
"5325",285000,902000,281748620.615299
"5326",293000,902000,229674683.481499
"5327",301000,902000,402876032.06993
"5328",317000,902000,913396783.170895
"5329",333000,902000,621514541.025077
"5330",341000,902000,449298231.965354
"5331",365000,902000,257669275.815305
"5332",373000,902000,145386281.49137
"5333",397000,902000,213939737.919042
"5334",405000,902000,282254863.500455
"5335",413000,902000,490881721.317889
"5336",421000,902000,900239164.95947
"5337",429000,902000,444600611.664881
"5338",437000,902000,452462293.581309
"5339",453000,902000,520968437.067665
"5340",469000,902000,391994948.20303
"5341",485000,902000,257856650.441122
"5342",493000,902000,312351205.637651
"5343",501000,902000,108108230.014386
"5344",509000,902000,380735075.698804
"5345",517000,902000,452044336.597171
"5346",525000,902000,587572493.476009
"5347",533000,902000,213581486.059513
"5348",541000,902000,596907714.221165
"5349",557000,902000,204741970.913214
"5350",565000,902000,435520435.412315
"5351",581000,902000,208329534.522507
"5352",589000,902000,831947412.136927
"5353",597000,902000,863951998.925379
"5354",613000,902000,982844716.90434
"5355",621000,902000,420879973.389451
"5356",653000,902000,6699298.23302756
"5357",661000,902000,307270913.928769
"5358",669000,902000,4195660.19987874
"5359",781000,902000,33558433.8098893
"5360",797000,902000,170519584.777681
"5361",805000,902000,361088274.934066
"5362",821000,902000,242057617.92355
"5363",829000,902000,313604584.852163
"5364",837000,902000,439378359.642832
"5365",845000,902000,29272459.1284741
"5366",861000,902000,363129539.904792
"5367",869000,902000,81638938.746414
"5368",893000,902000,206839716.157778
"5369",901000,902000,219093475.450931
"5370",909000,902000,245399542.721836
"5371",917000,902000,392879324.248853
"5372",925000,902000,264440612.899029
"5373",933000,902000,330992556.584291
"5374",941000,902000,575101823.346125
"5375",949000,902000,645293608.819627
"5376",957000,902000,1252372568.37856
"5377",965000,902000,433066194.628092
"5378",973000,902000,2037875315.25464
"5379",981000,902000,1107115225.12778
"5380",997000,902000,319029202.676671
"5437",133000,894000,199324188.295646
"5438",141000,894000,753957131.830752
"5439",165000,894000,319267230.322923
"5440",181000,894000,257733687.011999
"5441",221000,894000,322119143.583807
"5442",245000,894000,407924439.937288
"5443",261000,894000,64321518.1048978
"5444",269000,894000,422969277.067159
"5445",277000,894000,47683757.6388278
"5446",285000,894000,808824032.496779
"5447",293000,894000,188035885.53538
"5448",301000,894000,434649620.452823
"5449",309000,894000,560069430.705334
"5450",317000,894000,720347430.070193
"5451",333000,894000,285877201.004708
"5452",341000,894000,496054695.448207
"5453",349000,894000,177021504.671099
"5454",357000,894000,66805594.8015373
"5455",365000,894000,633873653.914861
"5456",373000,894000,388908607.117306
"5457",381000,894000,217965054.600678
"5458",389000,894000,75551104.1091301
"5459",397000,894000,688771178.398777
"5460",405000,894000,16114778.2114907
"5461",413000,894000,214345761.692561
"5462",421000,894000,384701956.399925
"5463",429000,894000,192602417.474686
"5464",437000,894000,430058607.669195
"5465",445000,894000,732677848.304492
"5466",453000,894000,411404206.228383
"5467",461000,894000,558004542.850991
"5468",469000,894000,498823718.691504
"5469",477000,894000,453719767.273377
"5470",485000,894000,376660513.16325
"5471",493000,894000,165541358.806018
"5472",501000,894000,65219421.7600526
"5473",509000,894000,308550570.936845
"5474",525000,894000,44850434.0290796
"5475",533000,894000,186994135.710391
"5476",541000,894000,500455418.099091
"5477",557000,894000,80619626.8226767
"5478",565000,894000,276208600.687406
"5479",573000,894000,244740352.130918
"5480",589000,894000,563565018.130532
"5481",597000,894000,32848333.9637317
"5482",605000,894000,697919266.86955
"5483",613000,894000,629065741.263583
"5484",629000,894000,369892803.76006
"5485",637000,894000,125711392.032392
"5486",653000,894000,31738354.6734034
"5487",773000,894000,1617556890.30329
"5488",781000,894000,298230701.17762
"5489",789000,894000,479245213.972201
"5490",797000,894000,169790067.905898
"5491",813000,894000,278596220.035196
"5492",829000,894000,166308127.886376
"5493",837000,894000,452067411.252955
"5494",845000,894000,353619255.587528
"5495",853000,894000,617215909.472755
"5496",861000,894000,539328706.131018
"5497",877000,894000,550381181.48085
"5498",885000,894000,134255951.271417
"5499",893000,894000,251529935.618464
"5500",901000,894000,403774813.364506
"5501",909000,894000,900472840.781677
"5502",917000,894000,466315670.741729
"5503",925000,894000,141069694.586438
"5504",933000,894000,131332310.782863
"5505",941000,894000,784774762.404315
"5506",949000,894000,880646376.967174
"5507",957000,894000,684071147.635872
"5508",965000,894000,552740617.744564
"5509",973000,894000,582463790.208048
"5510",981000,894000,84356564.0650191
"5570",45000,886000,302235266.98372
"5571",133000,886000,52574960.0614998
"5572",141000,886000,607401672.80882
"5573",213000,886000,352637720.431856
"5574",245000,886000,708730238.245123
"5575",253000,886000,983985870.721147
"5576",261000,886000,16940315.530085
"5577",277000,886000,75643887.5490674
"5578",285000,886000,59200771.3659838
"5579",301000,886000,397176262.505053
"5580",309000,886000,351057134.514403
"5581",317000,886000,195988074.281968
"5582",325000,886000,601264354.854056
"5583",333000,886000,380510957.975025
"5584",341000,886000,92806206.32925
"5585",349000,886000,140537323.13682
"5586",357000,886000,230498961.294452
"5587",373000,886000,668438215.393322
"5588",381000,886000,216661228.189316
"5589",397000,886000,263287738.982424
"5590",405000,886000,68217526.9352999
"5591",413000,886000,186617612.620444
"5592",421000,886000,287254728.439688
"5593",429000,886000,510112189.829834
"5594",437000,886000,206875030.694728
"5595",445000,886000,459740010.823445
"5596",453000,886000,370518882.916318
"5597",461000,886000,353388088.916524
"5598",469000,886000,88692815.5291988
"5599",477000,886000,223574009.268446
"5600",485000,886000,333120202.355476
"5601",493000,886000,9954435.57822625
"5602",509000,886000,265036132.461863
"5603",517000,886000,122109529.106193
"5604",525000,886000,597139365.188964
"5605",533000,886000,360257404.455254
"5606",541000,886000,146223086.357426
"5607",557000,886000,923773270.327379
"5608",565000,886000,666927074.982938
"5609",573000,886000,8458755.00446373
"5610",581000,886000,419425380.849797
"5611",597000,886000,280128419.291847
"5612",653000,886000,139777922.43152
"5613",765000,886000,1060873006.59814
"5614",773000,886000,521545115.785004
"5615",781000,886000,283942162.388365
"5616",797000,886000,381392797.28174
"5617",805000,886000,43743936.7920521
"5618",813000,886000,163380494.890008
"5619",821000,886000,665594373.321708
"5620",829000,886000,848529590.834277
"5621",837000,886000,115868831.197189
"5622",845000,886000,362588510.882486
"5623",853000,886000,731150909.977522
"5624",861000,886000,352123668.692051
"5625",869000,886000,336175891.588875
"5626",877000,886000,401768849.774565
"5627",885000,886000,592742490.554572
"5628",893000,886000,34994859.6589955
"5629",901000,886000,355036059.726428
"5630",909000,886000,350121602.933222
"5631",917000,886000,238187852.133853
"5632",925000,886000,593147606.252461
"5633",933000,886000,318184236.663593
"5634",941000,886000,233589322.301279
"5635",949000,886000,650266366.076002
"5636",957000,886000,910959361.899383
"5637",965000,886000,194054580.932958
"5638",973000,886000,292824796.113548
"5639",981000,886000,413139218.229218
"5640",989000,886000,148051917.00066
"5695",93000,878000,500810405.242588
"5696",149000,878000,287787284.434036
"5697",237000,878000,987158981.918233
"5698",245000,878000,924317680.941614
"5699",253000,878000,289248525.23298
"5700",261000,878000,504192802.972858
"5701",269000,878000,326805145.648846
"5702",285000,878000,44334406.438984
"5703",293000,878000,876848000.90151
"5704",301000,878000,894273566.965727
"5705",309000,878000,177026643.51555
"5706",317000,878000,506157143.16099
"5707",325000,878000,242357434.645048
"5708",333000,878000,266893470.917425
"5709",341000,878000,793777546.664297
"5710",349000,878000,136168703.293706
"5711",357000,878000,341010158.890392
"5712",365000,878000,552129604.789533
"5713",373000,878000,460853026.938788
"5714",381000,878000,233087807.845053
"5715",389000,878000,426100727.077665
"5716",397000,878000,362786983.043272
"5717",405000,878000,122970304.437986
"5718",413000,878000,208620367.479885
"5719",421000,878000,869543172.282093
"5720",429000,878000,52875775.2895917
"5721",437000,878000,355938910.451972
"5722",445000,878000,136206330.84719
"5723",453000,878000,251511795.348833
"5724",461000,878000,638646618.238919
"5725",469000,878000,93236680.808535
"5726",477000,878000,195694705.906676
"5727",485000,878000,120651488.361855
"5728",509000,878000,522099961.590107
"5729",517000,878000,331552808.047554
"5730",525000,878000,626587670.366095
"5731",533000,878000,281975485.773398
"5732",549000,878000,35165174.3934638
"5733",557000,878000,502318221.034631
"5734",573000,878000,107071433.549394
"5735",581000,878000,1774829.86347478
"5736",589000,878000,1348894.85427775
"5737",613000,878000,413484756.470911
"5738",629000,878000,1704308491.78829
"5739",637000,878000,662091016.873643
"5740",645000,878000,102181038.214883
"5741",765000,878000,196412800.72716
"5742",773000,878000,42855648.3457728
"5743",781000,878000,674814431.271973
"5744",789000,878000,246243141.331162
"5745",797000,878000,458777355.556272
"5746",805000,878000,111930018.356516
"5747",813000,878000,556581802.109431
"5748",821000,878000,362536626.238053
"5749",829000,878000,262209600.942432
"5750",837000,878000,596918086.04857
"5751",845000,878000,404886360.829979
"5752",853000,878000,360179727.818888
"5753",861000,878000,281973868.005737
"5754",869000,878000,36460610.3929346
"5755",877000,878000,160896677.888728
"5756",885000,878000,65747911.4499324
"5757",901000,878000,0
"5758",909000,878000,250220034.409372
"5759",917000,878000,372483344.879205
"5760",925000,878000,213232866.500889
"5761",933000,878000,42510277.1943847
"5762",941000,878000,1459794453.7693
"5763",949000,878000,648415317.253368
"5764",957000,878000,956098752.333821
"5765",965000,878000,477628614.658835
"5766",973000,878000,279445999.850444
"5767",981000,878000,1864562648.55865
"5768",989000,878000,260833907.940042
"5825",53000,870000,96100555.0597757
"5826",141000,870000,609038887.52009
"5827",149000,870000,30958006.8317218
"5828",165000,870000,22250936.054175
"5829",197000,870000,212813602.772001
"5830",245000,870000,15022542.5022742
"5831",293000,870000,312028630.088105
"5832",301000,870000,292434239.108465
"5833",309000,870000,363939033.061009
"5834",317000,870000,170692936.765474
"5835",325000,870000,46569696.5934955
"5836",333000,870000,662079519.658033
"5837",349000,870000,550899227.862986
"5838",357000,870000,617280323.355273
"5839",365000,870000,662124313.012485
"5840",373000,870000,273491971.435399
"5841",381000,870000,165128427.613903
"5842",389000,870000,144331476.816611
"5843",397000,870000,247610670.963771
"5844",405000,870000,470765812.471162
"5845",413000,870000,507800043.538645
"5846",421000,870000,70270100.7011937
"5847",429000,870000,98501974.6135827
"5848",437000,870000,334797317.864706
"5849",445000,870000,415004796.616691
"5850",453000,870000,358493261.664945
"5851",461000,870000,98595075.9141488
"5852",477000,870000,416948779.461028
"5853",485000,870000,12512099.3017635
"5854",493000,870000,106519618.036008
"5855",501000,870000,209518626.407854
"5856",517000,870000,863141579.290531
"5857",525000,870000,475817182.599768
"5858",533000,870000,650767256.596736
"5859",541000,870000,710035898.465974
"5860",557000,870000,202966939.165364
"5861",565000,870000,151004277.43316
"5862",605000,870000,282035938.221429
"5863",613000,870000,510861991.146898
"5864",621000,870000,220040170.907514
"5865",629000,870000,160159437.052758
"5866",637000,870000,644947092.707886
"5867",653000,870000,31057078.285215
"5868",765000,870000,1244891699.29895
"5869",773000,870000,93104976.0677861
"5870",781000,870000,235743888.446846
"5871",789000,870000,489405141.63639
"5872",797000,870000,560557517.634263
"5873",805000,870000,1503502594.47936
"5874",813000,870000,839557728.807023
"5875",821000,870000,195828128.080548
"5876",829000,870000,426774986.931693
"5877",837000,870000,248440829.62699
"5878",845000,870000,244306892.968331
"5879",853000,870000,240254320.00887
"5880",861000,870000,260990664.834969
"5881",869000,870000,60387734.5033595
"5882",877000,870000,60856085.7231275
"5883",885000,870000,85170370.1750393
"5884",893000,870000,489316964.893278
"5885",901000,870000,217195986.688932
"5886",909000,870000,18204120.4004532
"5887",925000,870000,640809024.944512
"5888",949000,870000,606309100.02002
"5889",957000,870000,198519350.156572
"5890",965000,870000,274416047.794314
"5891",973000,870000,280221218.714744
"5892",981000,870000,722084432.733114
"5893",989000,870000,549946117.695314
"5946",53000,862000,587781591.073019
"5947",93000,862000,381840664.996364
"5948",117000,862000,58999031.3576254
"5949",133000,862000,534455445.309781
"5950",189000,862000,2294494246.35318
"5951",205000,862000,151416946.728474
"5952",301000,862000,577170472.78563
"5953",317000,862000,427737131.879375
"5954",325000,862000,382844789.115164
"5955",333000,862000,480626892.226279
"5956",341000,862000,11115618.6875371
"5957",349000,862000,344614474.293435
"5958",357000,862000,638296092.967334
"5959",365000,862000,564351403.168578
"5960",381000,862000,518451271.302501
"5961",389000,862000,589789472.196872
"5962",397000,862000,143207764.540344
"5963",405000,862000,105157743.861025
"5964",413000,862000,195688587.262617
"5965",421000,862000,890732755.70038
"5966",429000,862000,256812268.174502
"5967",437000,862000,100346332.665186
"5968",445000,862000,348994193.392084
"5969",453000,862000,279014237.067818
"5970",461000,862000,135934612.614749
"5971",469000,862000,257483529.781954
"5972",477000,862000,120855447.089696
"5973",485000,862000,596765731.616828
"5974",493000,862000,441565230.389116
"5975",501000,862000,423892843.091515
"5976",509000,862000,93029303.2334769
"5977",517000,862000,279388371.630699
"5978",533000,862000,198475003.43029
"5979",541000,862000,98650805.4685202
"5980",549000,862000,57888543.1851704
"5981",557000,862000,313706348.806947
"5982",565000,862000,277394713.117414
"5983",581000,862000,84193595.724386
"5984",605000,862000,234632424.062442
"5985",613000,862000,458228978.357714
"5986",621000,862000,304274658.020075
"5987",637000,862000,1191832140.56998
"5988",645000,862000,260216465.08521
"5989",653000,862000,387567320.478785
"5990",757000,862000,530005128.311587
"5991",765000,862000,439348588.742015
"5992",773000,862000,692690644.129553
"5993",781000,862000,504606323.044126
"5994",789000,862000,1205976398.76673
"5995",797000,862000,1018111302.11329
"5996",805000,862000,1906791972.91137
"5997",813000,862000,1237947269.26478
"5998",821000,862000,369723664.309419
"5999",829000,862000,766080083.668953
"6000",837000,862000,121041172.653558
"6001",853000,862000,98412673.6392831
"6002",861000,862000,432337167.735758
"6003",877000,862000,180874604.412177
"6004",893000,862000,0
"6005",901000,862000,193464628.241538
"6006",909000,862000,92819207.9832577
"6007",925000,862000,356420709.464488
"6008",933000,862000,208310828.310307
"6009",941000,862000,33290901.2264446
"6010",957000,862000,184471195.423309
"6011",965000,862000,537607656.646508
"6012",973000,862000,205634708.928954
"6013",981000,862000,129381845.515333
"6063",277000,854000,337998118.562694
"6064",285000,854000,555289938.136003
"6065",301000,854000,370966063.59009
"6066",325000,854000,489638460.960665
"6067",341000,854000,825380260.510612
"6068",349000,854000,770535343.176456
"6069",357000,854000,268791725.170764
"6070",365000,854000,743418965.330107
"6071",373000,854000,270464371.719132
"6072",381000,854000,511854787.2836
"6073",389000,854000,459442419.504722
"6074",397000,854000,84782863.514232
"6075",405000,854000,586354623.575381
"6076",413000,854000,137967176.782748
"6077",429000,854000,404550694.942772
"6078",437000,854000,328938465.996638
"6079",445000,854000,245320417.499893
"6080",453000,854000,420841289.183372
"6081",461000,854000,65194796.6905301
"6082",469000,854000,139322629.512593
"6083",477000,854000,125479648.263674
"6084",485000,854000,215243050.47216
"6085",493000,854000,18442726.6811163
"6086",501000,854000,270302061.629433
"6087",509000,854000,333521945.364498
"6088",517000,854000,195553708.924989
"6089",525000,854000,232999136.581962
"6090",533000,854000,272164581.735468
"6091",541000,854000,329447856.702496
"6092",549000,854000,17323774.6320124
"6093",621000,854000,322884283.996147
"6094",637000,854000,102332145.078081
"6095",645000,854000,445361939.100806
"6096",653000,854000,308111325.069516
"6097",661000,854000,18420718.9773685
"6098",749000,854000,155704917.319356
"6099",757000,854000,52625696.1565386
"6100",765000,854000,178516673.88142
"6101",773000,854000,881746367.673955
"6102",781000,854000,426539477.885342
"6103",789000,854000,2099025230.14398
"6104",797000,854000,1134859223.81316
"6105",805000,854000,413930297.160587
"6106",813000,854000,2236857446.56965
"6107",821000,854000,205172691.366596
"6108",829000,854000,735014183.854987
"6109",837000,854000,298348977.538882
"6110",861000,854000,114419150.017816
"6111",869000,854000,262582435.945383
"6112",885000,854000,331016011.131042
"6113",893000,854000,48102897.4817018
"6114",901000,854000,123143785.032804
"6115",941000,854000,290621212.372715
"6116",965000,854000,623574948.961803
"6166",181000,846000,1420602228.86754
"6167",277000,846000,700814043.92017
"6168",285000,846000,563160881.150573
"6169",317000,846000,319096983.215797
"6170",325000,846000,102076744.039841
"6171",333000,846000,388028506.589685
"6172",341000,846000,510938027.271605
"6173",349000,846000,683734009.493162
"6174",365000,846000,656903110.558834
"6175",381000,846000,177042308.531449
"6176",389000,846000,284673520.928388
"6177",397000,846000,88170420.1427497
"6178",405000,846000,250700825.545618
"6179",413000,846000,735411431.729535
"6180",421000,846000,634388116.529384
"6181",429000,846000,270957150.968442
"6182",445000,846000,434459632.385228
"6183",453000,846000,180916703.000792
"6184",461000,846000,180165205.592319
"6185",469000,846000,185685654.362704
"6186",477000,846000,471873620.352975
"6187",485000,846000,607773585.998186
"6188",493000,846000,137170496.046054
"6189",501000,846000,131910177.967747
"6190",509000,846000,327073502.978249
"6191",517000,846000,208701211.695455
"6192",525000,846000,319793146.640528
"6193",533000,846000,264749626.766762
"6194",549000,846000,41583126.2631446
"6196",621000,846000,75121986.870083
"6197",637000,846000,515538674.221782
"6198",749000,846000,574151796.315022
"6199",765000,846000,161870673.639441
"6200",773000,846000,422804667.185307
"6201",781000,846000,1424463791.16454
"6202",789000,846000,603680865.493538
"6203",797000,846000,520526735.027048
"6204",805000,846000,948974441.86356
"6205",813000,846000,653217251.76728
"6206",821000,846000,310428268.159685
"6207",829000,846000,781809203.284284
"6208",869000,846000,139562539.913557
"6209",877000,846000,139157150.802654
"6210",885000,846000,56342938.3733524
"6211",893000,846000,1347476767.54128
"6212",901000,846000,540133370.182566
"6213",909000,846000,446679641.483885
"6214",917000,846000,79057635.4781074
"6215",933000,846000,1543473022.13901
"6216",941000,846000,347345122.195132
"6217",949000,846000,249359460.91544
"6218",965000,846000,26420684.758813
"6219",973000,846000,474216280.210302
"6274",109000,838000,159800312.140307
"6275",197000,838000,88185938.5724274
"6276",253000,838000,90076412.8938761
"6277",261000,838000,183907535.075613
"6278",277000,838000,123640105.864178
"6279",293000,838000,61420114.3111708
"6280",301000,838000,1441123800.09529
"6281",309000,838000,333357363.239365
"6282",317000,838000,631303185.02138
"6283",325000,838000,455627486.646668
"6284",341000,838000,408875056.636874
"6285",349000,838000,562521900.714804
"6286",365000,838000,596164572.387607
"6287",373000,838000,361443092.116189
"6288",381000,838000,766220248.819221
"6289",389000,838000,819461902.859779
"6290",397000,838000,120616935.160777
"6291",405000,838000,497260310.879438
"6292",413000,838000,649146518.150049
"6293",421000,838000,305772040.878975
"6294",429000,838000,25986372.9941645
"6295",437000,838000,536050841.56527
"6296",445000,838000,265526000.715923
"6297",453000,838000,235731660.951603
"6298",469000,838000,690729439.833913
"6299",477000,838000,204776904.379882
"6300",485000,838000,109915624.604715
"6301",493000,838000,231547509.206992
"6302",501000,838000,564174715.220449
"6303",509000,838000,337830437.743466
"6304",517000,838000,163570358.16406
"6305",525000,838000,123597135.199658
"6306",533000,838000,20454252.7455293
"6307",541000,838000,399219594.184876
"6308",557000,838000,23438715.1282283
"6309",565000,838000,347185531.809757
"6311",613000,838000,167330376.497765
"6312",621000,838000,776786098.815323
"6313",629000,838000,63786090.8624169
"6314",637000,838000,534234849.69138
"6315",645000,838000,3732423.2455002
"6316",741000,838000,87538267.5161788
"6317",749000,838000,1074317929.51144
"6318",757000,838000,1604334303.34232
"6319",773000,838000,618540380.996589
"6320",781000,838000,484068169.27421
"6321",789000,838000,433895106.525541
"6322",797000,838000,99778343.355757
"6323",805000,838000,826028999.75788
"6324",813000,838000,1571946143.36725
"6325",821000,838000,831939951.266169
"6326",829000,838000,775127119.870486
"6327",837000,838000,974701243.198041
"6328",853000,838000,647121641.753688
"6392",277000,830000,250074182.441281
"6393",285000,830000,437315578.176693
"6394",293000,830000,43420832.8528706
"6395",301000,830000,53671490.9185802
"6396",309000,830000,310497458.776025
"6397",317000,830000,417906394.608965
"6398",325000,830000,503373437.282149
"6399",333000,830000,182606484.93086
"6400",341000,830000,732026713.414002
"6401",349000,830000,320825951.007225
"6402",357000,830000,1039870562.82376
"6403",365000,830000,138219440.31194
"6404",373000,830000,160640306.757716
"6405",381000,830000,386151551.743383
"6406",389000,830000,351228061.92565
"6407",397000,830000,383423490.239797
"6408",405000,830000,351726236.155181
"6409",429000,830000,755809311.253416
"6410",437000,830000,522170946.333399
"6411",445000,830000,202849232.392477
"6412",453000,830000,194848509.097051
"6413",461000,830000,294694950.163428
"6414",469000,830000,309513519.711711
"6415",477000,830000,31786969.2727873
"6416",485000,830000,307586039.929455
"6417",501000,830000,443510851.834241
"6418",509000,830000,787602355.14569
"6419",517000,830000,596953894.686011
"6420",533000,830000,303004327.519636
"6421",541000,830000,57995142.0062526
"6422",549000,830000,184427266.811163
"6423",557000,830000,47748912.9147839
"6424",605000,830000,235237465.459409
"6425",613000,830000,272310762.618157
"6426",621000,830000,1014639213.84312
"6427",629000,830000,8457741.38430602
"6428",637000,830000,94078335.3616474
"6429",645000,830000,707485505.113913
"6430",749000,830000,254071674.735224
"6431",773000,830000,244995172.276421
"6432",781000,830000,671086794.560558
"6433",789000,830000,319928088.31951
"6434",797000,830000,685519869.426055
"6435",805000,830000,89465046.0078029
"6436",821000,830000,71004983.3122782
"6437",829000,830000,234190945.090865
"6438",837000,830000,1008007623.47896
"6439",845000,830000,381577958.561602
"6440",853000,830000,175925600.220232
"6508",269000,822000,141393635.626886
"6509",277000,822000,409285795.080522
"6510",293000,822000,50145394.294215
"6511",301000,822000,573887728.719254
"6512",309000,822000,250233794.974245
"6513",317000,822000,134246339.241616
"6514",325000,822000,330746643.130827
"6515",349000,822000,603946809.529463
"6516",357000,822000,613586777.041182
"6517",365000,822000,321213432.147229
"6518",373000,822000,753445782.934738
"6519",381000,822000,298474732.776809
"6520",389000,822000,395960410.001592
"6521",405000,822000,451885773.562464
"6522",413000,822000,201772227.031384
"6523",421000,822000,520631486.437446
"6524",429000,822000,190016384.759203
"6525",437000,822000,67029769.2026813
"6526",445000,822000,859756409.47052
"6527",453000,822000,443523167.504141
"6528",461000,822000,819627701.00039
"6529",469000,822000,367815792.716464
"6530",477000,822000,104713665.3415
"6531",485000,822000,258072959.788242
"6532",501000,822000,248300609.199985
"6533",509000,822000,0
"6534",517000,822000,348314918.141085
"6535",525000,822000,245950637.830675
"6536",541000,822000,950559613.817379
"6537",549000,822000,89683539.4061037
"6538",573000,822000,21339583.8963173
"6539",605000,822000,988421639.58091
"6540",613000,822000,0
"6541",621000,822000,364958570.219759
"6542",629000,822000,560936649.623969
"6543",637000,822000,798791659.097585
"6544",757000,822000,89099403.8470124
"6545",765000,822000,482226931.927842
"6546",773000,822000,304733924.254285
"6547",781000,822000,180271562.972514
"6548",789000,822000,833628100.562308
"6549",797000,822000,265916866.918452
"6550",805000,822000,412195572.248156
"6551",813000,822000,397843901.970591
"6552",829000,822000,485194125.17582
"6553",837000,822000,630523144.826491
"6554",845000,822000,533411443.988533
"6555",853000,822000,862468812.938496
"6618",277000,814000,353954279.24653
"6619",317000,814000,365499649.453194
"6620",325000,814000,786786637.217375
"6621",333000,814000,281570604.215
"6622",341000,814000,175636198.92933
"6623",349000,814000,226980089.385233
"6624",357000,814000,727448510.045864
"6625",365000,814000,388262353.895689
"6626",373000,814000,421889706.858886
"6627",389000,814000,63568143.8263014
"6628",397000,814000,109440139.10628
"6629",405000,814000,1062268454.72169
"6630",413000,814000,968397465.775771
"6631",421000,814000,159905330.427085
"6632",437000,814000,46980646.8655601
"6633",445000,814000,406588882.210602
"6634",453000,814000,383008520.050159
"6635",461000,814000,282778164.190384
"6636",469000,814000,259638377.655619
"6637",477000,814000,106430371.770809
"6638",485000,814000,352193169.23649
"6639",509000,814000,119830883.813927
"6640",517000,814000,173123095.142724
"6641",525000,814000,0
"6642",549000,814000,82985767.1649897
