Y,DOY,H,M,TIMESTAMP,RECORD,T1,T2,T3,T4,SBT1,SBT2,SBT3,SBT4
2015,191,14,15,7/10/15 14:15,16971,28.07282,27.23323,26.71458,27.77423,26.39689,26.24853,27.11877,26.82711
2015,191,14,20,7/10/15 14:20,16972,27.62688,26.71138,26.87536,27.74377,26.64914,26.49364,27.38585,27.26919
2015,191,14,25,7/10/15 14:25,16973,26.79009,26.26667,26.07042,26.90132,26.43971,26.29106,27.16063,27.41385
2015,191,14,30,7/10/15 14:30,16974,27.08515,26.36946,26.18591,27.01508,26.14807,25.90988,26.92405,27.18491
2015,191,14,35,7/10/15 14:35,16975,27.69855,26.97511,26.19916,27.22515,26.35256,26.00016,26.95935,27.19553
2015,191,14,40,7/10/15 14:40,16976,27.05936,26.47533,25.99701,26.68253,26.42521,26.01863,26.97425,27.14153
2015,191,14,45,7/10/15 14:45,16977,27.32033,26.78372,25.75389,26.9311,26.57582,26.277,26.81319,27.55857
2015,191,14,50,7/10/15 14:50,16978,27.52603,26.68292,26.33027,27.06982,26.52705,26.27032,26.65134,27.56617
2015,191,14,55,7/10/15 14:55,16979,26.93397,26.26752,25.91312,26.72661,26.64552,26.16731,26.83677,27.27708
2015,191,15,0,7/10/15 15:00,16980,27.49322,26.79661,26.35827,27.59077,26.89033,26.34222,26.93279,27.4975
2015,191,15,5,7/10/15 15:05,16981,28.06863,27.23272,26.71119,27.69661,26.93684,26.41828,26.82857,27.68809
2015,191,15,10,7/10/15 15:10,16982,27.51535,26.62554,26.44569,27.43806,27.16275,26.4259,27.04497,27.65229
2015,191,15,15,7/10/15 15:15,16983,27.89966,27.05217,26.8755,27.74008,27.18518,26.42387,27.15958,27.72072
2015,191,15,20,7/10/15 15:20,16984,26.76183,26.29671,25.83547,27.10689,26.88927,26.2429,27.15639,27.72602
2015,191,15,25,7/10/15 15:25,16985,26.45781,25.7872,25.71772,26.06242,26.64872,26.20606,26.83279,27.54969
2015,191,15,30,7/10/15 15:30,16986,26.93126,26.23284,26.07912,26.85221,26.4005,25.96955,26.77462,27.00681
2015,191,15,35,7/10/15 15:35,16987,27.73086,26.9313,26.67345,27.88342,26.80471,26.26709,26.93885,27.40669
2015,191,15,40,7/10/15 15:40,16988,26.97793,26.14144,26.12465,26.93312,26.86322,26.22438,27.21421,27.4349
2015,191,15,45,7/10/15 15:45,16989,27.06299,26.37395,26.25929,27.40104,26.68439,26.12525,27.11245,27.45529
2015,191,15,50,7/10/15 15:50,16990,27.12937,26.45074,26.13408,27.34931,26.71838,26.23465,27.11892,27.54659
2015,191,15,55,7/10/15 15:55,16991,27.66788,27.24358,26.67568,28.11061,27.02915,26.74287,27.00215,27.99941
2015,191,16,0,7/10/15 16:00,16992,26.48391,25.83904,26.24969,26.62556,27.22503,26.86103,27.19576,28.1592
2015,191,16,5,7/10/15 16:05,16993,27.27128,26.76737,26.54884,27.78712,26.95754,26.55745,27.25587,27.66104
2015,191,16,10,7/10/15 16:10,16994,27.42208,27.05177,26.6753,28.11002,27.12762,26.82562,27.24264,28.02468
2015,191,16,15,7/10/15 16:15,16995,26.96029,26.69857,26.17251,27.37241,27.2109,27.2298,27.03442,28.36483
2015,191,16,20,7/10/15 16:20,16996,27.1027,26.45566,26.56057,27.57992,27.26284,27.31783,27.01851,28.1853
2015,191,16,25,7/10/15 16:25,16997,26.51719,26.05013,26.21281,27.32521,26.93194,27.08468,26.81851,28.17817
2015,191,16,30,7/10/15 16:30,16998,26.76375,26.41065,26.21753,27.41486,26.83583,26.91689,26.79945,28.09725
2015,191,16,35,7/10/15 16:35,16999,26.79282,26.16836,26.3675,26.85834,26.90229,26.81552,26.88435,27.69389
2015,191,16,40,7/10/15 16:40,17000,27.13256,26.59725,26.54562,27.66195,27.13803,26.82604,27.07068,27.20351
2015,191,16,45,7/10/15 16:45,17001,27.11079,26.55963,26.48636,27.81273,27.19963,26.9735,27.19749,27.27771
2015,191,16,50,7/10/15 16:50,17002,27.12776,26.91296,26.73539,28.33474,27.44188,27.24562,27.39209,27.6262
2015,191,16,55,7/10/15 16:55,17003,26.95273,26.86319,26.4204,27.93555,27.47796,27.70192,27.25177,28.28075
2015,191,17,0,7/10/15 17:00,17004,26.42465,25.96566,26.12016,27.30938,27.20604,27.64396,27.01322,28.55875
2015,191,17,5,7/10/15 17:05,17005,26.35601,26.20063,26.17556,27.46371,27.01841,27.47097,26.87197,28.37954
2015,191,17,10,7/10/15 17:10,17006,26.6737,26.50243,26.46957,27.9425,27.11011,27.7368,26.81221,28.72397
2015,191,17,15,7/10/15 17:15,17007,26.81344,26.51114,26.51291,27.67477,27.09942,27.78346,26.74867,28.83897
2015,191,17,20,7/10/15 17:20,17008,26.52795,26.22188,26.48561,27.28097,27.42083,27.83261,27.05386,28.37242
2015,191,17,25,7/10/15 17:25,17009,26.28614,26.03012,26.16551,27.03478,27.37188,27.57402,27.18192,27.57435
2015,191,17,30,7/10/15 17:30,17010,26.19839,26.08976,26.13599,27.5494,27.10316,27.41189,27.09944,27.63413
2015,191,17,35,7/10/15 17:35,17011,26.16979,25.91166,26.01001,27.2009,26.94516,27.30684,27.02386,27.94033
2015,191,17,40,7/10/15 17:40,17012,26.14647,26.21142,25.97084,27.31574,26.73972,27.29206,26.80001,28.13004
2015,191,17,45,7/10/15 17:45,17013,26.154,25.89027,26.05875,26.92068,26.77356,27.41662,26.69878,28.35273
2015,191,17,50,7/10/15 17:50,17014,26.11979,25.96705,25.9591,27.01624,26.84336,27.34636,26.76942,28.20798
2015,191,17,55,7/10/15 17:55,17015,25.87152,26.02611,25.67207,26.90716,26.83669,27.60689,26.6137,28.35863
2015,191,18,0,7/10/15 18:00,17016,25.92962,25.76677,25.80555,26.72952,26.68235,27.62149,26.39588,28.46833
2015,191,18,5,7/10/15 18:05,17017,25.74016,25.96835,25.76235,26.80439,26.55633,27.50002,26.34797,28.44043
2015,191,18,10,7/10/15 18:10,17018,25.64366,25.57622,25.6257,26.51468,26.44934,27.58657,26.2531,28.49088
2015,191,18,15,7/10/15 18:15,17019,25.54065,25.65419,25.54969,26.48732,26.2956,27.46622,26.1465,28.48537
2015,191,18,20,7/10/15 18:20,17020,25.68495,25.55484,25.81032,26.45472,26.37158,27.61069,26.25452,28.50718
2015,191,18,25,7/10/15 18:25,17021,25.58239,25.54746,25.57372,26.16858,26.38839,27.42976,26.42536,28.33875
2015,191,18,30,7/10/15 18:30,17022,24.53209,24.22076,24.34785,24.18581,26.13599,26.83113,26.28226,27.7901
2015,191,18,35,7/10/15 18:35,17023,24.4234,24.35999,24.32651,24.2961,25.71321,26.19505,25.89284,27.08386
2015,191,18,40,7/10/15 18:40,17024,25.17226,25.35523,25.12956,25.78919,25.62644,26.35574,25.75258,26.91028
2015,191,18,45,7/10/15 18:45,17025,25.32192,25.49974,25.36533,25.96769,25.79881,26.82658,25.83277,27.15931
2015,191,18,50,7/10/15 18:50,17026,25.1503,25.24372,25.14438,25.71728,25.92018,27.13675,25.91509,27.39176
2015,191,18,55,7/10/15 18:55,17027,25.102,25.11033,25.17016,25.54959,25.96621,27.15016,26.0483,27.46832
2015,191,19,0,7/10/15 19:00,17028,25.0523,25.10726,25.12408,25.4189,26.02638,27.14569,26.15552,27.48066
2015,191,19,5,7/10/15 19:05,17029,24.44751,24.31687,24.4093,24.49581,25.99097,27.03412,26.10596,27.42715
2015,191,19,10,7/10/15 19:10,17030,24.51196,24.58628,24.54143,24.75256,25.70273,26.60813,25.86146,27.11625
2015,191,19,15,7/10/15 19:15,17031,24.36163,24.43527,24.34916,24.60153,25.5779,26.537,25.69605,27.01628
2015,191,19,20,7/10/15 19:20,17032,24.2279,24.3321,24.19997,24.36803,25.51015,26.52242,25.59522,26.98392
2015,191,19,25,7/10/15 19:25,17033,24.10399,24.16236,24.11222,24.19929,25.42047,26.46608,25.48932,26.95107
2015,191,19,30,7/10/15 19:30,17034,23.98237,23.99545,23.90885,24.00226,25.31168,26.40926,25.33987,26.89642
2015,191,19,35,7/10/15 19:35,17035,23.82109,23.88102,23.77139,23.76589,25.19387,26.28134,25.18832,26.8185
2015,191,19,40,7/10/15 19:40,17036,23.70203,23.76858,23.61789,23.63933,25.08688,26.13259,25.05427,26.70303
2015,191,19,45,7/10/15 19:45,17037,23.56061,23.5944,23.39499,23.37121,24.99476,26.06657,24.91904,26.63737
2015,191,19,50,7/10/15 19:50,17038,23.40059,23.38359,23.26079,23.14794,24.88351,25.91636,24.78822,26.48958
2015,191,19,55,7/10/15 19:55,17039,23.16699,23.12346,23.00588,22.86598,24.76534,25.73513,24.65646,26.29067
2015,191,20,0,7/10/15 20:00,17040,22.93039,22.88399,22.77671,22.55778,24.64148,25.47868,24.52564,26.06612
2015,191,20,5,7/10/15 20:05,17041,22.75471,22.70902,22.5622,22.31411,24.51206,25.25181,24.39785,25.82524
2015,191,20,10,7/10/15 20:10,17042,22.573,22.49595,22.38084,22.16291,24.35741,25.0413,24.2402,25.5572
2015,191,20,15,7/10/15 20:15,17043,22.45191,22.31545,22.23177,21.95198,24.1996,24.80606,24.0875,25.25447
2015,191,20,20,7/10/15 20:20,17044,22.26149,22.18267,22.06526,21.78813,24.02445,24.522,23.92556,24.93566
2015,191,20,25,7/10/15 20:25,17045,22.12858,22.04984,21.93792,21.68329,23.87575,24.24992,23.79362,24.61927
2015,191,20,30,7/10/15 20:30,17046,21.96061,21.9,21.79305,21.51315,23.71689,23.98016,23.6561,24.31036
2015,191,20,35,7/10/15 20:35,17047,21.87741,21.81663,21.65116,21.39539,23.54295,23.71299,23.50974,23.98414
2015,191,20,40,7/10/15 20:40,17048,21.50212,21.47169,21.31736,21.05097,23.3644,23.46184,23.34865,23.67767
2015,191,20,45,7/10/15 20:45,17049,21.34042,21.29091,21.20812,20.93369,23.21035,23.25023,23.20171,23.3973
2015,191,20,50,7/10/15 20:50,17050,21.19048,21.1876,21.08466,20.84544,23.06419,23.06613,23.07437,23.14705
2015,191,20,55,7/10/15 20:55,17051,20.99778,21.01252,20.91279,20.68647,22.92293,22.90718,22.94186,22.92384
2015,191,21,0,7/10/15 21:00,17052,20.73571,20.7813,20.72669,20.5015,22.74963,22.72818,22.77912,22.71302
2015,191,21,5,7/10/15 21:05,17053,20.76425,20.74403,20.66742,20.48115,22.55278,22.52744,22.58371,22.49832
2015,191,21,10,7/10/15 21:10,17054,20.86951,20.8667,20.75096,20.57402,22.44407,22.40408,22.46226,22.31956
2015,191,21,15,7/10/15 21:15,17055,20.68364,20.67351,20.63774,20.43534,22.3317,22.29527,22.345,22.17272
2015,191,21,20,7/10/15 21:20,17056,20.50435,20.53547,20.4459,20.22745,22.21327,22.17417,22.22188,22.02553
2015,191,21,25,7/10/15 21:25,17057,20.44664,20.48534,20.37908,20.19915,22.09327,22.06253,22.09396,21.88962
2015,191,21,30,7/10/15 21:30,17058,20.35508,20.33527,20.25631,20.07174,21.98394,21.96166,21.98343,21.77003
2015,191,21,35,7/10/15 21:35,17059,20.25479,20.23113,20.08183,19.99638,21.84418,21.81856,21.85476,21.6418
2015,191,21,40,7/10/15 21:40,17060,20.20006,20.20183,20.1539,19.95485,21.67623,21.657,21.6902,21.5009
2015,191,21,45,7/10/15 21:45,17061,20.17702,20.16468,20.08268,19.90015,21.57632,21.55816,21.5872,21.38058
2015,191,21,50,7/10/15 21:50,17062,19.96683,19.97368,19.87532,19.75175,21.4579,21.43587,21.47518,21.27023
2015,191,21,55,7/10/15 21:55,17063,19.74082,19.75593,19.60291,19.48317,21.29243,21.27859,21.30543,21.13269
2015,191,22,0,7/10/15 22:00,17064,19.65078,19.53671,19.46431,19.34426,21.13654,21.11788,21.1675,20.99143
2015,191,22,5,7/10/15 22:05,17065,19.42113,19.30281,19.25817,19.08508,20.96158,20.9341,20.9936,20.83856
2015,191,22,10,7/10/15 22:10,17066,19.2822,19.15275,19.15592,18.88604,20.81046,20.75687,20.84588,20.68202
2015,191,22,15,7/10/15 22:15,17067,19.23098,19.2294,19.16638,18.94092,20.75675,20.66274,20.77812,20.5588
2015,191,22,20,7/10/15 22:20,17068,19.11894,19.07401,18.91401,18.77336,20.69532,20.59445,20.71566,20.46577
2015,191,22,25,7/10/15 22:25,17069,19.0333,18.9452,18.87481,18.66438,20.57221,20.48619,20.59415,20.35417
2015,191,22,30,7/10/15 22:30,17070,18.97578,18.94783,18.89981,18.64251,20.49648,20.41442,20.51555,20.25436
2015,191,22,35,7/10/15 22:35,17071,18.9175,18.84526,18.71987,18.56938,20.4395,20.33851,20.45707,20.17014
2015,191,22,40,7/10/15 22:40,17072,18.71224,18.64192,18.53227,18.34566,20.27758,20.18798,20.30385,20.06219
2015,191,22,45,7/10/15 22:45,17073,18.68286,18.57015,18.54772,18.35818,20.13863,20.05092,20.17272,19.94027
2015,191,22,50,7/10/15 22:50,17074,18.4852,18.30455,18.24855,18.137,19.97218,19.8997,20.01043,19.81129
2015,191,22,55,7/10/15 22:55,17075,18.40973,18.28701,18.30161,18.10558,19.81916,19.73386,19.86171,19.66794
2015,191,23,0,7/10/15 23:00,17076,18.3724,18.21949,18.0783,17.90873,19.74525,19.62536,19.78414,19.55568
2015,191,23,5,7/10/15 23:05,17077,18.26118,18.20191,18.12911,17.91715,19.68328,19.54986,19.71967,19.46794
2015,191,23,10,7/10/15 23:10,17078,18.21516,18.19118,18.08923,17.8645,19.59777,19.47044,19.64404,19.37812
2015,191,23,15,7/10/15 23:15,17079,18.19407,18.12941,17.98528,17.82857,19.57611,19.44217,19.61502,19.32107
2015,191,23,20,7/10/15 23:20,17080,18.13079,18.10967,17.91638,17.73713,19.50509,19.39032,19.53712,19.2556
2015,191,23,25,7/10/15 23:25,17081,18.00036,17.88923,17.78176,17.64467,19.42565,19.3211,19.45502,19.17881
2015,191,23,30,7/10/15 23:30,17082,17.94787,17.89925,17.77885,17.62655,19.33365,19.23917,19.37351,19.10019
2015,191,23,35,7/10/15 23:35,17083,18.01205,17.9865,17.81966,17.63357,19.33165,19.24023,19.36276,19.05613
2015,191,23,40,7/10/15 23:40,17084,18.01648,17.98266,17.85236,17.65776,19.29007,19.20632,19.30852,19.00769
2015,191,23,45,7/10/15 23:45,17085,17.93447,17.89164,17.74941,17.58549,19.23974,19.14769,19.24654,18.95011
2015,191,23,50,7/10/15 23:50,17086,17.9208,17.84403,17.79508,17.61879,19.18546,19.08755,19.19628,18.90255
2015,191,23,55,7/10/15 23:55,17087,17.84824,17.79231,17.62582,17.4689,19.09768,19.01328,19.11444,18.84267
2015,192,0,0,7/11/15 0:00,17088,17.70125,17.65925,17.54298,17.34005,18.98292,18.90435,19.01461,18.76307
2015,192,0,5,7/11/15 0:05,17089,17.68716,17.67776,17.59025,17.35425,18.8965,18.81212,18.93103,18.68391
2015,192,0,10,7/11/15 0:10,17090,17.62507,17.55688,17.48648,17.28885,18.85688,18.76841,18.87855,18.61763
2015,192,0,15,7/11/15 0:15,17091,17.52473,17.56783,17.4469,17.26003,18.82608,18.76199,18.8482,18.57422
2015,192,0,20,7/11/15 0:20,17092,17.52323,17.55111,17.4929,17.27856,18.81327,18.76121,18.83443,18.54599
2015,192,0,25,7/11/15 0:25,17093,17.63007,17.59613,17.51155,17.33933,18.81579,18.74483,18.83518,18.52267
2015,192,0,30,7/11/15 0:30,17094,17.56582,17.56733,17.42458,17.26076,18.79662,18.73497,18.81121,18.5017
2015,192,0,35,7/11/15 0:35,17095,17.43969,17.41025,17.45723,17.2651,18.75919,18.69918,18.77984,18.4742
2015,192,0,40,7/11/15 0:40,17096,17.40658,17.41818,17.32338,17.12173,18.71884,18.6632,18.74509,18.44157
2015,192,0,45,7/11/15 0:45,17097,17.44406,17.3964,17.25996,17.08725,18.69404,18.64306,18.70155,18.40592
2015,192,0,50,7/11/15 0:50,17098,17.38406,17.44598,17.33487,17.17257,18.67539,18.62905,18.67859,18.37211
2015,192,0,55,7/11/15 0:55,17099,17.64006,17.61264,17.56289,17.3842,18.7427,18.69518,18.75118,18.3972
2015,192,1,0,7/11/15 1:00,17100,17.89585,17.87139,17.76055,17.58915,18.82686,18.78551,18.83551,18.45515
2015,192,1,5,7/11/15 1:05,17101,17.8983,17.81808,17.80542,17.6733,18.95065,18.90903,18.95707,18.5439
2015,192,1,10,7/11/15 1:10,17102,17.80755,17.79318,17.7057,17.53979,18.94132,18.90309,18.95883,18.58265
2015,192,1,15,7/11/15 1:15,17103,17.65257,17.63798,17.61615,17.45988,18.91442,18.88199,18.939,18.59278
2015,192,1,20,7/11/15 1:20,17104,17.71736,17.65614,17.63036,17.44325,18.87527,18.85617,18.89148,18.58291
2015,192,1,25,7/11/15 1:25,17105,17.69691,17.64482,17.63691,17.45533,18.81195,18.80618,18.82318,18.55648
2015,192,1,30,7/11/15 1:30,17106,17.77252,17.72363,17.69373,17.4925,18.82961,18.81966,18.83506,18.56527
2015,192,1,35,7/11/15 1:35,17107,17.68578,17.63314,17.66665,17.52916,18.83791,18.82974,18.84448,18.57432
2015,192,1,40,7/11/15 1:40,17108,17.59861,17.56874,17.53175,17.46164,18.74991,18.74575,18.77441,18.53983
2015,192,1,45,7/11/15 1:45,17109,17.66225,17.61184,17.55361,17.40487,18.67195,18.67147,18.68937,18.48719
2015,192,1,50,7/11/15 1:50,17110,17.55031,17.50341,17.40122,17.25489,18.60088,18.60056,18.6146,18.42418
2015,192,1,55,7/11/15 1:55,17111,17.41204,17.39679,17.36959,17.20321,18.53469,18.53788,18.54394,18.36108
2015,192,2,0,7/11/15 2:00,17112,17.37545,17.34428,17.27773,17.08022,18.512,18.51741,18.50769,18.32051
2015,192,2,5,7/11/15 2:05,17113,17.291,17.24299,17.19413,17.03252,18.47965,18.48315,18.46707,18.27766
2015,192,2,10,7/11/15 2:10,17114,17.13221,17.09029,17.07544,16.88023,18.43641,18.4361,18.42067,18.22668
2015,192,2,15,7/11/15 2:15,17115,17.09179,17.09431,17.02451,16.83846,18.34716,18.34938,18.32938,18.15265
2015,192,2,20,7/11/15 2:20,17116,17.19449,17.19247,17.11364,16.87712,18.28191,18.28635,18.26478,18.08134
2015,192,2,25,7/11/15 2:25,17117,17.2239,17.14401,16.98951,16.86565,18.2748,18.27782,18.25973,18.04772
2015,192,2,30,7/11/15 2:30,17118,16.98563,16.93858,16.85613,16.69107,18.16177,18.15972,18.17285,17.97095
2015,192,2,35,7/11/15 2:35,17119,16.88109,16.85501,16.80187,16.60938,18.0422,18.03652,18.05737,17.87512
2015,192,2,40,7/11/15 2:40,17120,16.95587,17.02328,16.92784,16.69013,17.99909,17.99625,17.99736,17.81438
2015,192,2,45,7/11/15 2:45,17121,17.01371,16.9884,16.87593,16.72429,17.97025,17.97167,17.96363,17.7704
2015,192,2,50,7/11/15 2:50,17122,17.04443,17.01172,16.94009,16.77196,17.94404,17.94735,17.93522,17.73849
2015,192,2,55,7/11/15 2:55,17123,17.16695,17.13854,17.02622,16.89391,17.98791,17.98854,17.95842,17.7426
2015,192,3,0,7/11/15 3:00,17124,17.12049,17.07465,16.96588,16.87586,17.96283,17.97023,17.94077,17.73427
2015,192,3,5,7/11/15 3:05,17125,17.03816,17.01143,16.93862,16.81049,17.95522,17.95931,17.93598,17.7234
2015,192,3,10,7/11/15 3:10,17126,17.02242,16.92323,16.85261,16.71774,17.90633,17.9142,17.89892,17.69354
2015,192,3,15,7/11/15 3:15,17127,16.82718,16.76995,16.76786,16.59823,17.829,17.83765,17.82963,17.6394
2015,192,3,20,7/11/15 3:20,17128,16.78864,16.74184,16.66787,16.48969,17.76429,17.7745,17.76163,17.58212
2015,192,3,25,7/11/15 3:25,17129,16.71346,16.62783,16.60982,16.43678,17.71239,17.71397,17.71522,17.52368
2015,192,3,30,7/11/15 3:30,17130,16.67585,16.66018,16.5384,16.366,17.65995,17.65102,17.67186,17.4683
2015,192,3,35,7/11/15 3:35,17131,16.50553,16.48853,16.37969,16.22036,17.59779,17.5787,17.61345,17.40995
2015,192,3,40,7/11/15 3:40,17132,16.42069,16.32286,16.33093,16.14268,17.50533,17.48579,17.52189,17.32918
2015,192,3,45,7/11/15 3:45,17133,16.27676,16.21959,16.20401,16.0252,17.42779,17.39565,17.44824,17.24909
2015,192,3,50,7/11/15 3:50,17134,16.23399,16.13012,16.08304,15.94493,17.28756,17.25286,17.32306,17.14719
2015,192,3,55,7/11/15 3:55,17135,16.30586,16.27404,16.1658,15.99146,17.22082,17.16909,17.25239,17.05661
2015,192,4,0,7/11/15 4:00,17136,16.31436,16.2323,16.26583,16.05013,17.25048,17.17665,17.26604,17.01086
2015,192,4,5,7/11/15 4:05,17137,16.34134,16.21726,16.13612,16.01796,17.25907,17.16534,17.27291,16.98412
2015,192,4,10,7/11/15 4:10,17138,16.32121,16.21121,16.22302,16.04386,17.20575,17.1132,17.2356,16.95194
2015,192,4,15,7/11/15 4:15,17139,16.41051,16.37462,16.30802,16.15413,17.1921,17.08811,17.2232,16.92492
2015,192,4,20,7/11/15 4:20,17140,16.22958,16.13134,16.11788,15.96327,17.15199,17.06713,17.18336,16.89719
2015,192,4,25,7/11/15 4:25,17141,16.19323,16.08797,16.01867,15.89215,17.09389,17.00386,17.1243,16.85032
2015,192,4,30,7/11/15 4:30,17142,16.14372,16.04885,16.00748,15.87715,17.05384,16.96217,17.09089,16.81092
2015,192,4,35,7/11/15 4:35,17143,16.13194,16.06321,16.05761,15.93643,17.02392,16.92875,17.05568,16.7762
2015,192,4,40,7/11/15 4:40,17144,16.1278,16.02055,15.9843,15.91348,16.9872,16.88067,17.02174,16.73857
2015,192,4,45,7/11/15 4:45,17145,16.08974,15.96464,15.90089,15.82746,16.91527,16.82153,16.95379,16.68805
2015,192,4,50,7/11/15 4:50,17146,16.02932,15.96299,15.84066,15.77199,16.89097,16.7968,16.92312,16.656
2015,192,4,55,7/11/15 4:55,17147,16.14538,16.07296,16.04176,15.84077,16.87883,16.77912,16.90679,16.6233
2015,192,5,0,7/11/15 5:00,17148,16.09954,16.09061,15.97342,15.87847,16.95994,16.84279,16.98409,16.64216
2015,192,5,5,7/11/15 5:05,17149,16.04938,15.95423,15.92087,15.81179,16.91241,16.8148,16.94612,16.63535
2015,192,5,10,7/11/15 5:10,17150,16.0004,15.92948,15.90242,15.79633,16.8835,16.78301,16.91286,16.62148
2015,192,5,15,7/11/15 5:15,17151,16.0297,16.00172,15.98596,15.86458,16.84203,16.75303,16.87955,16.59941
2015,192,5,20,7/11/15 5:20,17152,16.02182,15.90456,15.85847,15.77841,16.78642,16.69336,16.82824,16.56433
2015,192,5,25,7/11/15 5:25,17153,15.97296,15.85666,15.78872,15.70623,16.76368,16.63927,16.80747,16.53646
2015,192,5,30,7/11/15 5:30,17154,15.84445,15.75668,15.73029,15.63932,16.71581,16.58765,16.76218,16.5124
2015,192,5,35,7/11/15 5:35,17155,15.80834,15.70096,15.69439,15.63066,16.67694,16.53521,16.71835,16.48671
2015,192,5,40,7/11/15 5:40,17156,15.78753,15.67668,15.63441,15.59089,16.64564,16.49739,16.67672,16.48588
2015,192,5,45,7/11/15 5:45,17157,15.91499,15.79812,15.72081,15.69956,16.66896,16.49886,16.69389,16.53876
2015,192,5,50,7/11/15 5:50,17158,15.89461,15.819,15.75959,15.78896,16.66387,16.50515,16.69358,16.62234
2015,192,5,55,7/11/15 5:55,17159,16.00216,15.89413,15.82297,15.87278,16.70391,16.53938,16.73857,16.7264
2015,192,6,0,7/11/15 6:00,17160,16.16513,16.03961,16.01263,16.04446,16.80286,16.61974,16.83079,16.85827
2015,192,6,5,7/11/15 6:05,17161,16.23408,16.15184,16.05793,16.18865,16.92518,16.74567,16.94652,17.02224
2015,192,6,10,7/11/15 6:10,17162,16.37882,16.31614,16.21839,16.36535,16.99473,16.86067,17.03066,17.20959
2015,192,6,15,7/11/15 6:15,17163,16.51448,16.4933,16.36511,16.5447,17.07654,16.98856,17.11842,17.44031
2015,192,6,20,7/11/15 6:20,17164,16.73724,16.76764,16.59651,16.81983,17.20116,17.16063,17.25247,17.71497
2015,192,6,25,7/11/15 6:25,17165,16.91001,17.00663,16.76626,17.06209,17.33819,17.36313,17.40632,18.05244
2015,192,6,30,7/11/15 6:30,17166,17.10707,17.27771,16.96995,17.2639,17.48736,17.59686,17.57836,18.4192
2015,192,6,35,7/11/15 6:35,17167,17.25311,17.4813,17.15582,17.45338,17.62582,17.82878,17.74015,18.75805
2015,192,6,40,7/11/15 6:40,17168,17.44377,17.7113,17.34622,17.60583,17.76194,18.06613,17.89168,19.06156
2015,192,6,45,7/11/15 6:45,17169,17.62466,17.98243,17.56542,17.87183,17.9035,18.29572,18.05192,19.34662
2015,192,6,50,7/11/15 6:50,17170,17.81545,18.22381,17.75291,18.05893,18.0482,18.52657,18.23172,19.64138
2015,192,6,55,7/11/15 6:55,17171,17.99028,18.514,17.96365,18.25051,18.18159,18.76026,18.38593,19.91907
2015,192,7,0,7/11/15 7:00,17172,18.19886,18.79076,18.20219,18.51652,18.32986,19.01925,18.55313,20.20246
2015,192,7,5,7/11/15 7:05,17173,18.49172,19.16537,18.52285,18.8459,18.55615,19.3343,18.82501,20.5648
2015,192,7,10,7/11/15 7:10,17174,18.66749,19.45151,18.6784,19.01596,18.79419,19.69876,19.12783,20.99128
2015,192,7,15,7/11/15 7:15,17175,18.88448,19.56966,18.86843,19.16776,18.96827,19.96932,19.32348,21.35174
2015,192,7,20,7/11/15 7:20,17176,18.96606,19.71662,18.95765,19.27477,19.1012,20.20868,19.47182,21.64865
2015,192,7,25,7/11/15 7:25,17177,19.08048,19.76739,19.05663,19.28994,19.1657,20.34458,19.53568,21.79433
2015,192,7,30,7/11/15 7:30,17178,19.20618,19.83114,19.20467,19.42272,19.23776,20.37733,19.61822,21.87089
2015,192,7,35,7/11/15 7:35,17179,19.20838,19.82319,19.17001,19.26063,19.32,20.33386,19.71612,21.90428
2015,192,7,40,7/11/15 7:40,17180,19.30825,19.94426,19.27419,19.45239,19.33941,20.26737,19.74549,21.88916
2015,192,7,45,7/11/15 7:45,17181,19.56598,20.35837,19.55007,19.78736,19.38848,20.26584,19.87078,21.96668
2015,192,7,50,7/11/15 7:50,17182,19.67849,20.54117,19.63497,19.92134,19.46857,20.35616,19.99498,22.12938
2015,192,7,55,7/11/15 7:55,17183,19.90083,20.70319,19.86836,20.01524,19.58285,20.44719,20.13621,22.29957
2015,192,8,0,7/11/15 8:00,17184,20.04771,20.95174,20.03735,20.29217,19.74348,20.53683,20.34551,22.40783
2015,192,8,5,7/11/15 8:05,17185,20.05487,20.93789,20.01824,20.29772,19.85724,20.66348,20.48708,22.54867
2015,192,8,10,7/11/15 8:10,17186,20.43831,21.68365,20.35514,20.6916,19.99471,20.97115,20.6377,22.83321
2015,192,8,15,7/11/15 8:15,17187,20.63279,21.9772,20.71943,21.06228,20.12708,21.2599,20.78911,23.1874
2015,192,8,20,7/11/15 8:20,17188,20.86714,22.28296,20.79441,21.10447,20.29186,21.65403,20.92573,23.54967
2015,192,8,25,7/11/15 8:25,17189,20.95555,22.39402,20.89561,21.30932,20.41727,21.88365,21.0448,23.83216
2015,192,8,30,7/11/15 8:30,17190,21.39053,22.98097,21.42334,21.69915,20.54727,22.19568,21.19971,24.14805
2015,192,8,35,7/11/15 8:35,17191,21.64966,23.44465,21.48801,21.82964,20.83936,22.61381,21.59626,24.6165
2015,192,8,40,7/11/15 8:40,17192,21.75377,22.81667,21.62239,21.79372,21.01522,22.56415,21.97645,24.97022
2015,192,8,45,7/11/15 8:45,17193,21.67072,22.88637,21.29849,21.623,20.95732,21.69589,22.08436,24.9071
2015,192,8,50,7/11/15 8:50,17194,22.18196,23.99526,21.98823,22.37091,21.08121,21.70424,22.01783,25.04029
2015,192,8,55,7/11/15 8:55,17195,22.71758,24.30541,22.55482,22.3645,21.42698,22.25636,22.49149,25.32801
