"x","y","cell","Alder","Ash","Basswood","Beech","Birch","Black gum","Buckeye","Cedar/juniper","Cherry","Dogwood","Elm","Fir","Hackberry","Hemlock","Hickory","Ironwood","Maple","No tree","Oak","Other hardwood","Pine","Poplar","Spruce","Sycamore","Tamarack","Tulip poplar","Unknown tree","Walnut","Willow"
117000,1422000,2688,0,93.98,0,0,0,0,0,27.94,0,0,0,0,0,0,0,0,0,0,12.7,0,132.08,101.6,129.54,0,340.36,0,0,0,0
125000,1422000,2689,0,10.16,0,0,68.58,0,0,0,0,0,0,10.16,0,0,0,0,0,0,0,0,226.06,360.68,731.52,0,828.04,0,0,0,0
133000,1422000,2690,0,83.82,0,0,279.4,0,0,149.86,0,0,35.56,10.16,0,0,0,0,0,0,0,0,426.72,553.72,353.06,0,487.68,0,0,0,0
141000,1422000,2691,0,22.86,0,0,63.5,0,0,721.36,0,0,0,58.42,0,0,0,0,0,0,0,0,203.2,236.22,198.12,0,878.84,0,0,0,0
149000,1422000,2692,0,0,0,0,0,0,0,500.38,0,0,0,20.32,0,0,0,0,0,0,0,0,25.4,259.08,236.22,0,1244.6,0,0,0,10.16
157000,1422000,2693,25.4,40.64,0,0,45.72,0,0,327.66,0,0,0,27.94,0,0,0,0,7.62,0,0,0,0,330.2,279.4,0,1036.32,0,0,0,50.8
165000,1422000,2694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.4,17.78,0,0,35.56,0,0,0,38.1
-19000,1414000,2967,0,20.32,0,0,0,0,0,0,0,0,50.8,0,0,0,0,0,0,0,182.88,0,0,38.1,0,0,0,0,0,0,0
-11000,1414000,2968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3000,1414000,2969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,1414000,2970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13000,1414000,2971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.86,0,0,0,0,0,0,0
