"","x","y","tdiff"
"3103",677000,1054000,158010539.575907
"3104",685000,1054000,-220453235.425578
"3105",693000,1054000,-218114538.588125
"3106",709000,1054000,-162856316.785958
"3107",717000,1054000,727591118.931945
"3108",725000,1054000,288000054.341278
"3109",733000,1054000,2144069936.42804
"3110",741000,1054000,23079909.5342715
"3111",749000,1054000,-132534073.302669
"3112",757000,1054000,-188679680.56188
"3113",773000,1054000,-14528088.6790214
"3114",797000,1054000,-83102819.621657
"3115",805000,1054000,-386896581.630683
"3116",813000,1054000,1209081092.91514
"3117",821000,1054000,-87065135.5530718
"3118",853000,1054000,156508399.671031
"3119",861000,1054000,-883629353.610887
"3120",869000,1054000,-557304820.316424
"3121",877000,1054000,7707809.08271539
"3122",885000,1054000,193874420.79584
"3123",893000,1054000,-260748567.864457
"3124",901000,1054000,-271002239.20702
"3125",909000,1054000,-800999794.853933
"3126",917000,1054000,-549507147.847194
"3127",925000,1054000,16309618.9445373
"3128",933000,1054000,-542585596.272598
"3129",965000,1054000,-19898051.8419493
"3130",973000,1054000,-103469174.550049
"3166",37000,1046000,830840227.551192
"3167",77000,1046000,185970755.656203
"3168",125000,1046000,22154876.589525
"3169",157000,1046000,105461045.40059
"3170",173000,1046000,65449967.9858782
"3171",181000,1046000,424727504.513521
"3172",189000,1046000,85365244.5472215
"3173",197000,1046000,660715596.36803
"3174",213000,1046000,220271723.131576
"3175",221000,1046000,-2241340.37813971
"3176",229000,1046000,-27053577.4708163
"3177",237000,1046000,275727890.359943
"3178",245000,1046000,88268243.7494156
"3179",253000,1046000,128553556.906739
"3180",261000,1046000,362375588.797763
"3181",269000,1046000,230173660.103162
"3182",277000,1046000,-499449617.048421
"3183",285000,1046000,4163984.09726632
"3184",293000,1046000,67894717.0984517
"3185",301000,1046000,407336054.983563
"3186",309000,1046000,-235812963.408463
"3187",317000,1046000,76134565.4773482
"3188",325000,1046000,111938922.12147
"3189",333000,1046000,126609630.439601
"3190",341000,1046000,362768641.209412
"3191",349000,1046000,-17740545.949078
"3192",357000,1046000,-336489279.631097
"3193",365000,1046000,-133853816.439665
"3194",373000,1046000,141236109.416171
"3195",381000,1046000,186718911.927502
"3196",389000,1046000,-212064229.104276
"3197",397000,1046000,227075494.300071
"3198",405000,1046000,402804323.251473
"3199",413000,1046000,487189648.832924
"3200",421000,1046000,-104203240.697045
"3201",429000,1046000,-33481779.3091657
"3202",437000,1046000,479842542.014446
"3203",445000,1046000,-251351458.574089
"3204",453000,1046000,-212048538.799237
"3205",461000,1046000,351123318.69156
"3206",469000,1046000,110938408.146986
"3207",477000,1046000,665167051.024321
"3208",485000,1046000,578389979.242524
"3209",493000,1046000,-86505367.9813401
"3210",501000,1046000,227304365.281527
"3211",509000,1046000,74102821.759994
"3212",517000,1046000,21031874.5165824
"3213",525000,1046000,-310544372.926787
"3214",533000,1046000,-30781872.0387903
"3215",541000,1046000,119434951.000755
"3216",549000,1046000,9401118.39826435
"3217",557000,1046000,875287569.491689
"3218",565000,1046000,139697850.684899
"3219",573000,1046000,321612119.390612
"3220",581000,1046000,466793064.377499
"3221",589000,1046000,242845140.232011
"3222",597000,1046000,-76368730.6391981
"3223",605000,1046000,-161987549.632399
"3224",613000,1046000,123835832.153174
"3225",621000,1046000,413234514.473019
"3226",629000,1046000,22764019.9549301
"3227",637000,1046000,335131444.743948
"3228",645000,1046000,125909127.238574
"3229",653000,1046000,-91158145.0028594
"3230",661000,1046000,321403168.798765
"3231",669000,1046000,-178257545.454668
"3232",677000,1046000,-49409716.0679329
"3233",685000,1046000,-200346223.844803
"3234",693000,1046000,-367769990.664243
"3235",701000,1046000,67141073.6379799
"3236",709000,1046000,-203968143.372727
"3237",717000,1046000,23218422.9710362
"3238",725000,1046000,600952456.219924
"3239",733000,1046000,123450030.336778
"3240",741000,1046000,198509212.579548
"3241",749000,1046000,-425873421.792
"3242",757000,1046000,33078207.0590762
"3243",765000,1046000,-117438097.472849
"3244",773000,1046000,-59333373.197751
"3245",781000,1046000,-361393769.610358
"3246",789000,1046000,547214318.394867
"3247",797000,1046000,-303769893.070524
"3248",805000,1046000,-98560056.4672182
"3249",869000,1046000,-206184403.796484
"3250",877000,1046000,2167510621.93116
"3251",885000,1046000,-15752327.5028901
"3252",901000,1046000,-695852006.900769
"3253",909000,1046000,-592901505.870968
"3254",917000,1046000,-334698331.061098
"3255",925000,1046000,-169014457.545908
"3256",933000,1046000,6050313.094087
"3257",941000,1046000,-285148110.536333
"3258",957000,1046000,-430572459.429813
"3259",965000,1046000,-706038328.650865
"3260",973000,1046000,-625485149.870056
"3261",981000,1046000,-173919535.974343
"3300",-19000,1038000,79722633.7073067
"3301",13000,1038000,133204878.063713
"3302",21000,1038000,178107558.378788
"3303",29000,1038000,616603443.527665
"3304",85000,1038000,158329965.450145
"3305",93000,1038000,184915341.848679
"3306",109000,1038000,-267315043.158845
"3307",141000,1038000,-7558765.25501546
"3308",149000,1038000,117566735.835411
"3309",173000,1038000,38383942.8051862
"3310",181000,1038000,637057113.780392
"3311",189000,1038000,290256523.051073
"3312",197000,1038000,181844186.219737
"3313",205000,1038000,253678390.683339
"3314",213000,1038000,185099549.149294
"3315",221000,1038000,340251954.257964
"3316",229000,1038000,2230334.30069837
"3317",253000,1038000,45748551.9477781
"3318",261000,1038000,61867702.4749974
"3319",277000,1038000,-228733562.416279
"3320",285000,1038000,211284437.281265
"3321",293000,1038000,71913826.754279
"3322",301000,1038000,-127552271.539014
"3323",309000,1038000,440034779.296045
"3324",317000,1038000,121456796.801427
"3325",325000,1038000,-196430324.232271
"3326",333000,1038000,63903681.1739135
"3327",349000,1038000,-487590885.836188
"3328",357000,1038000,121762869.05417
"3329",365000,1038000,-44447671.8820322
"3330",373000,1038000,199000201.96205
"3331",389000,1038000,-151512468.460337
"3332",397000,1038000,228800841.048592
"3333",405000,1038000,331845500.811743
"3334",413000,1038000,189409338.10656
"3335",421000,1038000,682255232.186093
"3336",429000,1038000,119869514.89537
"3337",437000,1038000,-78203736.2887084
"3338",445000,1038000,-145846584.432911
"3339",453000,1038000,-231581322.986112
"3340",461000,1038000,-211618381.242044
"3341",477000,1038000,-172200332.139181
"3342",485000,1038000,-187150294.257707
"3343",493000,1038000,-252420725.468066
"3344",501000,1038000,8605085.86337388
"3345",509000,1038000,432929280.344556
"3346",517000,1038000,-280713772.716978
"3347",525000,1038000,-294706195.33633
"3348",533000,1038000,29766027.7922025
"3349",541000,1038000,-158148310.571042
"3350",549000,1038000,170410586.503251
"3351",557000,1038000,286871206.779971
"3352",565000,1038000,240994072.712708
"3353",573000,1038000,-147752932.374798
"3354",581000,1038000,298736056.076595
"3355",589000,1038000,-268089369.2477
"3356",597000,1038000,-92860673.2536862
"3357",605000,1038000,180009524.199155
"3358",613000,1038000,259397471.438751
"3359",621000,1038000,206229358.063802
"3360",629000,1038000,-223155097.331809
"3361",637000,1038000,-30099753.7292645
"3362",645000,1038000,-493702720.084455
"3363",653000,1038000,-244848034.193673
"3364",661000,1038000,-238200597.274147
"3365",669000,1038000,-357046150.59269
"3366",677000,1038000,-575909023.894362
"3367",685000,1038000,-279479123.903584
"3368",693000,1038000,-248146982.610326
"3369",701000,1038000,-434241598.578166
"3370",717000,1038000,-126345360.186421
"3371",725000,1038000,-211381722.234082
"3372",733000,1038000,-363058118.841626
"3373",757000,1038000,-683529950.475793
"3374",869000,1038000,431880315.17042
"3375",877000,1038000,102230529.052515
"3376",885000,1038000,-415469674.197306
"3377",981000,1038000,-223553076.885693
"3419",125000,1030000,-304520430.352534
"3420",133000,1030000,-261832025.552456
"3421",141000,1030000,47959608.630172
"3422",157000,1030000,-32285428.0352765
"3423",165000,1030000,35026507.1016607
"3424",181000,1030000,411171653.369427
"3425",189000,1030000,160558549.053583
"3426",205000,1030000,437451864.738133
"3427",213000,1030000,73159792.5869376
"3428",221000,1030000,863492784.664864
"3429",229000,1030000,1792059.66055296
"3430",245000,1030000,436433987.939102
"3431",253000,1030000,110544342.592024
"3432",269000,1030000,-27509682.8842735
"3433",285000,1030000,255083518.085493
"3434",293000,1030000,2201626.09699443
"3435",301000,1030000,82722450.5088653
"3436",309000,1030000,-41499878.0149782
"3437",317000,1030000,-126802602.637677
"3438",325000,1030000,234961504.31039
"3439",333000,1030000,-245057540.016415
"3440",357000,1030000,46146950.2560778
"3441",365000,1030000,122555098.043504
"3442",373000,1030000,-241860241.854584
"3443",381000,1030000,-114255079.512866
"3444",389000,1030000,845273815.623374
"3445",397000,1030000,49075782.3391252
"3446",405000,1030000,148660434.613743
"3447",413000,1030000,-148465418.296883
"3448",421000,1030000,35044614.0840632
"3449",429000,1030000,-8907322.24782306
"3450",437000,1030000,249374841.513758
"3451",445000,1030000,-379384291.26247
"3452",453000,1030000,-60586477.2043742
"3453",461000,1030000,359112177.21114
"3454",469000,1030000,-156277963.810004
"3455",477000,1030000,-109487780.775565
"3456",485000,1030000,-109845263.311369
"3457",493000,1030000,237414214.081104
"3458",501000,1030000,-588291.105671704
"3459",509000,1030000,262382753.766377
"3460",517000,1030000,-407343115.566431
"3461",525000,1030000,-299310691.648978
"3462",533000,1030000,-161841815.628476
"3463",541000,1030000,-348189188.316763
"3464",549000,1030000,-198775137.870289
"3465",557000,1030000,464759266.409548
"3466",565000,1030000,-15206117.7098547
"3467",573000,1030000,1376351264.96658
"3468",581000,1030000,-371948680.435066
"3469",589000,1030000,255432446.395189
"3470",597000,1030000,522236987.532459
"3471",605000,1030000,115714257.871234
"3472",613000,1030000,221552533.144089
"3473",621000,1030000,-128466229.86176
"3474",629000,1030000,-63979922.4081347
"3475",637000,1030000,-619345456.468271
"3476",645000,1030000,-366219391.868144
"3477",653000,1030000,35710819.0416225
"3478",661000,1030000,-226991753.193605
"3479",677000,1030000,-93202293.7242554
"3480",693000,1030000,-274887178.720294
"3481",701000,1030000,-486258428.623873
"3482",717000,1030000,1294789931.96844
"3483",725000,1030000,223940627.016945
"3484",749000,1030000,-148412869.759254
"3525",133000,1022000,-193734297.411259
"3526",141000,1022000,1792395.72183964
"3527",149000,1022000,-190977327.279136
"3528",197000,1022000,37271449.9146222
"3529",205000,1022000,211511488.62977
"3530",221000,1022000,537825931.850033
"3531",237000,1022000,54283103.8471849
"3532",253000,1022000,-141690524.828284
"3533",261000,1022000,-70826529.121987
"3534",269000,1022000,180232063.710928
"3535",277000,1022000,-407829021.459822
"3536",285000,1022000,164053925.058258
"3537",293000,1022000,175057974.716739
"3538",301000,1022000,-29552337.9476924
"3539",317000,1022000,-151612908.5098
"3540",333000,1022000,-148207070.87078
"3541",341000,1022000,49795799.4541782
"3542",349000,1022000,136703012.854967
"3543",357000,1022000,-152035622.98428
"3544",365000,1022000,127401177.711461
"3545",373000,1022000,36290441.0658817
"3546",381000,1022000,89427.6045318246
"3547",389000,1022000,-236226202.010046
"3548",397000,1022000,461800307.46769
"3549",405000,1022000,-202201321.696023
"3550",413000,1022000,399851062.372083
"3551",421000,1022000,-205217245.343137
"3552",429000,1022000,133815662.108712
"3553",437000,1022000,139619996.328327
"3554",445000,1022000,-298631774.975911
"3555",453000,1022000,396085973.384645
"3556",461000,1022000,123197956.051755
"3557",469000,1022000,-69677624.315663
"3558",477000,1022000,227059201.991157
"3559",485000,1022000,1022819376.76297
"3560",493000,1022000,-59800012.4930865
"3561",501000,1022000,497716970.958314
"3562",509000,1022000,328886584.01007
"3563",517000,1022000,74204195.9044064
"3564",525000,1022000,522203394.728148
"3565",541000,1022000,-220595956.720311
"3566",549000,1022000,-104907262.43386
"3567",557000,1022000,-217128478.131232
"3568",565000,1022000,308317703.651548
"3569",573000,1022000,242090392.524254
"3570",581000,1022000,278657986.828699
"3571",589000,1022000,-288521975.814881
"3572",597000,1022000,147500498.762943
"3573",605000,1022000,115918950.750688
"3574",613000,1022000,556099965.478622
"3575",621000,1022000,-394482101.629417
"3576",629000,1022000,-246004841.055828
"3577",637000,1022000,457351068.366462
"3578",645000,1022000,-301610621.869405
"3579",653000,1022000,-178317696.078902
"3580",661000,1022000,-414481417.647471
"3581",669000,1022000,-487779939.626421
"3582",685000,1022000,-385874709.002398
"3583",693000,1022000,49270089.8675763
"3584",717000,1022000,-241186560.88126
"3585",733000,1022000,-972508517.430638
"3586",741000,1022000,-260262768.56083
"3587",877000,1022000,-156190643.984965
"3588",885000,1022000,-406175030.744404
"3589",893000,1022000,-338797667.668912
"3630",5000,1014000,286589792.103543
"3631",13000,1014000,386286346.256174
"3632",77000,1014000,73916994.9295455
"3633",109000,1014000,-33432377.1870799
"3634",125000,1014000,-140338709.304658
"3635",133000,1014000,147856719.457676
"3636",149000,1014000,395514550.125503
"3637",165000,1014000,-269485500.678163
"3638",173000,1014000,127233061.080115
"3639",197000,1014000,-268692446.179872
"3640",205000,1014000,390418975.698644
"3641",213000,1014000,353120788.763901
"3642",229000,1014000,104555990.850017
"3643",237000,1014000,35953157.1432132
"3644",245000,1014000,391300441.434601
"3645",261000,1014000,-109745697.993436
"3646",269000,1014000,-609127637.758894
"3647",277000,1014000,231117449.703224
"3648",293000,1014000,-19507593.7892374
"3649",301000,1014000,180368455.242222
"3650",317000,1014000,165759417.056215
"3651",341000,1014000,690540121.030028
"3652",349000,1014000,-18500953.3541387
"3653",357000,1014000,-160777333.415616
"3654",365000,1014000,181786197.079377
"3655",373000,1014000,-148983637.708552
"3656",381000,1014000,-300558723.935334
"3657",389000,1014000,375034069.706429
"3658",397000,1014000,656646103.524418
"3659",413000,1014000,102615183.531023
"3660",421000,1014000,-185942868.484191
"3661",429000,1014000,50499284.1026497
"3662",437000,1014000,-130222121.252408
"3663",445000,1014000,177917271.175439
"3664",453000,1014000,256426639.486799
"3665",461000,1014000,458817567.669964
"3666",469000,1014000,-138263537.626968
"3667",477000,1014000,-282371236.6406
"3668",485000,1014000,69623465.3327037
"3669",493000,1014000,68602504.6177596
"3670",501000,1014000,95051199.2207652
"3671",509000,1014000,23603778.2064646
"3672",517000,1014000,-107352834.585595
"3673",525000,1014000,-457085732.219667
"3674",533000,1014000,-121487151.003765
"3675",541000,1014000,-542268528.150503
"3676",549000,1014000,9389530.77142578
"3677",557000,1014000,-231444487.148172
"3678",565000,1014000,149040978.740577
"3679",581000,1014000,67872695.1986542
"3680",589000,1014000,-405560040.50575
"3681",597000,1014000,350936877.911554
"3682",605000,1014000,376957333.442204
"3683",613000,1014000,21689058.3855309
"3684",621000,1014000,250054399.61964
"3685",629000,1014000,-141370549.508851
"3686",637000,1014000,438058285.217567
"3687",645000,1014000,-428892420.224903
"3688",653000,1014000,-371473518.090485
"3689",661000,1014000,-350162127.661947
"3690",669000,1014000,36666388.1382946
"3691",677000,1014000,-199134796.144416
"3692",685000,1014000,-358780850.638187
"3693",693000,1014000,80138819.7050357
"3694",733000,1014000,-339658000.05705
"3695",741000,1014000,200340161.629621
"3697",869000,1014000,-849288597.226799
"3698",877000,1014000,-738797528.344408
"3699",885000,1014000,-723615028.629852
"3700",893000,1014000,42799722.5235449
"3739",-3000,1006000,395477008.305887
"3740",117000,1006000,244883795.48142
"3741",125000,1006000,-99533379.0002435
"3742",149000,1006000,96730261.1727638
"3743",165000,1006000,-263824913.240198
"3744",181000,1006000,-67867560.5471726
"3745",189000,1006000,-88902088.0505273
"3746",205000,1006000,-32358957.8014755
"3747",221000,1006000,69868286.2323386
"3748",229000,1006000,189024168.785416
"3749",245000,1006000,-27241414.9667765
"3750",253000,1006000,103101661.012993
"3751",261000,1006000,-215778589.131558
"3752",269000,1006000,-649736353.093674
"3753",277000,1006000,-123455596.279233
"3754",285000,1006000,271265135.654066
"3755",293000,1006000,185110810.178188
"3756",301000,1006000,71137927.6823024
"3757",309000,1006000,-149630793.724503
"3758",317000,1006000,276080163.379978
"3759",325000,1006000,-67643188.4824152
"3760",333000,1006000,197207481.818558
"3761",341000,1006000,460789363.797579
"3762",357000,1006000,93848482.1397069
"3763",365000,1006000,-81576053.3190623
"3764",373000,1006000,155210922.39139
"3765",381000,1006000,-1346019.18144274
"3766",389000,1006000,21466918.1540965
"3767",397000,1006000,-337804322.590359
"3768",405000,1006000,-104401921.177709
"3769",413000,1006000,-297888636.170116
"3770",421000,1006000,139905100.377579
"3771",429000,1006000,451687197.962336
"3772",437000,1006000,262133676.492562
"3773",445000,1006000,445177136.218474
"3774",453000,1006000,49397980.2451442
"3775",461000,1006000,71388556.5586987
"3776",469000,1006000,-191004437.310464
"3777",477000,1006000,158426949.449573
"3778",485000,1006000,-196782094.499566
"3779",493000,1006000,95548342.6172379
"3780",501000,1006000,130056429.541497
"3781",509000,1006000,-168833382.702965
"3782",517000,1006000,-55971071.4979535
"3783",525000,1006000,-666383254.817213
"3784",533000,1006000,-231391762.969148
"3785",541000,1006000,-114145797.613198
"3786",549000,1006000,38643354.6091682
"3787",557000,1006000,-150958513.431447
"3788",565000,1006000,81840095.4207469
"3789",573000,1006000,1039222392.42791
"3790",581000,1006000,807355185.784724
"3791",589000,1006000,824529746.935144
"3792",597000,1006000,66364891.693074
"3793",605000,1006000,499902840.471568
"3794",613000,1006000,344666120.365893
"3795",621000,1006000,59606843.2738552
"3796",629000,1006000,-321267280.467985
"3797",637000,1006000,240552181.753395
"3798",645000,1006000,-153574367.44536
"3799",653000,1006000,-195997689.991142
"3800",669000,1006000,31256904.8417844
"3801",677000,1006000,-494949298.23621
"3802",685000,1006000,-252533968.345835
"3804",877000,1006000,24775473.321764
"3805",885000,1006000,424127723.433456
"3806",901000,1006000,-271529382.494616
"3807",909000,1006000,-404220172.429074
"3808",917000,1006000,-170147445.300265
"3844",29000,998000,215002026.30398
"3845",45000,998000,47788035.492993
"3846",157000,998000,-292916876.018557
"3847",173000,998000,656016774.777661
"3848",181000,998000,46533552.4794084
"3849",197000,998000,79919065.0941641
"3850",237000,998000,145350507.011962
"3851",245000,998000,319805967.165764
"3852",261000,998000,436534405.71397
"3853",269000,998000,140755041.901145
"3854",285000,998000,199056884.776057
"3855",293000,998000,419510890.889453
"3856",301000,998000,77204612.5316692
"3857",309000,998000,310313834.659528
"3858",317000,998000,150392573.624435
"3859",325000,998000,51829091.9042788
"3860",341000,998000,219119242.020088
"3861",349000,998000,600356037.300076
"3862",357000,998000,-128631087.177675
"3863",365000,998000,63890199.4024949
"3864",373000,998000,310771149.056879
"3865",381000,998000,-156095663.992909
"3866",389000,998000,156515547.530749
"3867",397000,998000,-6454722.1004948
"3868",405000,998000,-114515370.67878
"3869",413000,998000,-210801048.464456
"3870",421000,998000,64804840.777707
"3871",429000,998000,-100969526.95887
"3872",437000,998000,1321259593.10602
"3873",445000,998000,320722386.041009
"3874",453000,998000,-105660555.256229
"3875",461000,998000,-377900873.723725
"3876",469000,998000,-196698403.054255
"3877",477000,998000,321217470.624684
"3878",485000,998000,287963434.002065
"3879",493000,998000,50506685.086229
"3880",501000,998000,-226418266.452173
"3881",509000,998000,24606459.9803754
"3882",517000,998000,-248761260.183314
"3883",525000,998000,-500491908.168972
"3884",533000,998000,-262576640.846461
"3885",541000,998000,171570332.82886
"3886",549000,998000,-258017631.316834
"3887",557000,998000,67720859.5695961
"3888",565000,998000,126075434.547685
"3889",573000,998000,714812835.322262
"3890",581000,998000,30059447.0501165
"3891",589000,998000,319316518.457487
"3892",597000,998000,439872940.768837
"3893",605000,998000,860397398.349998
"3894",613000,998000,43929913.3517271
"3895",621000,998000,-35123840.6603738
"3896",629000,998000,-93702670.4810181
"3897",637000,998000,239262467.165175
"3898",645000,998000,-462183663.571929
"3899",661000,998000,12988038.5348004
"3900",677000,998000,389039868.934594
"3901",685000,998000,-399031863.187656
"3903",861000,998000,-456773637.218405
"3904",869000,998000,-869608526.50027
"3905",877000,998000,-1111535666.8933
"3906",885000,998000,-277559106.17566
"3907",893000,998000,-96047049.5863843
"3908",917000,998000,-472237290.502411
"3909",925000,998000,67506583.4568204
"3951",157000,990000,-237944298.065716
"3952",189000,990000,77135055.9351977
"3953",197000,990000,493840095.604864
"3954",229000,990000,65123158.7600666
"3955",245000,990000,183506346.703557
"3956",253000,990000,110910716.982949
"3957",261000,990000,144660211.755488
"3958",269000,990000,384228077.323077
"3959",277000,990000,233572855.86018
"3960",285000,990000,-150290196.700967
"3961",293000,990000,234078132.994235
"3962",309000,990000,323034621.169061
"3963",317000,990000,253086330.02241
"3964",325000,990000,416509837.725259
"3965",333000,990000,112616076.235403
"3966",341000,990000,490630369.909114
"3967",349000,990000,-181311671.919551
"3968",357000,990000,-3173521.22528231
"3969",365000,990000,65258249.3357026
"3970",373000,990000,135964421.511338
"3971",381000,990000,364628431.477463
"3972",397000,990000,-139591609.182947
"3973",405000,990000,-353750740.664519
"3974",413000,990000,16630661.2871221
"3975",421000,990000,246122947.690721
"3976",429000,990000,154722927.441969
"3977",437000,990000,-36170221.1402558
"3978",445000,990000,294080599.921952
"3979",453000,990000,774192.77206409
"3980",461000,990000,-365020671.917845
"3981",469000,990000,51056257.2373774
"3982",477000,990000,48828133.5200126
"3983",485000,990000,521937823.703123
"3984",493000,990000,429867622.01673
"3985",501000,990000,134849684.680541
"3986",509000,990000,442878149.461135
"3987",517000,990000,-60670377.0293837
"3988",525000,990000,-127418596.436963
"3989",533000,990000,296042152.696965
"3990",541000,990000,-63471279.1965995
"3991",549000,990000,52125199.1696261
"3992",557000,990000,-79113406.2914616
"3993",565000,990000,28603953.1383608
"3994",573000,990000,164605570.848136
"3995",581000,990000,-6680296.61617172
"3996",589000,990000,152794042.073811
"3997",597000,990000,167094280.796114
"3998",605000,990000,572450574.29512
"3999",613000,990000,482622733.268209
"4000",621000,990000,-60815253.247391
"4001",629000,990000,-385117304.766455
"4002",637000,990000,-208936307.351766
"4003",645000,990000,-315890300.387371
"4004",653000,990000,-275295228.818359
"4005",661000,990000,-87280435.7348656
"4006",669000,990000,-159940329.266146
"4007",677000,990000,-227951292.895317
"4008",717000,990000,-237613787.186667
"4009",861000,990000,534066399.117518
"4010",877000,990000,-1140139131.14352
"4011",885000,990000,366664786.770344
"4012",901000,990000,-705443154.418041
"4013",909000,990000,-752484453.190269
"4014",917000,990000,-100193953.062748
"4015",925000,990000,-118387015.975389
"4016",933000,990000,-580643864.297143
"4017",941000,990000,48254756.5064756
"4018",949000,990000,87940842.6925985
"4068",13000,982000,89347998.6724836
"4069",37000,982000,-31740869.4603985
"4070",165000,982000,-130501059.489623
"4071",173000,982000,35856592.7546957
"4072",189000,982000,21533176.1513808
"4073",245000,982000,377261511.184101
"4074",253000,982000,608357447.757659
"4075",261000,982000,469838574.476525
"4076",269000,982000,30252588.983389
"4077",277000,982000,502193636.698882
"4078",293000,982000,-74293031.8949848
"4079",301000,982000,4916079.51389974
"4080",309000,982000,13304061.5404525
"4081",317000,982000,-38734663.9895502
"4082",325000,982000,518289922.76729
"4083",333000,982000,231645286.549998
"4084",349000,982000,132046511.450839
"4085",357000,982000,-129616142.429761
"4086",365000,982000,541339528.687257
"4087",373000,982000,-287884844.751993
"4088",381000,982000,308183512.777249
"4089",389000,982000,-93281238.0159099
"4090",397000,982000,125393110.649882
"4091",405000,982000,214623614.696643
"4092",413000,982000,152725132.47286
"4093",421000,982000,-29881684.1425903
"4094",429000,982000,235648043.859605
"4095",437000,982000,-8610591.22192127
"4096",445000,982000,-306718576.742032
"4097",453000,982000,714704571.043369
"4098",461000,982000,27593601.6812233
"4099",469000,982000,-77254883.9291397
"4100",477000,982000,228129458.615279
"4101",485000,982000,8490890.94512302
"4102",493000,982000,10731484.7394717
"4103",501000,982000,-162576644.495873
"4104",509000,982000,-448780860.973743
"4105",517000,982000,-212274861.767745
"4106",525000,982000,-241562128.684063
"4107",533000,982000,-486150937.843677
"4108",549000,982000,-240244519.379815
"4109",557000,982000,-74120874.3213618
"4110",565000,982000,1352360921.8176
"4111",573000,982000,-26912664.5744413
"4112",581000,982000,-219162102.371197
"4113",589000,982000,18226161.1441206
"4114",597000,982000,467237746.128369
"4115",605000,982000,69990627.2320268
"4116",613000,982000,11121221.6585139
"4117",621000,982000,112572215.919725
"4118",629000,982000,74013967.5479934
"4119",637000,982000,165422530.475777
"4120",645000,982000,-224674125.4424
"4121",653000,982000,-343577070.176223
"4122",677000,982000,-263790050.677929
"4123",717000,982000,-1145475526.53672
"4124",877000,982000,-533308316.07982
"4125",885000,982000,-852206943.815902
"4126",893000,982000,-68773482.7942531
"4127",901000,982000,-142835830.935889
"4128",909000,982000,-67247948.2153513
"4129",917000,982000,-349961709.04157
"4130",925000,982000,-695432821.756394
"4131",933000,982000,-535215432.147658
"4132",941000,982000,-297787107.480497
"4133",949000,982000,-269687911.918883
"4182",45000,974000,252967740.660262
"4183",141000,974000,-85813781.1689355
"4184",165000,974000,-159680023.734313
"4185",221000,974000,3189427216.44842
"4186",245000,974000,141939844.073185
"4187",253000,974000,319487378.685692
"4188",301000,974000,52609024.6031498
"4189",309000,974000,182467928.593217
"4190",317000,974000,130937100.954052
"4191",325000,974000,191571906.261354
"4192",333000,974000,417608410.857139
"4193",341000,974000,738840947.276291
"4194",349000,974000,187871479.513221
"4195",365000,974000,-391921861.933755
"4196",389000,974000,-69397833.1333007
"4197",397000,974000,-126811349.806182
"4198",405000,974000,-329192585.045232
"4199",413000,974000,365475067.382893
"4200",421000,974000,-298633693.716017
"4201",429000,974000,-340373130.977732
"4202",437000,974000,101706983.881303
"4203",445000,974000,121222282.289765
"4204",453000,974000,-7329153.30826312
"4205",461000,974000,367146270.415467
"4206",469000,974000,308230487.489043
"4207",477000,974000,172913742.474522
"4208",485000,974000,632034959.525666
"4209",493000,974000,-330083379.412446
"4210",501000,974000,-155273263.101547
"4211",509000,974000,-251765175.224002
"4212",517000,974000,-350776004.118585
"4213",525000,974000,-58592129.6068723
"4214",533000,974000,572042292.463399
"4215",541000,974000,-224325659.243285
"4216",549000,974000,-53361277.8296506
"4217",557000,974000,-49514707.8300071
"4218",565000,974000,-19027413.9889663
"4219",573000,974000,2476873327.57629
"4220",581000,974000,-507324930.306519
"4221",589000,974000,-60193506.6176498
"4222",597000,974000,-178001771.587167
"4223",605000,974000,463061587.668274
"4224",613000,974000,20473233.6688004
"4225",621000,974000,445125452.040488
"4226",629000,974000,-207953373.672586
"4227",637000,974000,-85629873.0320113
"4228",645000,974000,107272287.601199
"4229",653000,974000,-292433343.233586
"4230",669000,974000,-30064666.8534608
"4231",701000,974000,-1418809850.05577
"4232",709000,974000,-1468386401.43078
"4233",853000,974000,-2564272592.98933
"4234",869000,974000,-864211656.511682
"4235",877000,974000,-1208729860.20203
"4236",885000,974000,-38879602.4326513
"4237",901000,974000,150943597.145846
"4238",909000,974000,-349409810.384393
"4239",917000,974000,654794338.902705
"4240",925000,974000,554303057.515781
"4241",941000,974000,-333948827.418303
"4242",957000,974000,-549451581.206382
"4243",973000,974000,248954812.61203
"4244",981000,974000,539890370.787091
"4303",141000,966000,-176476335.236502
"4304",173000,966000,-86591029.1496014
"4305",181000,966000,110703440.099071
"4306",205000,966000,1025999014.74655
"4307",213000,966000,331489026.151826
"4308",221000,966000,331971981.663743
"4309",229000,966000,101184160.856014
"4310",245000,966000,391601441.875335
"4311",253000,966000,614287607.049425
"4312",269000,966000,367076542.657042
"4313",285000,966000,-37076232.4772605
"4314",293000,966000,-91748877.6088961
"4315",301000,966000,145715724.442769
"4316",309000,966000,-487814002.98835
"4317",317000,966000,-346485754.883183
"4318",333000,966000,-13972205.3762818
"4319",341000,966000,540733500.134239
"4320",349000,966000,164406398.51305
"4321",365000,966000,-131930808.753851
"4322",381000,966000,172281990.216626
"4323",389000,966000,-224861452.406946
"4324",397000,966000,-195636160.350013
"4325",405000,966000,-203172174.216124
"4326",413000,966000,290068008.853907
"4327",429000,966000,192103849.472683
"4328",445000,966000,-251157173.606044
"4329",453000,966000,-450392702.902138
"4330",461000,966000,-135958979.772352
