"x","y","cell","Alder","Ash","Basswood","Beech","Birch","Black gum","Buckeye","Cedar/juniper","Cherry","Dogwood","Elm","Fir","Hackberry","Hemlock","Hickory","Ironwood","Maple","No tree","Oak","Other hardwood","Pine","Poplar","Spruce","Sycamore","Tamarack","Tulip poplar","Unknown tree","Walnut","Willow"
333000,1294000,7451,0,0,0,0,13.950710509414,0,0,25.8589873553314,0,0,0,7.12039996310401,0,0,0,0,5.40002824308022,0,0,0,43.2682333093023,17.951596697794,14.3272629210015,0,6.15000902682835,0,0,0,0
341000,1294000,7452,0,2.89769458254379,0,0,27.5041374293188,0,0,33.1569015034554,0,0,0,15.4399495363051,0,0,0,0,1.70010564002679,0,0,0,56.7720196787832,21.4322359175505,18.2573109679474,0,8.45926265849684,0,0,0,0
349000,1294000,7453,0,1.61803830771489,0,0,38.3656529037018,0,0,9.36888328513224,0,0,0,12.3208174646695,0,0,0,0,3.09330497557543,0,0,0,69.6347165135797,41.4806757457511,11.2022421860714,0,12.0991332300822,0,0,0,0
357000,1294000,7454,0,0,0,0,42.6446246586702,0,0,4.6344695663234,0,0,1.87886724605243,36.9842177480133,0,0,0,0,0.615509834372252,0,0,0,46.2160253311822,9.99813249368261,30.0851808313584,0,16.7581711346874,0,0,0,0
365000,1294000,7455,0,6.44984615579713,0,0,37.6962029631524,0,0,15.4141515233424,0,0,0,35.3107923176459,0,0,0,0,1.21471250534792,0,0,0,52.7484374501823,68.0445513224772,45.1027568312568,0,11.9044314546692,0,0,0,0
373000,1294000,7456,0,1.22149345916965,0,0,29.541936100848,0,0,17.1996279290305,0,0,0,39.7285893788884,0,0,0,0,6.80120968094738,0,0,0,53.0327343032431,12.2140421347467,63.8477777757869,0,4.32423088291626,0,0,0,0
381000,1294000,7457,0,0,0,0,17.0129924745451,0,0,6.8785009360294,0,0,0,27.6316672172847,0,0,0,0,0,0,0,0,19.917646041649,0.567157090814641,30.8718438057306,0,16.5789881509141,0,0,0,0
389000,1294000,7458,0,0,0,0,15.7731761257332,0,0,0.981051780824954,0,0,0,52.8860307005774,0,0,0,0,0,0,0,0,36.3437893652327,3.6599961433604,46.1430361808334,0,39.5381611985885,0,0,0,0
397000,1294000,7459,0,0,0,0,42.3848392849996,0,0,1.25573829474086,0,0,0,31.5992929647856,0,0,0,0,0,0,0,0,84.3125845817364,9.29389772579046,27.233681054424,0,24.4968613459035,0,0,0,0
405000,1294000,7460,0,0,0,0,21.1575174593433,0,0,2.11414290523755,0,0,0,15.8153028765591,0,0,0,0,0,0,0,0,26.3462726651005,33.3264357695511,15.361538301014,0,7.27383951338601,0,0,0,0
413000,1294000,7461,0,0,0,0,11.3042002149795,0,0,9.72427061760243,0,0,0,0,0,0,0,0,0,0,0,0,47.6646354063682,59.1966914970453,2.81108244158532,0,4.99862068248251,0,0,0,0
421000,1294000,7462,0,0,0,0,7.06688178602842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.944843423864,53.2663451439446,3.13778099850121,0,3.62557145280864,0,0,0,0
429000,1294000,7463,0,0,0,0,18.8178212175218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94698421105047,28.6005070530333,8.6668910598354,0,0.92905918489352,0,0,0,0
437000,1294000,7464,0,0,0,0,43.9216513879457,0,0,0,0,0,0,33.5314534325888,0,0,0,0,0,0,0,0,6.08634697016713,35.0476498754537,33.3946458952304,0,0.300556623625443,0,0,0,0
445000,1294000,7465,0,0,0,0,43.1914779464706,0,0,4.05567378022505,0,0,0,25.4472276064998,0,0,0,0,0,0,0,0,26.0248441713409,1.38175441862489,49.2984649375139,0,12.8250553823335,0,0,0,0
453000,1294000,7466,0,0.425075319096759,0,0,89.6560790256763,0,0,39.5524518865068,0,0,0,42.3228805228839,0,0,0,0,0,0,0,0,11.9047428947095,14.2825684309068,54.1165312099952,0,5.09807251016218,0,0,0,0
461000,1294000,7467,0,0,0,0,76.0570101880887,0,0,23.3561455934714,0,0,0,11.7569898557844,0,0,0,0,0,0,0,0,18.7580124283846,12.7549739965356,21.0599733546633,0,1.64329131597394,0,0,0,0
469000,1294000,7468,0,0.736967931426484,0,0,18.9497355141272,0,0,14.036499221224,0,0,0,2.64930805029293,0,0,0,0,0,0,0,0,15.6201666557273,2.72193143653475,39.3847803483319,0,12.8052660368285,0,0,0,0
477000,1294000,7469,0,1.47600156536809,0.295410524623757,0,51.5444662755098,0,0,0.603912340526899,0.280792731439477,0,0,14.3799488676587,0,0,0,0,0,0,0,0,23.0314626057845,2.97070431288433,40.2822252957115,0,12.2713311833512,0,0,0,0
485000,1294000,7470,0,1.55658210610137,0,0,48.0126452421447,0,0,9.67389224544314,0,0,0,20.205945982426,0,0,0,0,0,0,0,0,18.4006104107806,36.4314810354551,53.0112967432131,0,11.1488767609186,0,0,0,0
493000,1294000,7471,0,1.44213482819632,0,0,34.2127776956135,0,0,3.48103330265086,0,0,0,23.2966915088295,0,0,0,0,0,0,0,0,27.2709650181722,33.8517020238585,48.6211591567782,0,20.3555749038499,0,0,0,0
501000,1294000,7472,9.00305855145995,0,0,0,15.42001664003,0,0,0,0,0,0,15.0257465167849,0,0,0,0,0.459073465198637,0,0,0,0.459073465198637,0.867102071966381,110.599344545555,0,25.0867789430487,0,0,0,0
509000,1294000,7473,0,0,0,0,6.48292698706113,0,0,5.98361886390476,0,0,0,31.2042864168672,0,0,0,0,0,0,0,0,10.8208156444663,3.46630158735133,17.416477308206,0,0,0,0,0,0
517000,1294000,7474,0,3.57665963563993,0,0,10.5253774456271,0,0,0,0,0,0,26.3584095855587,0,0,0,0,0,0,0,0,13.9870661552991,7.77896033546706,19.4816775256651,0,5.76054678025299,0,0,0,0
525000,1294000,7475,0,0,0,0,14.7611774815567,0,0,100.956577103875,0,0,0,9.0676808972505,0,0,0,0,0,0,0,0,0,0,5.69349658430619,0,0,0,0,0,0
-19000,1286000,7703,0,0.215345808021638,0,0,0,0,0,0,0,0,1.34947221801826,0,0,0,0,0,0,0,0.53032467350599,0,0,0,0,0,0,0,0,0,0
-11000,1286000,7704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18344367014186,0,0,0,0,0,0,0,0,0,0
-3000,1286000,7705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000,1286000,7706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13000,1286000,7707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21000,1286000,7708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29000,1286000,7709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548187496789697,0,0,4.72906553211094,0,0,0,0,0,0,0.653447320563605
37000,1286000,7710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61952885109828,0,0,35.1905954434061,0,0,0,0,0,0,0.00485621380987323
45000,1286000,7711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33800888033511,0,0,0,0,0,0,0
53000,1286000,7712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47151881369648,0,0,0,0,0,0,0
61000,1286000,7713,0,0,1.6762813347296,0,0.255970753652515,0,0,0,0,0,0.442605444116238,0,0,0,0,1.6762813347296,0,0,22.8772117248672,0,0,39.325852198627,0,0,0.667194748611737,0,0,0,1.47392855738704
69000,1286000,7714,0,0.103803449123658,2.1490353619376,0,3.44130104091331,0,0,0,0,0,19.8354133113313,0.00483499539136234,0,0,0,1.78979507625147,0.575829300549567,0,35.2846160299937,0,1.30194447403606,71.5869081965788,0.358753688113639,0,13.944505614318,0,0,0,0
77000,1286000,7715,0,0,0,0,0.147012235715068,0,0,0,0,0,1.92038620560879,0.775532404272804,0,0,0,0,2.09951363278072,0,0.537544967341955,0,3.01383128190913,10.0664671897579,0.285632734471333,0,15.5378177425665,0,0,0,0
85000,1286000,7716,0,0.539708822643218,1.79130301684934,0,1.40303172817611,0,0,0,0,0,0.19627484412223,0.852668043449202,0,0,0,0,3.88814276852825,0,0.0735301521275955,0,16.5125047692633,22.729199174336,15.8908202818844,0,18.511763481874,0,0,0,0
93000,1286000,7717,0,2.73642069731182,0,0,0.52133690498156,0,0,0,0,0,0.0768379533834319,0.132559300587772,0,0,0,0,0.0226809276325935,0,0,0,18.9089211006589,41.9382917174556,1.16967838784218,0,42.4792321236616,0,0,0,0
101000,1286000,7718,0,2.45638835238597,0,0,10.8321890968937,0,0,0,0,0,0.618252946021065,7.27255702478824,0,0,0,0,0,0,0.265663466404448,0,26.7991250695796,50.9090275349623,0,0,34.1007578555273,0,0,0,0
109000,1286000,7719,0,1.04048405481103,13.3706895597829,0,5.93463624629845,0,0,0,0,0,4.33088175884333,8.4676352325956,0,0,0,12.8518526547899,12.8280476401031,0,0.481695634097615,0,40.5496560723731,21.1109134281295,1.78938928246219,0,20.3002922600338,0,0,0,0
117000,1286000,7720,0,0,0,0,0.833917828381155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.551681161275,3.36492628800224,0.919975008687606,0,18.558537515718,0,0,0,0
125000,1286000,7721,0,0,0,0,3.08412791439651,0,0,0,0,0,0,0,0,0,0,0,0.450129428721671,0,1.90169637963164,0,110.228907210334,3.46805783295756,1.45062866714669,0,41.8294252895316,0,0,0,0
133000,1286000,7722,0,0,0,0,4.39511008761381,0,0,0,0,0,0.251313322014468,7.41262522815669,0,0,0,0,16.3077584772868,0,1.39222930927629,0,54.8102073064046,2.8990630662949,0.59634058873055,0,2.58866189148046,0,0,0,0
141000,1286000,7723,0,0.0264417977590603,7.28272684300542,0,9.36872550401158,0,0,3.83810480688648,0,0,0.26810077711492,4.1809043298143,0,0,0,0,0,0,0.0742023685575013,0,27.5326600469398,4.84667543384834,14.199271918892,0,11.4420394678884,0,0,0,0
149000,1286000,7724,0.222549043576153,0,4.22180591105357,0,18.9969970202422,0,0,30.997351886658,1.2291310033588,0,11.0383609377171,11.0155064073155,0,0,0,0,6.22957838150324,0,1.43090451498497,0,40.5359894467467,21.3804197741208,1.81158122349378,0,90.035205087362,0,0,0,0
157000,1286000,7725,0.205830324428205,0,2.91878808745298,0,29.4538723330273,0,0,43.9432940061344,0,0,1.51855268866032,51.3483938244736,0,0,0,0,10.6250715585916,0,0,0,40.0440297925277,18.0192937457848,4.19497599265574,0,31.9194815292351,0,0,0,0
165000,1286000,7726,0,0.165055068334198,0,0,22.046564243091,0,0,41.9884033782514,0,0,1.15491993805983,4.0226679703848,0,0,0,7.67384936323713,1.36581610515124,0,0.0422954361765268,0,23.8200619634457,22.7168426117739,7.22027262464162,0,89.3737995703521,0,0,0,0.264026722319098
173000,1286000,7727,0,0,2.78327461005174,0,8.7527628181463,0,0,4.66016592682025,0,0,6.5003298145221,31.7400166055517,0,0,0,0,0,0,1.56667523477814,0,30.8544470692143,29.3448178448122,59.7494544681873,0,74.2072992538277,0,0,0,0
181000,1286000,7728,0,1.68022707350001,8.08709582695293,0,36.7880508686864,0,0,3.90744649843005,0,0,11.0637877991906,44.0755610038534,0,0,0,0,1.45541161911533,0,0.429349529915413,0,33.1089523485076,6.29493397098418,50.4548069864686,0,45.6461456013674,0,0,0,0
189000,1286000,7729,0,0.984886047252872,4.1750052140642,0,6.72501933470971,0,0,7.92072847196317,0,0,0.711244893343738,9.74505559650399,0,0,0,0,4.45670951596056,0,0.00629667986084222,0,8.74297674426103,97.4780349834456,18.6523090989186,0,22.4707494407113,0,0,0,0
197000,1286000,7730,0,0,0.218405145339916,0,24.2026049734355,0,0,13.2923780803685,0,0,1.3867481885204,3.31356481855105,0,0,0,0,4.68531664194282,0,3.97442922528376,0,18.7371458994637,18.4957187925737,7.82229062044241,0,30.8661175182317,0,0,0,0
205000,1286000,7731,0,0,2.59044978757582,0,56.8669700049284,0,0,56.3430430277534,0,0,3.10490346927036,11.8965537519337,0,0,0,1.28016232498249,18.081395482313,0,1.9377826691195,0,48.8183900805614,60.8382129642485,6.59466621014312,0,22.1290424965789,0,0,0,1.22663644567554
213000,1286000,7732,0,0,7.36817925693284,0,76.5030069988253,0,0,49.5321143660659,0,0,0,16.7352507900891,0,0,0,3.79723261346858,34.4204503449332,0,1.33104262614916,0,28.2283202928795,9.72805243456713,37.6272103682471,0,30.0573481428862,0,0,0,0
221000,1286000,7733,0,17.2548008401517,0,0,24.4619598757887,0,0,81.9181188430087,0,0,0,12.9290359869772,0,0,0,0,3.08337707616353,0,0,0,60.8061936109176,0.521920418023833,17.456853888933,0,32.8859556531108,0,0,0,0
229000,1286000,7734,0,3.76179231359245,0,0,33.5451716502748,0,0,37.5611312288504,0,0,1.42810072566963,24.7668750063174,0,0,0,0,9.56651430312734,0,0,0,29.8436747645446,6.03572357299934,30.6593124853707,0,49.7184467967537,0,0,0,0
237000,1286000,7735,0,1.08010946543428,1.26535491039505,0,9.1689170341651,0,0,44.7227820649894,0,0,0,39.5976451878215,0,0,0,0,2.80691661418067,0,0,0,25.9786599686285,4.57003317342687,32.513042134204,0,149.760814218714,0,0,0,0
245000,1286000,7736,0,0.757684021279797,2.51356185862163,0,14.8666607522016,0,0,3.04278251319196,0,0,0.397557840554808,6.3582994478393,0,0,0,0,6.21089036754435,0,0,0,25.8122755039181,8.17639052353391,78.9800696469628,0,56.9709562466566,0,0,0,0
253000,1286000,7737,0,0,0,0,9.58751567458251,0,0,0,0,0,0.249094210405003,30.5193485392715,0,0,0,0,0,0,0,0,64.4858389665154,3.87063263459504,64.6659854140761,0,11.7388554747606,0,0,0,0
261000,1286000,7738,0,0.526737415536594,0,0,34.9476729903381,0,0,7.72191055022787,0,0,0,18.3507711273201,0,0,0,0,6.61703682510728,0,0,0,108.857315146877,24.7838714460584,25.3475431217134,0,22.4840958571952,0,0,0,0
269000,1286000,7739,0,1.55517560176873,0,0,7.83792892230837,0,0,54.7813128598595,0,0,0.0100291908398346,13.4828373897527,0,0,0,0,3.74625506048242,0,0,0,29.2185046037613,5.79022022936302,46.2093261163906,0,10.9869683287655,0,0,0,0
277000,1286000,7740,0,0,0,0,8.24891495110403,0,0,14.3465997193028,0,0,0,15.3456805354463,0,0,0,0,0,0,0,0,40.6580250627271,135.345184704845,82.2676553421216,0,43.6086539173149,0,0,0,0
285000,1286000,7741,0,1.87083281502686,0,0,8.67456534037476,0,0,4.46280229500597,0,0,0,20.3652195868724,0,0,0,0,0,0,0,0,25.0368179278553,106.1803822259,86.1615112609935,0,54.4014539354303,0,0,0,0
293000,1286000,7742,0,0.0541112732687394,0,0,13.885944268383,0,0,1.53218610068399,0,0,6.82551132459207,17.2856566102979,0,0,0,0,0,0,0,0,73.8468520235595,68.0219270203332,18.5208928906924,0,28.6520275830744,0,0,0,0.0880178751905604
301000,1286000,7743,0,0.914045190717923,0,0,57.8648874914692,0,0,3.00288928227361,0,0,0,82.8407407060715,0,0,0,0,0.479053699017577,0,0,0,50.1869470077459,47.7032541778813,44.0207159216242,0,6.6588503992191,0,0,0,0.0964818652618401
309000,1286000,7744,0,3.43840174494421,0,0,37.0721506164612,0,0,39.78209307858,0,0,0,86.4426507522041,0,0,0,0,0,0,0,0,24.4242641567982,2.79131081365356,61.7153049891621,0,29.3425593684271,0,0,0,0
317000,1286000,7745,0,1.0521363314546,0,0,48.8256033202395,0,0,9.93354813803407,0,0,0,4.07522522765885,0,0,0,0,5.06440557012791,0,0,0,51.2053525320893,45.090433886093,28.6175566265873,0,33.6251450512292,0,0,0,0.461590321324744
325000,1286000,7746,0,7.26097258375105,0,0,8.70106712284509,0,0,22.5299635399383,0,0,0,1.98427328875986,0,0,0,0,0,0,0,0,31.7532676310598,3.68671635917277,5.27537646755242,0,17.9731153284492,0,0,0,0
333000,1286000,7747,0,2.90165118562367,0.238467517371175,0,16.5936483816532,0,0,21.2434972273884,0,0,0.851465027534028,14.7943719162479,0,0,0,0,0.379594076554097,0,0,0,31.6633346542051,1.01117430189177,20.5777233048728,0,29.980197076522,0,0,0,0
341000,1286000,7748,0,0,0,0,35.3417356446499,0,0,13.6466233023013,0,0,0,0,0,0,0,0,0,0,0,0,24.2291547217674,0.895942083025494,27.2598738528592,0,22.3141419387993,0,0,0,0
349000,1286000,7749,0,3.20960160345857,0,0,31.261899378164,0,0,1.89928531215287,0,0,0,1.08937058922101,0,0,0,0,8.59114780725815,0,0,0,24.1983404302493,58.11080294186,35.4540814757088,0,11.749236869025,0,0,0,0
357000,1286000,7750,0,2.20613968196165,0,0,36.377361247503,0,0,0,0,0,0,8.14334468489467,0,0,0,0,0,0,0,0,150.754330494356,30.8989767327099,49.8049017949429,0,45.415117747648,0,0,0,0
365000,1286000,7751,0,0,0,0,17.1767121513906,0,0,0,0,0,0,16.1222633521353,0,0,0,0,0,0,0,0,69.2409486346653,72.2914214094853,15.5727820461411,0,29.4929118179722,0,0,0,0
373000,1286000,7752,0,0,0,0,16.1672748572333,0,0,0,0,0,0,1.79779071940162,0,0,0,0,0,0,0,0,84.5320775889581,11.9178453235366,24.7570028015475,0,24.1857225955546,0,0,0,0
381000,1286000,7753,0,0,0,0,5.00936401159982,0,0,1.08665096454301,0,0,0,34.3065953300857,0,0,0,0,0,0,0,0,49.5887267616576,15.6336807106741,77.2157368863445,0,12.4426768539629,0,0,0,0
389000,1286000,7754,0,0,0,0,40.716499311876,0,0,0,0,0,0,18.7651971770238,0,0,0,0,0,0,0,0,63.7639479286197,23.3042164018283,86.7149022749122,0,19.3584653731317,0,0,0,0.775373299503842
397000,1286000,7755,0,0,0,0,25.6093150573055,0,0,0,0,0,0,26.931043109492,0,0,0,0,0,0,0,0,95.121431934274,17.9737334584018,54.7763509824452,0,34.6279312370733,0,0,0,0
405000,1286000,7756,0,1.19464318597952,0,0,34.4897151528875,0,0,0,0,0,0,15.5444204714448,0,0,0,0,0,0,0,0,114.307782043473,27.1799795190286,33.7827280438094,0,12.577988445361,0,0,0,0
413000,1286000,7757,0,0,0,0,31.0943286873514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.3407696984384,22.9644143440975,26.0835119699108,0,25.5227374283453,0,0,0,0
421000,1286000,7758,0,0,0,0,41.6999402503382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52790844319417,45.6140273146296,35.3269993039276,0,7.81686470086805,0,0,0,0
429000,1286000,7759,0,0,0,0,20.1466455537787,0,0,1.10290541557309,0,0,0,10.6231826067262,0,0,0,0,0,0,0,0,40.2515825032665,29.454231883197,28.0743763032465,0,2.78832208474212,0,0,0,0
437000,1286000,7760,0,0,0,0,18.5325523264481,0,0,8.13217554895997,0,0,0,3.88261910409666,0,0,0,0,0,0,0,0,64.106473341392,29.8954537752392,37.6771007313431,0,0.809668424790891,0,0,0,0
445000,1286000,7761,0,0,0,0,83.3236919706525,0,0,14.4454251557142,0,0,0,53.5524557110703,0,0,0,0,0,0,0,0,14.0372324584569,11.9050138693327,38.4674637097873,0,23.672921350699,0,0,0,0
453000,1286000,7762,0,0,0,0,81.5696179154485,0,0,16.3837317116371,0,0,0,35.2049652552446,0,0,0,0,0,0,0,0,41.4622209765125,10.4909077263136,50.1263780967589,0,5.65618266588428,0,0,0,0
461000,1286000,7763,0,0,0,0,64.345378679294,0,0,29.3712251651013,0,0,0,11.1441355888389,0,0,0,0,0,0,0,0,27.2575641726177,35.9269960319486,53.6267867556017,0,12.4149520696698,0,0,0,0
469000,1286000,7764,0,0,0,0,42.8394914302398,0,0,30.0565998347044,0,0,0,3.70277798648272,0,0,0,0,10.4401296115761,0,0,0,24.7749615857846,8.64653657704514,40.2651370854647,0,4.67156373067442,0,0,0,0
477000,1286000,7765,0,0,0,0,20.3886988257441,0,0,25.9427177542533,0,0,0,0.731527605339951,0,0,0,0,0,0,0,0,36.8436594491373,3.15531885924623,44.7825340821147,0,11.6969481588296,0,0,0,0
485000,1286000,7766,0,0,0,0,41.9600797731753,0,0,4.10899111041166,0,0,0,10.5296234526747,0,0,0,0,0,0,0,0,28.739060344155,10.5602923009212,43.608443743198,0,13.4105948155049,0,0,0,0
493000,1286000,7767,0,0,0,0,43.2342305244839,0,0,27.2440152051207,0,0,0,4.18545169087283,0,0,0,0,0.802413350231053,0,0,0,7.94697085090979,24.3271069377628,20.8308195861812,0,3.7582947385209,0,0,0,0
501000,1286000,7768,0,3.61717734972364,0,0,48.42539132662,0,0,69.6318267876585,0,0,0,15.6644537506029,0,0,0,0,0.639789618962974,0,0,0,0.662911492335477,5.05397648100378,71.0797226859253,0,42.9118430020589,0,0,0,0
509000,1286000,7769,0,0.523564307061207,0,0,37.5860850945804,0,0,86.8519829477843,0,0,0,26.7717335580145,0,0,0,0,9.09726302273439,0,0,0,8.76671263257921,15.3035779369682,11.7523836727134,0,7.48913612637085,0,0,0,0
517000,1286000,7770,0,0,0,0,42.8360465045687,0,0,7.41168838553856,0,0,0,0,0,0,0,0,0,0,0,0,6.79958956903853,7.31466641747482,45.6701538626452,0,87.6538333381226,0,0,0,0
525000,1286000,7771,0,0,0,0,41.6536151091043,0,0,3.44696680791446,0,0,0,17.4341441546352,0,0,0,0,0,0,0,0,21.2234713631838,11.9122425008692,56.0453768895746,0,19.6206722394639,0,0,0,0
533000,1286000,7772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44969593234252,0,6.44969593234252,0,0,0,0,0,0
-19000,1278000,7999,0,0.293929531101053,0,0,0,0,0,0,0,0,7.08657445326932,0,0,0,0,0,0,0,0.612102006530327,0,0,0,0,0,0,0,0,0,0
-11000,1278000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3000,1278000,8001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80044261483512,0,0,0,0,0,0,0,0,0,0
5000,1278000,8002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13000,1278000,8003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21000,1278000,8004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14005137775844,0,0,39.7998656443953,0,0,0,0,0,0,1.93087224921237
29000,1278000,8005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368424527754595,0,0,31.2889689791246,0,0,0,0,0,0,0
37000,1278000,8006,0,0,0,0,0,0,0,0,0,0,0.0255866855099115,0,0,0,0,0,0,0,0,0,0,1.82390071194696,0,0,0,0,0,0,0
45000,1278000,8007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92449924893237,0,0,0,0,0,0,0
53000,1278000,8008,0,0,0,0,0,0,0,0,0,0,0.140991705971323,0,0,0,0,0,0,0,0.140991705971323,0,0,1.92867267400395,0,0,0,0,0,0,0
61000,1278000,8009,0,0,0.910223219337264,0,0.227983469335979,0,0,0,0,0,1.0912702955905,0,0,0,0,0,0,0,7.42178635227228,0,0,28.9723118183846,0,0,0,0,0,0,0.769979531861202
69000,1278000,8010,0,0.794176840518237,6.38305761525423,0,6.72321939961868,0,0,0,0,0,16.0400264133911,0,0,0,0,0.735207341684891,2.3129269560999,0,28.5323899575264,0,0.644567471434011,28.6564871905297,0.129500626293995,0,59.0751883078074,0,0,0,0
77000,1278000,8011,0,0.0102716582753153,0.252478970188377,0,0.0574860253249112,0,0,0,0,0,7.0578254998217,0,0,0,0,0,0.252478970188377,0,5.58709894651662,0,13.2067553443779,56.9715139150847,0.454475981976205,0,41.001138042908,0,0,0,0
85000,1278000,8012,0,0.062799977437136,3.65268711282533,0,0.851127445408894,0,0,0,0,0,1.13481172733457,0,0,0,0,0,5.1430421671183,0,0.0319032902535226,0,4.30204047266955,4.03761691819482,0.238549496942223,0,10.8059603398516,0,0,0,0
93000,1278000,8013,0,0.010149218761085,0.110807861915369,0,6.65338238732939,0,0,0,0,0,0.0716872019560834,0,0,0,0,0.549430967116877,0.312339010835516,0,0.378532855305192,0,20.2861466519359,23.1130405988705,1.87983851961918,0,7.9739016463802,0,0,0,0.697221695891991
101000,1278000,8014,0,0,0,0,30.1553882553839,0,0,0,0,0,1.6050447291818,6.00721649042395,0,0,0,3.66630896789768,2.69994145032441,0,3.12936890679239,0,31.5477909069706,111.831826549715,2.26808194799604,0,23.6554007581505,0,0,0,0
109000,1278000,8015,0,0,0,0,0,0,0,0,0,0,0.335262005016663,1.68566561854925,0,0,0,0,0.498784164227386,0,0,0,56.0156166827672,11.9444852917043,35.7705678587559,0,26.4513017187607,0,0,0,0
117000,1278000,8016,0,0.0181348948906222,0,0,0.971648704370644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.2694391400786,22.2422645390292,14.564567816304,0,10.8501855501083,0,0,0,0.0181348948906222
125000,1278000,8017,0,0,0,0,2.05959772756547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.25906648703,0.244169478391224,0.247960557328587,0,13.0506397774489,0,0,0,0
133000,1278000,8018,0,5.74844723096292,0,0,1.43930190952179,0,0,0,0,0,3.27164300518485,0,0,0,0,0,0,0,4.47120928426822,0,36.9327351598218,29.4203809834691,0.0428334389433371,0,3.91945166727048,0,0,0,5.74844723096292
141000,1278000,8019,0,0.010653931375324,1.78583828052235,0,3.45355622137829,0,0,0,0,0,3.0662078362693,1.07212109661817,0,0,0,1.68609397546647,2.84476863721022,0,4.22772192931415,0,86.6064915202203,13.4495138098587,0.790219605022293,0,3.4731739577487,0,0,0,0
149000,1278000,8020,2.51876452676951,0.000679855930957497,3.5888959524634,0,3.81168028928223,0,0,2.81980626588184,0,0,0,1.86795755645667,0,0,0,0,3.19161354460486,0,2.46557728033873,0,41.7430617105125,32.9216927328571,0,0,20.2433178001083,0,0,0,0
157000,1278000,8021,0,30.9121862489555,17.5989214243839,0,5.7169646104788,0,0,21.2026362703978,0,0,7.88355825871081,13.1034882203063,0,0,0,2.16731819779567,22.0676985589851,0,2.83636331695205,0,8.77767786543523,24.7458904851997,3.48573967479066,0,10.8665240551005,0,0,0,0
165000,1278000,8022,0,0.14665137352468,0.0117695740480796,0,4.56401321754573,0,0,50.61978308505,0,0,0.643582668185402,0.11570105222152,0,0,0,0.108566912774805,0.120336486822885,0,0.14665137352468,0,5.8643027385046,50.6484039393455,0.882991098425235,0,47.796752110368,0,0,0,0.0788298667351571
173000,1278000,8023,0,0,0.72759832367953,0,3.95154913587449,0,0,34.8006351663952,0,0,0.651075459242156,50.5373698205256,0,0,0,0,0.0736515228780448,0,0,0,13.1858093600328,51.5588178861974,7.95234883567625,0,45.6347220776498,0,0,0,0
181000,1278000,8024,0,0.503846536199112,0,0,5.42601124833962,0,0,16.1464719701524,0,0,0,0,0,0,0,0,6.28286669644894,0,1.60846379092359,0,19.8673829328095,27.6338311215585,0,0,26.4083813550265,0,0,0,0
189000,1278000,8025,0,4.15751668614942,0,0,0.411526123915962,0,0,2.26208667317462,0,0,0.0242241904331343,0.024668534308346,0,0,0,0,0,0,0.0246916634477713,0,54.7443924324229,7.58736397811525,1.67574330152586,0,11.0826925103822,0,0,0,0
197000,1278000,8026,0,0,9.36372134383183,0,41.8324751621282,0,0,23.8025690887626,0,0,6.10922913925376,24.9294874208204,0,0,0,4.36226778915068,5.2446372985015,0,0.0482228702419638,0,36.1411197535923,99.4110413865076,15.5509149987684,0,32.3553669712854,0,0,0,0
