x,y,cell,Alder,Ash,Basswood,Beech,Birch,Black gum,Buckeye,Cedar/juniper,Cherry,Dogwood,Elm,Fir,Hackberry,Hemlock,Hickory,Ironwood,Maple,No tree,Oak,Other hardwood,Pine,Poplar,Spruce,Sycamore,Tamarack,Tulip poplar,Unknown tree,Walnut,Willow,NA
597000,806000,25540,0,0,71.12,0,0,0,0,25.4,20.32,0,182.88,0,0,0,20.32,20.32,228.6,0,2329.18,0,0,398.78,0,0,281.94,0,0,0,0,0
605000,806000,25541,0,393.7,218.44,132.08,0,0,0,0,91.44,0,60.96,0,0,0,53.34,0,436.88,0,1358.9,20.32,0,279.4,0,0,322.58,0,0,45.72,0,0
613000,806000,25542,0,45.72,241.3,127,0,0,0,0,25.4,0,96.52,0,0,0,76.2,0,320.04,0,3309.62,0,0,223.52,0,0,0,0,0,0,0,0
621000,806000,25543,0,121.92,83.82,779.78,162.56,0,0,60.96,22.86,0,452.12,0,0,0,0,96.52,1000.76,0,441.96,0,0,0,0,0,127,0,0,33.02,0,0
629000,806000,25544,0,477.52,398.78,777.24,20.32,0,0,0,0,0,335.28,0,0,0,25.4,0,480.06,0,609.6,0,152.4,0,0,0,0,0,0,0,0,0
637000,806000,25545,0,322.58,104.14,1221.74,104.14,0,0,152.4,0,0,106.68,0,0,0,30.48,22.86,485.14,0,27.94,0,556.26,0,0,0,22.86,0,0,0,0,0
645000,806000,25546,0,22.86,0,63.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741000,806000,25558,0,0,0,76.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.32,0,558.8,0,0,0,0,0,0,0,0,0
749000,806000,25559,0,71.12,0,1651,0,0,0,203.2,0,0,60.96,0,0,594.36,0,0,335.28,0,116.84,0,472.44,55.88,0,0,0,0,0,0,0,0
757000,806000,25560,0,139.7,0,1435.1,25.4,0,0,347.98,0,0,50.8,0,0,627.38,0,40.64,403.86,0,0,0,25.4,0,0,20.32,0,0,0,0,0,0
765000,806000,25561,0,50.8,0,1082.04,0,0,0,30.48,0,0,0,0,0,218.44,0,0,541.02,0,25.4,0,528.32,0,0,0,0,0,0,0,0,0
773000,806000,25562,0,0,0,1610.36,0,0,0,53.34,0,0,0,0,0,241.3,0,0,431.8,0,269.24,0,106.68,0,0,0,0,0,0,0,0,0
781000,806000,25563,0,116.84,30.48,218.44,27.94,0,0,223.52,0,0,25.4,0,0,614.68,0,0,124.46,0,370.84,25.4,2237.74,0,0,0,0,0,0,0,0,0
789000,806000,25564,0,246.38,0,50.8,25.4,0,0,563.88,0,0,81.28,0,0,340.36,0,0,193.04,0,116.84,0,2186.94,50.8,20.32,0,33.02,0,0,0,0,0
797000,806000,25565,0,0,0,20.32,27.94,0,0,223.52,0,0,27.94,0,0,332.74,0,0,213.36,0,342.9,0,3218.18,203.2,0,0,0,0,0,0,0,0
805000,806000,25566,0,81.28,0,350.52,132.08,0,0,30.48,0,0,0,0,0,708.66,0,0,353.06,0,274.32,0,2098.04,236.22,0,0,40.64,0,0,0,0,0
813000,806000,25567,0,30.48,142.24,1750.06,134.62,0,0,0,0,0,93.98,0,0,515.62,0,0,980.44,0,0,0,210.82,0,0,0,0,0,0,0,0,0
821000,806000,25568,0,71.12,22.86,1564.64,35.56,0,0,35.56,0,0,215.9,0,0,510.54,0,167.64,515.62,0,0,0,20.32,0,0,0,0,0,0,0,0,0
829000,806000,25569,0,106.68,86.36,1170.94,0,0,0,30.48,0,0,45.72,0,0,614.68,0,43.18,264.16,0,25.4,0,76.2,63.5,0,0,0,0,0,0,0,0
837000,806000,25570,0,88.9,50.8,2085.34,81.28,0,0,0,0,0,22.86,0,0,1424.94,0,0,629.92,0,48.26,0,378.46,25.4,0,0,20.32,0,0,0,0,0
845000,806000,25571,0,45.72,30.48,1971.04,160.02,0,0,0,66.04,0,147.32,0,0,1851.66,0,0,213.36,0,30.48,0,241.3,0,0,0,30.48,0,0,0,0,0
853000,806000,25572,0,35.56,0,431.8,109.22,0,0,0,0,0,81.28,0,0,896.62,0,0,35.56,0,60.96,0,332.74,25.4,43.18,0,40.64,0,0,0,0,0
357000,798000,25806,0,45.72,0,0,55.88,0,0,0,0,0,38.1,0,0,0,45.72,0,157.48,0,1915.16,0,0,0,0,0,0,0,0,0,0,0
365000,798000,25807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.76,0,0,0,3553.46,0,0,0,0,0,0,0,0,0,0,0
373000,798000,25808,0,0,0,0,0,0,0,0,0,0,50.8,0,0,0,0,0,0,0,2209.8,0,0,20.32,0,0,0,0,0,0,0,0
381000,798000,25809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869.44,0,0,50.8,0,0,0,0,0,0,0,0
389000,798000,25810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920.24,0,0,20.32,0,0,0,0,0,0,0,0
397000,798000,25811,0,86.36,309.88,0,22.86,0,0,0,53.34,0,782.32,0,0,0,35.56,0,464.82,0,1803.4,20.32,0,223.52,0,0,0,0,0,0,0,0
405000,798000,25812,0,83.82,454.66,0,0,0,0,0,30.48,0,365.76,0,0,0,116.84,111.76,1747.52,0,756.92,20.32,0,0,0,0,0,0,0,101.6,0,0
413000,798000,25813,0,121.92,957.58,0,0,0,0,0,0,0,157.48,0,0,0,78.74,106.68,2098.04,0,1226.82,0,0,20.32,0,0,0,0,0,182.88,0,0
421000,798000,25814,0,66.04,736.6,0,0,0,0,0,0,0,744.22,0,0,0,25.4,0,883.92,0,1750.06,22.86,0,139.7,0,0,0,0,0,0,0,0
429000,798000,25815,0,142.24,213.36,0,0,0,0,0,50.8,0,177.8,0,0,0,45.72,20.32,629.92,0,3276.6,0,0,294.64,0,0,0,0,0,0,0,0
437000,798000,25816,0,0,538.48,0,0,0,0,0,63.5,0,284.48,0,0,0,139.7,40.64,220.98,0,2141.22,0,0,314.96,0,0,30.48,0,0,55.88,0,0
445000,798000,25817,0,58.42,30.48,0,0,0,0,0,30.48,0,256.54,0,0,0,35.56,25.4,99.06,0,3573.78,0,0,414.02,0,0,0,0,0,22.86,0,0
453000,798000,25818,0,25.4,20.32,0,0,0,0,0,25.4,0,238.76,0,0,0,0,0,0,0,2329.18,0,0,266.7,0,0,71.12,0,0,0,0,0
461000,798000,25819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.88,0,0,0,3322.32,0,0,0,0,0,30.48,0,0,0,0,0
469000,798000,25820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3581.4,0,116.84,0,0,0,0,0,0,0,0,0
477000,798000,25821,0,0,30.48,0,30.48,0,0,0,0,0,0,0,0,0,0,0,30.48,0,3810,0,0,0,0,0,0,0,0,0,0,0
485000,798000,25822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2799.08,0,0,226.06,0,0,175.26,0,0,0,0,0
493000,798000,25823,0,0,0,0,58.42,0,0,0,0,0,0,0,0,0,0,0,0,0,3187.7,0,0,111.76,0,0,48.26,0,0,0,43.18,0
501000,798000,25824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030.22,0,0,0,0,0,30.48,0,0,0,0,0
509000,798000,25825,0,0,40.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3479.8,0,0,25.4,0,0,132.08,0,0,0,0,0
517000,798000,25826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3566.16,0,0,0,0,0,0,0,0,0,0,0
525000,798000,25827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3302,0,0,0,0,0,0,0,0,0,0,0
533000,798000,25828,0,0,0,0,0,0,0,0,20.32,0,0,0,0,0,0,0,0,0,2151.38,0,0,20.32,0,0,0,0,0,0,0,0
541000,798000,25829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2440.94,0,0,0,0,0,0,0,0,0,0,0
549000,798000,25830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.88,0,0,0,3317.24,0,0,30.48,0,0,0,0,0,0,0,0
557000,798000,25831,0,30.48,96.52,0,0,0,0,0,0,0,116.84,0,0,0,0,0,30.48,0,3355.34,0,0,106.68,0,0,0,0,0,20.32,0,0
565000,798000,25832,0,248.92,86.36,0,0,0,0,0,0,0,195.58,0,0,0,40.64,0,142.24,0,1739.9,0,0,124.46,0,0,0,0,0,0,0,0
573000,798000,25833,0,0,238.76,0,0,0,0,0,25.4,0,106.68,0,0,0,30.48,45.72,152.4,0,3512.82,0,0,297.18,0,0,0,0,0,0,0,0
581000,798000,25834,0,25.4,71.12,0,0,0,0,0,0,0,139.7,0,0,0,0,0,66.04,0,2626.36,0,0,0,0,0,0,0,0,0,0,0
589000,798000,25835,0,383.54,414.02,0,0,0,0,0,0,0,119.38,0,0,0,0,0,1099.82,0,1450.34,0,0,147.32,0,0,269.24,0,0,91.44,0,0
597000,798000,25836,0,154.94,266.7,185.42,50.8,0,0,0,91.44,0,317.5,0,0,0,22.86,0,949.96,0,1399.54,0,0,40.64,0,0,241.3,0,0,45.72,0,0
605000,798000,25837,0,175.26,276.86,45.72,25.4,0,0,162.56,25.4,0,218.44,0,0,0,20.32,40.64,919.48,0,1831.34,0,0,0,0,0,215.9,0,0,0,0,0
613000,798000,25838,0,101.6,127,317.5,30.48,0,0,0,0,0,287.02,0,0,0,124.46,63.5,665.48,0,2418.08,0,0,119.38,0,0,99.06,0,0,22.86,0,0
621000,798000,25839,0,259.08,76.2,1371.6,289.56,0,0,208.28,0,0,264.16,0,0,0,0,20.32,599.44,0,256.54,0,0,0,0,0,30.48,0,0,0,0,0
629000,798000,25840,0,568.96,71.12,1021.08,109.22,0,0,0,0,0,482.6,0,0,0,30.48,81.28,756.92,0,304.8,0,76.2,0,0,0,0,0,0,0,0,0
637000,798000,25841,0,596.9,58.42,1043.94,279.4,0,0,20.32,0,0,165.1,0,0,0,0,0,226.06,0,0,0,0,0,0,0,20.32,0,0,0,0,0
741000,798000,25854,0,20.32,0,2128.52,50.8,0,0,152.4,0,0,25.4,0,0,304.8,0,0,152.4,0,137.16,0,431.8,38.1,0,0,0,0,0,0,20.32,0
749000,798000,25855,0,0,111.76,2847.34,35.56,0,0,132.08,0,0,25.4,0,0,571.5,0,45.72,198.12,0,0,0,137.16,0,0,0,0,0,0,0,0,0
757000,798000,25856,0,175.26,20.32,1506.22,86.36,0,0,132.08,0,0,66.04,0,0,726.44,0,25.4,767.08,0,0,0,0,0,0,0,0,0,0,0,0,0
765000,798000,25857,0,187.96,0,1475.74,35.56,0,0,55.88,0,0,160.02,25.4,0,381,0,0,708.66,0,0,0,76.2,0,0,0,0,0,0,0,0,0
773000,798000,25858,0,223.52,30.48,960.12,182.88,0,0,381,0,0,0,0,0,685.8,0,0,482.6,0,0,0,147.32,0,20.32,0,124.46,0,0,0,0,0
781000,798000,25859,0,312.42,127,886.46,109.22,0,0,327.66,30.48,0,25.4,0,0,1369.06,0,0,350.52,0,20.32,0,1285.24,38.1,0,0,53.34,0,0,0,0,0
789000,798000,25860,0,96.52,0,106.68,0,0,0,116.84,0,0,50.8,0,0,266.7,0,0,205.74,0,629.92,0,2392.68,20.32,0,0,45.72,0,0,0,0,0
797000,798000,25861,0,93.98,0,152.4,88.9,0,0,411.48,0,0,0,0,0,947.42,0,0,71.12,0,441.96,0,1882.14,0,0,0,157.48,0,0,0,0,0
805000,798000,25862,0,276.86,96.52,1115.06,129.54,0,0,45.72,0,0,0,0,0,1137.92,0,0,721.36,0,111.76,0,1678.94,20.32,0,0,27.94,0,0,0,0,0
813000,798000,25863,0,93.98,45.72,1541.78,45.72,0,0,0,0,0,50.8,0,0,520.7,20.32,0,688.34,0,55.88,0,871.22,0,0,0,0,0,0,0,0,0
821000,798000,25864,0,0,86.36,1191.26,81.28,0,0,0,0,0,55.88,0,0,520.7,0,182.88,454.66,0,60.96,0,325.12,40.64,0,0,20.32,0,0,0,0,0
829000,798000,25865,0,144.78,0,787.4,25.4,0,0,50.8,0,0,71.12,0,0,713.74,0,0,127,0,45.72,0,88.9,0,20.32,0,274.32,0,0,0,0,0
837000,798000,25866,0,248.92,0,1595.12,106.68,0,0,208.28,0,0,147.32,0,0,711.2,0,0,208.28,0,0,0,406.4,0,0,0,152.4,0,0,0,0,0
845000,798000,25867,0,121.92,40.64,1292.86,304.8,0,0,325.12,0,0,60.96,0,0,1046.48,0,20.32,467.36,0,76.2,0,81.28,0,20.32,0,129.54,0,0,0,0,0
853000,798000,25868,0,55.88,60.96,883.92,0,0,0,45.72,0,0,25.4,0,0,558.8,0,0,165.1,0,0,0,60.96,0,0,0,0,0,0,0,0,0
357000,790000,26102,0,264.16,25.4,0,152.4,0,0,0,0,0,45.72,0,0,0,0,0,137.16,0,1193.8,0,0,0,0,0,0,0,0,0,45.72,0
365000,790000,26103,0,0,40.64,0,0,0,0,0,0,0,40.64,0,0,0,20.32,0,0,0,3322.32,0,0,20.32,0,0,0,0,0,0,0,0
373000,790000,26104,0,0,0,0,20.32,0,0,0,0,0,40.64,0,0,0,20.32,0,0,0,2687.32,0,0,40.64,0,0,0,0,0,30.48,0,0
381000,790000,26105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,20.32,30.48,0,2321.56,0,0,40.64,0,0,0,0,0,0,0,0
389000,790000,26106,0,0,45.72,0,0,0,0,0,0,0,96.52,0,25.4,0,25.4,0,198.12,0,2595.88,0,0,60.96,0,0,0,0,0,0,0,0
397000,790000,26107,0,25.4,358.14,0,0,0,0,0,0,0,497.84,0,0,0,0,127,2065.02,0,754.38,25.4,0,0,0,0,0,0,0,91.44,0,0
405000,790000,26108,0,71.12,685.8,0,25.4,0,0,0,0,0,485.14,0,0,0,45.72,167.64,2067.56,0,553.72,0,0,0,0,0,0,0,0,160.02,0,0
413000,790000,26109,0,50.8,574.04,0,0,0,0,0,25.4,0,419.1,0,0,0,45.72,40.64,1600.2,0,891.54,0,0,0,0,0,0,0,0,226.06,0,0
421000,790000,26110,0,66.04,426.72,0,55.88,0,0,0,35.56,0,629.92,0,0,0,45.72,22.86,1041.4,0,1325.88,20.32,0,25.4,0,0,0,0,0,0,0,0
429000,790000,26111,0,25.4,218.44,0,30.48,0,0,0,88.9,0,421.64,0,0,0,40.64,60.96,358.14,0,2583.18,20.32,248.92,294.64,0,0,0,0,0,0,0,0
437000,790000,26112,0,30.48,106.68,0,0,0,0,0,20.32,0,383.54,0,0,0,0,22.86,254,0,2849.88,0,0,203.2,0,0,0,0,0,0,0,0
445000,790000,26113,0,22.86,0,0,0,0,0,0,0,0,20.32,0,0,0,132.08,0,40.64,0,3723.64,0,0,274.32,0,0,0,0,0,0,0,0
453000,790000,26114,0,55.88,0,0,0,0,0,0,25.4,0,121.92,0,0,0,53.34,0,0,0,3431.54,0,0,78.74,0,0,0,0,0,30.48,0,0
461000,790000,26115,0,132.08,604.52,0,0,0,0,0,0,0,292.1,0,0,0,76.2,45.72,261.62,0,2336.8,0,304.8,205.74,0,0,60.96,0,0,40.64,0,0
469000,790000,26116,0,0,187.96,0,0,0,0,0,0,0,20.32,0,0,0,0,0,495.3,0,3594.1,0,55.88,20.32,0,0,0,0,0,25.4,0,0
477000,790000,26117,0,0,35.56,0,0,0,0,0,0,0,66.04,0,0,0,68.58,0,0,0,3187.7,0,0,0,0,0,0,0,0,0,0,0
485000,790000,26118,0,0,0,0,0,0,0,0,0,0,53.34,0,0,0,25.4,0,111.76,0,3202.94,0,0,0,0,0,22.86,0,0,0,0,0
493000,790000,26119,0,78.74,88.9,0,45.72,0,0,0,0,0,139.7,0,30.48,0,76.2,0,0,0,2870.2,0,0,45.72,0,0,0,0,0,30.48,0,0
501000,790000,26120,0,25.4,20.32,0,0,0,0,0,0,0,134.62,0,0,0,25.4,0,20.32,0,1869.44,0,0,0,0,0,0,0,0,0,0,0
509000,790000,26121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3474.72,0,0,66.04,0,0,0,0,0,0,0,0
517000,790000,26122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2669.54,0,0,0,0,0,0,0,0,0,0,0
525000,790000,26123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.34,0,0,0,2532.38,0,0,40.64,0,0,0,0,0,0,0,0
533000,790000,26124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1653.54,0,0,20.32,0,0,0,0,0,0,0,0
541000,790000,26125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3299.46,0,0,111.76,0,0,0,0,0,0,0,0
549000,790000,26126,0,0,0,0,0,0,0,0,0,0,60.96,0,0,0,0,0,0,0,3688.08,0,0,0,0,0,0,0,0,0,0,0
557000,790000,26127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3799.84,0,0,45.72,0,0,0,0,0,0,0,0
565000,790000,26128,0,0,68.58,0,0,0,0,0,0,0,0,0,0,0,25.4,0,30.48,0,269.24,0,0,30.48,0,0,0,0,0,0,0,0
573000,790000,26129,0,160.02,408.94,0,0,0,0,0,50.8,0,350.52,0,0,0,20.32,121.92,891.54,0,1562.1,0,0,71.12,0,0,20.32,0,0,20.32,0,0
581000,790000,26130,0,160.02,566.42,0,0,0,0,0,25.4,0,579.12,0,0,0,20.32,71.12,561.34,0,939.8,0,0,78.74,0,0,167.64,0,0,0,0,0
589000,790000,26131,0,325.12,581.66,220.98,0,0,0,0,60.96,0,86.36,0,0,0,0,20.32,1729.74,0,1861.82,0,0,0,0,0,50.8,0,0,96.52,0,0
597000,790000,26132,0,116.84,261.62,210.82,106.68,0,0,0,60.96,0,172.72,0,0,0,0,134.62,1625.6,0,949.96,20.32,0,0,0,0,271.78,0,0,0,0,0
605000,790000,26133,0,177.8,177.8,45.72,20.32,0,0,0,25.4,0,513.08,0,0,0,0,106.68,833.12,0,1536.7,0,0,127,0,0,73.66,0,0,0,0,0
613000,790000,26134,0,205.74,274.32,469.9,27.94,0,0,0,20.32,0,373.38,0,0,0,0,81.28,635,0,914.4,0,0,43.18,0,0,101.6,0,0,20.32,0,0
621000,790000,26135,0,157.48,109.22,1503.68,106.68,0,0,243.84,0,0,137.16,0,0,0,33.02,20.32,518.16,0,111.76,0,0,0,0,0,119.38,0,0,0,0,0
629000,790000,26136,0,53.34,208.28,1059.18,25.4,0,0,91.44,0,0,195.58,0,0,0,58.42,20.32,520.7,0,294.64,0,0,0,0,0,0,0,0,0,0,0
637000,790000,26137,0,30.48,96.52,467.36,58.42,0,0,35.56,0,0,0,0,0,0,22.86,0,114.3,0,71.12,0,33.02,0,0,0,0,0,0,0,0,0
733000,790000,26149,0,0,0,426.72,0,0,0,0,0,0,0,0,0,182.88,0,0,30.48,0,142.24,0,314.96,25.4,0,0,0,0,0,0,0,0
741000,790000,26150,0,0,20.32,2672.08,30.48,0,0,0,30.48,0,0,0,0,309.88,0,0,347.98,0,325.12,0,416.56,25.4,0,0,0,0,0,0,0,0
749000,790000,26151,0,0,50.8,3286.76,35.56,0,0,30.48,0,0,172.72,0,0,111.76,0,55.88,802.64,0,30.48,0,86.36,0,0,0,0,0,0,0,0,0
757000,790000,26152,0,132.08,66.04,2242.82,177.8,0,0,312.42,0,0,121.92,20.32,0,391.16,0,0,355.6,0,0,0,25.4,0,0,0,0,0,0,0,0,0
765000,790000,26153,0,30.48,0,2009.14,45.72,0,0,71.12,25.4,0,30.48,0,0,408.94,0,0,467.36,0,30.48,0,30.48,0,45.72,0,50.8,0,0,0,0,0
773000,790000,26154,0,60.96,60.96,1554.48,25.4,0,0,22.86,0,0,218.44,0,0,642.62,0,0,528.32,0,0,0,152.4,0,20.32,0,233.68,0,0,0,0,0
781000,790000,26155,0,256.54,50.8,1206.5,55.88,0,0,190.5,0,0,76.2,0,0,949.96,0,0,718.82,0,121.92,0,1028.7,0,0,0,91.44,0,0,0,30.48,0
789000,790000,26156,0,66.04,0,652.78,0,0,0,99.06,0,0,0,0,0,591.82,0,0,104.14,0,337.82,0,2075.18,0,0,0,119.38,0,0,0,0,0
797000,790000,26157,0,127,0,340.36,45.72,0,0,121.92,0,0,91.44,0,0,655.32,0,0,215.9,0,342.9,0,1526.54,124.46,0,0,73.66,0,0,0,0,0
805000,790000,26158,0,38.1,0,1595.12,20.32,0,0,0,0,0,101.6,0,0,307.34,0,63.5,528.32,0,203.2,0,1115.06,0,0,0,50.8,0,0,0,0,0
813000,790000,26159,0,25.4,0,1793.24,137.16,0,0,0,0,0,30.48,0,0,25.4,0,0,500.38,0,233.68,0,284.48,0,0,0,0,0,0,0,0,0
821000,790000,26160,0,0,0,1343.66,0,0,0,0,25.4,0,101.6,0,0,612.14,0,109.22,228.6,0,55.88,0,739.14,0,0,0,0,0,0,0,0,0
829000,790000,26161,0,0,86.36,1224.28,0,0,0,0,0,0,50.8,0,0,414.02,0,20.32,149.86,0,137.16,0,1397,0,40.64,0,160.02,0,0,0,0,0
837000,790000,26162,0,0,0,1074.42,20.32,0,0,304.8,0,0,0,0,0,314.96,0,0,528.32,0,0,0,2227.58,0,0,0,40.64,0,0,0,0,0
845000,790000,26163,0,40.64,0,1016,35.56,0,0,266.7,0,0,0,0,0,1371.6,0,25.4,213.36,0,132.08,0,1244.6,0,0,0,91.44,0,0,0,0,0
853000,790000,26164,0,25.4,0,980.44,55.88,0,0,76.2,0,0,91.44,0,0,375.92,0,0,203.2,0,0,0,152.4,45.72,0,0,0,0,0,0,0,0
357000,782000,26398,0,177.8,0,0,45.72,0,0,0,0,0,66.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8,0
365000,782000,26399,0,650.24,0,0,147.32,0,0,0,0,0,0,0,0,0,25.4,0,195.58,0,1338.58,0,0,0,0,0,0,0,0,0,106.68,0
373000,782000,26400,0,25.4,0,0,0,0,0,0,0,0,0,0,20.32,0,0,0,0,0,3141.98,0,0,27.94,0,0,0,0,0,0,0,0
381000,782000,26401,0,0,0,0,0,0,0,0,0,0,25.4,0,0,0,78.74,0,71.12,0,2255.52,0,0,124.46,0,0,0,0,0,0,0,0
389000,782000,26402,0,30.48,431.8,0,0,0,0,0,91.44,0,497.84,0,0,0,25.4,25.4,403.86,0,2651.76,0,0,264.16,0,0,0,0,0,30.48,0,0
397000,782000,26403,0,0,594.36,0,0,0,0,0,0,0,325.12,0,0,0,76.2,40.64,1651,0,1833.88,0,0,40.64,0,0,0,0,0,106.68,0,0
405000,782000,26404,0,38.1,868.68,0,22.86,0,0,0,0,0,317.5,0,0,0,134.62,0,2077.72,0,1198.88,0,0,20.32,0,0,0,0,0,22.86,0,0
413000,782000,26405,0,0,337.82,0,0,0,0,0,53.34,0,467.36,0,0,0,0,45.72,1549.4,0,1170.94,0,0,111.76,0,27.94,0,0,0,0,0,0
421000,782000,26406,0,0,589.28,0,20.32,0,0,0,111.76,0,1087.12,0,0,0,0,45.72,297.18,0,1727.2,0,0,401.32,0,0,0,0,0,30.48,0,0
429000,782000,26407,0,81.28,119.38,0,0,0,0,0,63.5,0,259.08,0,0,0,38.1,0,124.46,0,2146.3,0,0,66.04,0,0,0,0,0,22.86,0,0
437000,782000,26408,0,30.48,162.56,0,0,0,0,0,0,0,271.78,0,0,0,0,0,223.52,0,2491.74,0,0,228.6,0,0,0,0,0,60.96,0,0
445000,782000,26409,0,0,40.64,0,30.48,0,0,0,0,0,162.56,0,0,0,40.64,0,71.12,0,2616.2,0,0,228.6,0,0,0,0,0,0,0,0
453000,782000,26410,0,30.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4010.66,0,0,0,0,0,0,0,0,0,0,0
461000,782000,26411,0,345.44,325.12,0,0,0,0,0,0,0,675.64,0,0,0,71.12,0,650.24,0,2771.14,0,0,76.2,0,0,83.82,0,0,25.4,0,0
469000,782000,26412,0,213.36,274.32,0,0,0,0,0,30.48,0,154.94,0,0,0,30.48,20.32,1861.82,0,2712.72,0,30.48,0,0,0,0,0,0,30.48,0,0
477000,782000,26413,0,30.48,226.06,0,0,0,0,0,0,0,170.18,0,0,0,193.04,0,55.88,0,4437.38,0,0,81.28,0,0,0,0,0,0,0,0
485000,782000,26414,0,0,35.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4495.8,0,0,0,0,0,0,0,0,0,0,0
493000,782000,26415,0,0,0,0,0,0,0,0,0,0,60.96,0,0,0,0,0,0,0,3723.64,0,0,0,0,0,0,0,0,0,0,0
501000,782000,26416,0,25.4,0,0,0,0,0,0,0,0,35.56,0,0,0,0,0,22.86,0,3235.96,0,0,0,0,0,83.82,0,0,0,0,0
509000,782000,26417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3665.22,0,0,45.72,0,0,0,0,0,0,0,0
517000,782000,26418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4117.34,0,0,0,0,0,0,0,0,0,0,0
525000,782000,26419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4008.12,0,0,0,0,0,0,0,0,0,0,0
533000,782000,26420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.56,0,0,0,3954.78,0,0,116.84,0,0,0,0,0,0,0,0
541000,782000,26421,0,0,0,0,0,0,0,0,0,0,127,0,0,0,86.36,0,35.56,0,3230.88,0,0,35.56,0,0,71.12,0,0,0,0,0
549000,782000,26422,0,55.88,60.96,0,0,0,0,0,0,0,0,0,0,0,25.4,0,0,0,3581.4,0,0,45.72,0,0,0,0,0,0,0,0
557000,782000,26423,0,0,0,0,0,0,0,0,0,0,30.48,0,0,0,0,0,0,0,2753.36,0,0,0,0,0,0,0,0,0,0,0
565000,782000,26424,0,149.86,236.22,0,0,0,0,0,0,0,177.8,0,0,0,0,0,243.84,0,1798.32,0,0,38.1,0,0,0,0,0,0,0,0
573000,782000,26425,0,259.08,640.08,58.42,0,0,0,0,25.4,0,396.24,0,0,0,106.68,91.44,1620.52,0,1285.24,0,0,25.4,0,0,55.88,0,0,40.64,0,0
581000,782000,26426,0,706.12,1097.28,0,0,0,0,0,0,0,340.36,0,0,0,76.2,167.64,967.74,0,845.82,0,0,0,0,0,411.48,0,0,0,0,0
589000,782000,26427,0,444.5,764.54,238.76,0,0,0,0,0,0,698.5,0,0,0,0,45.72,1153.16,0,1059.18,0,0,0,0,0,383.54,0,0,35.56,0,0
597000,782000,26428,0,251.46,342.9,576.58,0,0,0,0,58.42,0,584.2,0,0,0,30.48,20.32,815.34,0,1000.76,0,0,0,0,0,220.98,0,0,0,0,0
605000,782000,26429,0,226.06,480.06,66.04,22.86,0,0,0,66.04,0,314.96,0,0,0,0,22.86,1541.78,0,2319.02,0,0,30.48,0,0,119.38,0,0,27.94,0,0
613000,782000,26430,0,264.16,218.44,701.04,0,0,0,76.2,50.8,0,480.06,0,0,0,0,48.26,1236.98,0,589.28,0,0,0,0,0,383.54,0,0,0,0,0
621000,782000,26431,0,563.88,88.9,1864.36,274.32,0,0,160.02,25.4,0,162.56,0,0,0,0,40.64,904.24,0,320.04,0,0,35.56,0,0,0,0,0,0,0,0
629000,782000,26432,0,868.68,91.44,1363.98,160.02,0,0,60.96,0,0,144.78,0,0,0,22.86,71.12,510.54,0,520.7,0,0,0,0,0,162.56,0,0,0,0,0
733000,782000,26445,0,0,0,60.96,0,0,0,0,0,0,0,0,0,30.48,0,0,0,0,0,0,0,40.64,0,0,0,0,0,0,0,0
741000,782000,26446,0,40.64,0,2781.3,137.16,0,0,0,0,0,0,0,0,543.56,0,0,238.76,0,63.5,0,243.84,0,0,0,0,0,0,0,0,0
